migration_action_id,coordinate_candidate_id,canonical_spatial_point_id,planned_action,allocation_basis,identity_origin,requires_live_target_confirmation,existing_canonical_rows_destructively_updated,runtime_mode,effect_scope,status
spaction:nngla:82947b45f94ff95a6e0c5a129c15a4f8847ef048ffc1bcdefc887f49c58ac034,coordcand:nngla:b2cd21fbcb5dad9dd84eb250a84cdd9fe1c2330db03cac5b0fec44eb2a248c06,NG-SPT-001157,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:05580e7a9d78e897871b113fe02536763be476cd08ac2f60b573cc33172796e3,coordcand:nngla:5e91f312687b332db1bd57c7c625f518d7f5d8d5611f34fabf62c423faf632d7,NG-SPT-001158,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5b413268175d92c0c36307f2adb34fdb80a84c87677a3dfe4ddb6026d1d3dd45,coordcand:nngla:85ad5d9f487c3e25250e9e69abc9742ae81472476aa6f5c922708cb17a92e763,NG-SPT-001159,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7c4faf4080f46d6a85ac185fdf4f442ffb828085a7c0c90ce6a0f1a5db5b4a88,coordcand:nngla:79ec8a67a93a4afeae3c3e87bccaada033f4404dfe56d661c2d7805bbfc35588,NG-SPT-001160,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b4ebf67c6bf24e286420c9b0626da1eac5b6b18c0e753170674937c63614228e,coordcand:nngla:8fd16918996df066ace23d424926de191075a5a6f2c13a8bacd499ee5a8e5b50,NG-SPT-001161,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f6c499e2c7f6a92f77a85abcbd7aaf726674f5d51bed7e7a86a94cbd2a3ba68a,coordcand:nngla:285b8074474fd8a5877c79ea480803a89b1da9c2b459e9a5f07840b3d227a1f8,NG-SPT-001162,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:34dcea870323a00fcd73a9379212b09c15c5ac45c5b3c62f9d60bbd7bca83070,coordcand:nngla:691634de2557d0225ad3d834d7c67ed81320c3677913c49fbfc4979b820c4ea1,NG-SPT-001163,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ade28a52b9a7242e8e3dc3f924880ffffea8975732a8252a72d4e0f83a552398,coordcand:nngla:90867c912b84d54a7544c21920149afe377d1152820ebbec8b841d5733543f9d,NG-SPT-001164,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f722d5366cc0c149efa7d1e8cf2197edb9022ac9836a36cf93a11dbf485edf80,coordcand:nngla:0c52327ddefe0db093b8ea49ad8507893cb4c8b259879b44092d96340259ef06,NG-SPT-001165,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:672905f2744797cfe89c994662f9e12f4ada87b727a45dd7c3ff00583c83e370,coordcand:nngla:f6e258d714f9fe51cefd6a7a42fb557cf8fd21c979e4f58ec30f1db10ee89347,NG-SPT-001166,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:31c86512f254b61de1af9ec9b8a8769a292eabf31af3531fea20d02c62595690,coordcand:nngla:6acda987adfd695ef811385611410b8c531d64cd8368dc12599a8e638a25bf3e,NG-SPT-001167,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8283bece351afaca92fb6a789a138d52a438383fd1bdff836df373c177f247ca,coordcand:nngla:45f1bb61b30a47de9bda263a7ea4801ddb2fcec56feb81bef80cfeb20f736b86,NG-SPT-001168,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1f611f3025b27cec61501ab5ef1706fa167771d57f4b688745eb7e806086b420,coordcand:nngla:55c44bd8fbb670c3907875978b773202044eb9bd2fab65d10bee6ad158f47730,NG-SPT-001169,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c9630ce3a5238d73465db8314aff91d07169c38835a11a9bea4534ae82c032de,coordcand:nngla:887dbaadb454a2d98c4ba7b2c346b0b6e7bbe30731668fd1b1620dd9e0143260,NG-SPT-001170,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d0d3ee7f30410569464f37c865a734c52f04226d13ac4ed05b804cc8c1d490b7,coordcand:nngla:4192163ae6193cc5d7f327532fcf346f6a117e74d4cdbc1a31ec7eaea2efed17,NG-SPT-001171,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:cc492cb7dd2019fad963ac08b440f7f34b709c47f566b27ef2004e8463e5a72a,coordcand:nngla:4122c80422ffe67cb04baa32bf2ca85e460e1d10465119e5e7262a0555661545,NG-SPT-001172,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ce892dc042152b20fd94bbbec431f70f11bcb8f729d80093a5e7028b36dd5219,coordcand:nngla:d35b2631600390f871be6c3509f7eeb99f794c63217fe69035fd1b42d4a91739,NG-SPT-000010,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8c7efb392af858f92f8e4f60d6a403821dd7d4c8472b4ec12b523fc04ff37213,coordcand:nngla:84bda2e5834c26c989cf7f59b48ebd4fdf479bd661f215507d3b186f95ea0491,NG-SPT-000011,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9303b6a11b94579253959ce30a8c3dd5b81b9b34a8bf0fbc28dbecd13d244fc0,coordcand:nngla:4e402e4d61f0350f60a2102146ff37114aa3fb2f7ea2d544dbe4866df8153afe,NG-SPT-000012,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:cfb01693d49acb315d21f2934f96a60f71dfad58184d4f4fc7b8280a1379df0c,coordcand:nngla:c1baebe0a395fea921b016edd26cd1e8ff0dd0b641052f5fa9c2cdcc36dfa45b,NG-SPT-000013,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:eb8df3b9aa5cf223b117c278901922bc73d36f508fae47550d3a95dfe5994337,coordcand:nngla:c3f90e75d7abc928aceea8d082adfcde94950239389b7701711903e026a93ca9,NG-SPT-000014,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d41410d7e933da710a1febad702cf0eac286a913d15b97efc3ef5d7f8c30a12f,coordcand:nngla:783faf127111d7cdfeb0047f35c49191368e26616d765273142ba5b8a228f744,NG-SPT-000015,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:17c0316354e1f560bb63ab5b400d194ab2dfd723a01e6f3cccc9afcbded8d362,coordcand:nngla:fe8abfb96eaf219de2d8c2ef9fdf4a2ed66016f30e0efd9ea9faaacef0bd53a6,NG-SPT-000016,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f6148f8f4f1200c6da456b700163285e8e58468c72b70d347b9e628c727f6df1,coordcand:nngla:080237cce06171d598fb08234c31cec6efd4cf7bacca0486a8d32bc686c78032,NG-SPT-000017,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:879e0d0d5fb599375bf6286e24e949de5e2f37777de1383359993b63190bfc8a,coordcand:nngla:bc2cf8e002ff788a6b735522b7af8ac2a1c21243f4bc32102740b43c41805718,NG-SPT-000018,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:04c13e069dd2ab6c6e91d3a4234adaafb5b58d84a2b997e92dba70979748213c,coordcand:nngla:5735a6c481b146142a23112d6d8d4ec7334b79b137d3a75b4098c99c01b502ab,NG-SPT-000019,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ff744bdb0eff2f0bbf974a5755a633ca990dff6097c11f65b792ee9589a678e8,coordcand:nngla:2d2fcc3397dde93c2fa85e90b7ae331235db99f97342fea4def4a31ce9c827db,NG-SPT-000020,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d8f50c8b577ff45782ba827cc24139320bb47fd77a540dc7dd236f9263b67377,coordcand:nngla:a88098e374d0405324d8ab5b87b6836af8179a36d25cfa645feb6d72d53be7ee,NG-SPT-000021,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:87c7f72b066617622cd4d82c927f86b0210b5eb29cb937c66ad24092f65bb911,coordcand:nngla:5d8212e5098e0aa50140424ad2e73528ae1f9e8bf0192d314da1f6cc65a39592,NG-SPT-000022,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9289235ec259546f8d6466f3e01c52691bbd04fea31b78d95b08e17c93bc6ce0,coordcand:nngla:0260e49f9ace7dae2f72fc152ccda3f3ce36eb3f65712987a2c90159d5bd1de3,NG-SPT-000023,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f599a9a771c9121ac94add1dd2cfc54d4ac3a6af7a1a5707466fe6cf38118090,coordcand:nngla:00f306f368cbbe1c2a207c96134aa94ae8fa583aeb2f73e534490e3682c51cbc,NG-SPT-000024,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e2ef95a6d580f22efc9614a2eddf06a7372f0afca94e022cb5d751c9ec884e07,coordcand:nngla:998e7fbf7060b8b5ad584fe091996df03c5b895a8c1de7f88b046671a31e8b25,NG-SPT-000025,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:603c2492a82aac2fab72e199692a4a7bb80a0ccd9ccd8a64cd5920e8ff4df6b6,coordcand:nngla:34124b0487a5413dfc1388dc6f56054691dcbdd583f111c4e7f6567ca5bdb6e1,NG-SPT-000026,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f44753714c00414655a8ab175d5366463c2e6d7bfab2fa6cb224a4db82107168,coordcand:nngla:e5747d2226caa67b5b7526f75622b1586d816392fa8a35a4914f56e6bfe3221e,NG-SPT-001173,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:14ebebbc3dad86db5b93ead3e85b2a7f5b4435895d8ca32eb69957fb6eb06e28,coordcand:nngla:a173436f1e9028cdf44195cfce917013bac55d9016890b7ccaa0753ac43c5ed6,NG-SPT-001174,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:29a88ac9900a5a8dbb9ffce78cff1483e1d4b9f947565e82eb1b74031d8c3f8a,coordcand:nngla:93e979851feea9eafa0b5cf7e95cf09dd595091742c2c869e54f961def6d4481,NG-SPT-001175,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:91983a77fbe72309de92fa1445e85bf56a4ee36419273aabea8d9535e4de449b,coordcand:nngla:fb064a240663b5c00a3b86f4e74780819e0b068698813365ed6ba258fa21b8f9,NG-SPT-001176,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:78b8cb55f6d0ae77fe03fae6a264d47aa488f418599167d672cc1a484bd98ebd,coordcand:nngla:801a251afbbc77084137c243de32ecb24ad814b3eb1aed5680d244f76a11da3e,NG-SPT-001177,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:4a92792f7fd875062c8513e030cf34d0049774d9f72b4af8b4afd4b173ccb8c1,coordcand:nngla:5c78ba146d99a8da018e20996889e7a0805a8f7a58c5222253b57df87b4ea1d5,NG-SPT-001178,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2c6c2d17240652a3fca2e950a55d50b5e82751adf3efd2aa723c826d1f803c15,coordcand:nngla:eaa979a8f1b1d1c91c6c50e5a8352f3a20180fd9222994627cbf0985c9d8c794,NG-SPT-001179,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:15733ba790aad165947e644880dbba539e1b89bdd72ae21b28738cb7b893a1a7,coordcand:nngla:54af3aeee952513e19581d966b359ea4e03cb14a4ab883bb0156a3c2dbc1c4a8,NG-SPT-001180,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f60c6506822dd375d34aa0e3121aa0fdd43c951b9954ac1597edce1736c1f8e8,coordcand:nngla:4bb39ff9b08f9e3a6838fa6c200f2938eea15624837cedeee73b77ebf4c24e67,NG-SPT-001181,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:56c5459a29c8bf3574a20d496e8d76ca3ff69ef37d3be82df9078e20ff3796b9,coordcand:nngla:d7c7ff431e0d855fb497a28cc43fadc938eaf03182dc8277a574ed12a7f8eb6c,NG-SPT-001182,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2840a83f892b18e23042b8d4ebadd209b63400e3568ba54f49a9da6f7eca0081,coordcand:nngla:f7f357fe4eb616b4509b37695136daecb6e26126c99be73bca0b94367c72daf0,NG-SPT-001183,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e4661b7f73989e970d61553d48d1c4bcd5f2bc903e05040bc8ebb71a3e354b7f,coordcand:nngla:1f0a996da90a4c21b747039443349ab1f57a7222a0637d4e0cc269c16e736a9f,NG-SPT-001184,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c37297e0d973a79c6630da4699c5b2daae8d67835fa9e0dc122f495a43836c19,coordcand:nngla:250527fff2d5481bae0c85a5c6acfbc7fb7fb8ba7ee166bf62c3394e5d4d0eed,NG-SPT-001185,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:22b39c4e89afe0ec4ee0ef8943eca99b21fa4d2450c80746a128b1e1a42d400a,coordcand:nngla:61de469a750a1c33c0d593f3cd29b31fa758585feebd7e913d4ef7633f3f959b,NG-SPT-001186,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8d1a7481389b912a4e5bdc682ff27cde37d9224485d1cc561a4de6e888d57f1c,coordcand:nngla:b1519a373438647b964b47a099ef7779f7b4f618055e1cbdcc7c1f0dd6fc4073,NG-SPT-001187,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e9698dad8e901c2e73ff5d4c0299da0ad57c6978000594ba4fcb6f8f42f2e1e2,coordcand:nngla:1f9bb58d863b7abba51edc7267aab4381fe481813267b6bc2d7f89db8b946855,NG-SPT-001188,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0934d8fc9b11e128b9fdb1a257c2484b481a35e77ddf061a7d923bd964915a46,coordcand:nngla:2e51911c5d970eba67e1946b2eca44158c21daf05764bb8d578776aa784d9468,NG-SPT-001189,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:42f0fbec6de56f85a4611211e74f7297c1007e958b3009db30a8abf02561a7e1,coordcand:nngla:cafa45c2754f192d9117e6168c363f4cb816170dc2e076506417dbb6ecc3b099,NG-SPT-001190,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:74d0c6cdb1addd318c5708a14daad7b59e3c046c2576ed612d9c127a73c08206,coordcand:nngla:10d3e9e5a7fe86f62f3a48cf9787755a27e14502c861fb574db69215b3fdcf16,NG-SPT-001191,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2255ac71533ddf7aed382d7baccc0ae66fa425a9ad5dd80440442fbeffcd2990,coordcand:nngla:1d08d79ef5d9827f6882953cf4e070aa8ac503faa6140cc8e61d125978e34c78,NG-SPT-001192,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:70456df7eab97fa53549b91e7697b3d7af0b18bb5b9a6e8226d526b5f3c11ffa,coordcand:nngla:facd7b697f0dd479b9b3011ed736dc90012a44ad38be9aa1cc7886be9c3f709f,NG-SPT-001193,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b25f3e3a2ca85aae80c8afe8d9465bf53d7027c80a5350c8caca18ebfc51ee8d,coordcand:nngla:f0457cc192fe7b3558e3b75c343ba4ffc1317efad8d2e3fe98691d5f7d2d8f4e,NG-SPT-001194,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:bb8374e18329011fba262f706db93d188cb0601ab0b7488edca0807d42fc8ae8,coordcand:nngla:61190feef3b60f63c24ae8cb1e8268b77f7aaf64b4c7d990a490afbd55ef83c0,NG-SPT-001195,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:a9d2f3e47c5b2c499fc3e068b4d0fab3126b418d4c9a3bbb168deefc7132d0a1,coordcand:nngla:147d593397ecff86061623857eb87eb02a934cac11908b06c7f899950e3f432a,NG-SPT-001196,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6c60970d4109e1a2030b3db14a16db2e002bf1c8c59447184d091a9d87c2e6d8,coordcand:nngla:33d489b98b277fa505aa942288ba6b4efc3c4a5dc4e5358c8aaab2ca39573a03,NG-SPT-001197,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5389161a22300f1df9b53939556454751eb06950a814e26951e30f391fa5878b,coordcand:nngla:16394ef7f88d94110cf3cfc7a540b2558af3eb71ac20f832242845ee3da4aa2d,NG-SPT-000027,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:714f68fa59c3093fa4122187890f23bf83eb91be63f7e72d0d63fa94b56717a9,coordcand:nngla:61158f7cd6d2badb443ca8be32c0f6804b2b44aeaf95dbaed843e84ba950c90d,NG-SPT-000028,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3100a51711383862bbef3dd74de4d8c8265262bfbb414220364424aab77f3587,coordcand:nngla:b0fc1bc1bb03cff5a840b0bffb9bf38686080dabcdbf184c8fd6e17e4f935417,NG-SPT-000029,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f253c804eb1703cf30b6649586f8f0dbc93c475926acd969821f94d97b95294d,coordcand:nngla:07ed2cdd2aad1ac76484f04489ee31de75dd24e9198700fc07555acffb8e9d9a,NG-SPT-000030,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
