subject_id,record_family,current_visibility,map_renderable,publication_reference_status,overall_status
NG-ADM-000181,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000182,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000183,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000184,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000185,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000186,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000187,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000188,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000189,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000190,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000191,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-ADM-000192,ADMINISTRATIVE_AREA,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000001,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000002,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000003,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000004,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000005,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000006,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000007,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000008,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000009,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000010,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000011,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000012,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000013,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000014,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000015,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000016,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000017,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000018,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000019,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000020,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000021,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000022,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000023,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000024,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000025,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000026,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000027,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000028,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000029,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000030,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000031,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000032,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000033,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000034,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000035,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000036,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000037,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000038,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000039,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000040,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000041,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000042,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000043,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000044,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000045,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000046,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000047,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000048,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000049,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000050,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000051,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000052,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000053,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000054,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000055,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000056,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000057,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000058,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000059,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000060,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000061,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000062,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000063,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000064,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000065,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000066,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000067,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000068,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000069,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000070,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000071,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000072,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000073,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000074,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000075,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000076,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000077,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000078,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000079,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000080,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000081,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000082,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000083,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000084,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000085,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000086,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000087,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000088,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000089,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000090,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000091,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000092,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000093,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000094,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000095,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000096,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000097,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000098,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000099,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000100,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000101,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000102,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000103,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000104,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000105,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000106,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000107,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000108,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000109,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000110,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000111,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000112,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000113,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000114,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000115,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000116,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000117,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000118,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000119,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000120,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000121,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000122,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000123,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000124,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000125,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000126,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000127,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000128,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000129,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000130,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000131,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000132,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000133,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000134,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000135,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000136,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000137,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000138,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000139,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000140,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000141,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000142,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000143,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000144,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000145,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000146,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000147,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000148,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000149,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000150,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000151,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000152,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000153,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000154,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000155,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000156,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000157,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000158,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000159,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000160,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000161,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000162,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000163,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000164,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000165,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000166,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000167,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000168,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000169,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000170,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000171,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000172,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000173,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000174,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000175,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000176,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000177,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000178,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000179,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000180,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000181,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000182,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000183,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000184,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000185,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000186,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000187,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000188,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000189,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000190,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000191,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000192,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000193,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000194,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000195,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000196,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000197,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000198,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000199,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000200,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000201,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000202,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000203,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000204,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000205,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000206,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000207,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000208,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000209,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000210,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000211,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000212,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000213,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000214,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000215,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000216,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000217,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
NG-RD-000218,ROAD,INTERNAL,false,ABSENT_BY_DESIGN_PRELIVE,PASS_FAIL_CLOSED
