persistence_qualification_id,coordinate_candidate_id,canonical_spatial_point_id,geometry_id,migration_action,source_verified,coordinate_valid,map_reconciled,crs_valid,precision_valid,containment_valid,topology_valid,topology_applicability,environment_resolved,environment_applicability,conflict_free,conflict_applicability,canonical_id_stable,geometry_assignment_valid,crosswalk_valid,effective_dating_valid,qualification_status,findings,runtime_effect_scope
NG-SPPERSIST-0000055,coordcand:nngla:f3b8ef73eac57272b34dc4d81fc63977fe1ff9a9505512e633b9c6bea806edb3,NG-SPT-001150,NG-GEO-001171,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000056,coordcand:nngla:6f01454f0ed8384594d5e2b23f12b187fb0c848d37e98500841453a992f7d953,NG-SPT-001151,NG-GEO-001172,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000057,coordcand:nngla:2b0ba8c51863f5bef49475b56b5f966fb22fc289c9d8a4e863ef45464acd7fe5,NG-SPT-001152,NG-GEO-001173,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000058,coordcand:nngla:9b835a39b53fe14798aa2acc18de1983e02861791bdd43d9f706ed7845b553b8,NG-SPT-001153,NG-GEO-001174,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000059,coordcand:nngla:8624a1ae9e8f52c04446c05420f3c7a3d192661f9799d207be88185b19aeffd5,NG-SPT-001154,NG-GEO-001175,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000060,coordcand:nngla:f11ef67e6db8292a84a1a0e174f652c0f7ac4214762c8bc5c8180c50f7ccf4ee,NG-SPT-001155,NG-GEO-001176,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000061,coordcand:nngla:c034f2af85d06e915dc09f35104a57a5843e522a630789740efb956bce92bf9b,NG-SPT-001156,NG-GEO-001177,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000062,coordcand:nngla:b2cd21fbcb5dad9dd84eb250a84cdd9fe1c2330db03cac5b0fec44eb2a248c06,NG-SPT-001157,NG-GEO-001178,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000063,coordcand:nngla:5e91f312687b332db1bd57c7c625f518d7f5d8d5611f34fabf62c423faf632d7,NG-SPT-001158,NG-GEO-001179,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000064,coordcand:nngla:85ad5d9f487c3e25250e9e69abc9742ae81472476aa6f5c922708cb17a92e763,NG-SPT-001159,NG-GEO-001180,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000065,coordcand:nngla:79ec8a67a93a4afeae3c3e87bccaada033f4404dfe56d661c2d7805bbfc35588,NG-SPT-001160,NG-GEO-001181,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000066,coordcand:nngla:8fd16918996df066ace23d424926de191075a5a6f2c13a8bacd499ee5a8e5b50,NG-SPT-001161,NG-GEO-001182,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000067,coordcand:nngla:285b8074474fd8a5877c79ea480803a89b1da9c2b459e9a5f07840b3d227a1f8,NG-SPT-001162,NG-GEO-001183,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000068,coordcand:nngla:691634de2557d0225ad3d834d7c67ed81320c3677913c49fbfc4979b820c4ea1,NG-SPT-001163,NG-GEO-001184,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000069,coordcand:nngla:90867c912b84d54a7544c21920149afe377d1152820ebbec8b841d5733543f9d,NG-SPT-001164,NG-GEO-001185,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000070,coordcand:nngla:0c52327ddefe0db093b8ea49ad8507893cb4c8b259879b44092d96340259ef06,NG-SPT-001165,NG-GEO-001186,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000071,coordcand:nngla:f6e258d714f9fe51cefd6a7a42fb557cf8fd21c979e4f58ec30f1db10ee89347,NG-SPT-001166,NG-GEO-001187,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000072,coordcand:nngla:6acda987adfd695ef811385611410b8c531d64cd8368dc12599a8e638a25bf3e,NG-SPT-001167,NG-GEO-001188,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000073,coordcand:nngla:45f1bb61b30a47de9bda263a7ea4801ddb2fcec56feb81bef80cfeb20f736b86,NG-SPT-001168,NG-GEO-001189,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000074,coordcand:nngla:55c44bd8fbb670c3907875978b773202044eb9bd2fab65d10bee6ad158f47730,NG-SPT-001169,NG-GEO-001190,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000075,coordcand:nngla:887dbaadb454a2d98c4ba7b2c346b0b6e7bbe30731668fd1b1620dd9e0143260,NG-SPT-001170,NG-GEO-001191,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000076,coordcand:nngla:4192163ae6193cc5d7f327532fcf346f6a117e74d4cdbc1a31ec7eaea2efed17,NG-SPT-001171,NG-GEO-001192,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000077,coordcand:nngla:4122c80422ffe67cb04baa32bf2ca85e460e1d10465119e5e7262a0555661545,NG-SPT-001172,NG-GEO-001193,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000078,coordcand:nngla:d35b2631600390f871be6c3509f7eeb99f794c63217fe69035fd1b42d4a91739,NG-SPT-000010,NG-GEO-000031,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000079,coordcand:nngla:84bda2e5834c26c989cf7f59b48ebd4fdf479bd661f215507d3b186f95ea0491,NG-SPT-000011,NG-GEO-000032,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000080,coordcand:nngla:4e402e4d61f0350f60a2102146ff37114aa3fb2f7ea2d544dbe4866df8153afe,NG-SPT-000012,NG-GEO-000033,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000081,coordcand:nngla:c1baebe0a395fea921b016edd26cd1e8ff0dd0b641052f5fa9c2cdcc36dfa45b,NG-SPT-000013,NG-GEO-000034,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000082,coordcand:nngla:c3f90e75d7abc928aceea8d082adfcde94950239389b7701711903e026a93ca9,NG-SPT-000014,NG-GEO-000035,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000083,coordcand:nngla:783faf127111d7cdfeb0047f35c49191368e26616d765273142ba5b8a228f744,NG-SPT-000015,NG-GEO-000036,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000084,coordcand:nngla:fe8abfb96eaf219de2d8c2ef9fdf4a2ed66016f30e0efd9ea9faaacef0bd53a6,NG-SPT-000016,NG-GEO-000037,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000085,coordcand:nngla:080237cce06171d598fb08234c31cec6efd4cf7bacca0486a8d32bc686c78032,NG-SPT-000017,NG-GEO-000038,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000086,coordcand:nngla:bc2cf8e002ff788a6b735522b7af8ac2a1c21243f4bc32102740b43c41805718,NG-SPT-000018,NG-GEO-000039,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000087,coordcand:nngla:5735a6c481b146142a23112d6d8d4ec7334b79b137d3a75b4098c99c01b502ab,NG-SPT-000019,NG-GEO-000040,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000088,coordcand:nngla:2d2fcc3397dde93c2fa85e90b7ae331235db99f97342fea4def4a31ce9c827db,NG-SPT-000020,NG-GEO-000041,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000089,coordcand:nngla:a88098e374d0405324d8ab5b87b6836af8179a36d25cfa645feb6d72d53be7ee,NG-SPT-000021,NG-GEO-000042,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000090,coordcand:nngla:5d8212e5098e0aa50140424ad2e73528ae1f9e8bf0192d314da1f6cc65a39592,NG-SPT-000022,NG-GEO-000043,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000091,coordcand:nngla:0260e49f9ace7dae2f72fc152ccda3f3ce36eb3f65712987a2c90159d5bd1de3,NG-SPT-000023,NG-GEO-000044,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000092,coordcand:nngla:00f306f368cbbe1c2a207c96134aa94ae8fa583aeb2f73e534490e3682c51cbc,NG-SPT-000024,NG-GEO-000045,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000093,coordcand:nngla:998e7fbf7060b8b5ad584fe091996df03c5b895a8c1de7f88b046671a31e8b25,NG-SPT-000025,NG-GEO-000046,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000094,coordcand:nngla:34124b0487a5413dfc1388dc6f56054691dcbdd583f111c4e7f6567ca5bdb6e1,NG-SPT-000026,NG-GEO-000047,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000095,coordcand:nngla:e5747d2226caa67b5b7526f75622b1586d816392fa8a35a4914f56e6bfe3221e,NG-SPT-001173,NG-GEO-001194,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000096,coordcand:nngla:a173436f1e9028cdf44195cfce917013bac55d9016890b7ccaa0753ac43c5ed6,NG-SPT-001174,NG-GEO-001195,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000097,coordcand:nngla:93e979851feea9eafa0b5cf7e95cf09dd595091742c2c869e54f961def6d4481,NG-SPT-001175,NG-GEO-001196,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000098,coordcand:nngla:fb064a240663b5c00a3b86f4e74780819e0b068698813365ed6ba258fa21b8f9,NG-SPT-001176,NG-GEO-001197,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000099,coordcand:nngla:801a251afbbc77084137c243de32ecb24ad814b3eb1aed5680d244f76a11da3e,NG-SPT-001177,NG-GEO-001198,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000100,coordcand:nngla:5c78ba146d99a8da018e20996889e7a0805a8f7a58c5222253b57df87b4ea1d5,NG-SPT-001178,NG-GEO-001199,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000101,coordcand:nngla:eaa979a8f1b1d1c91c6c50e5a8352f3a20180fd9222994627cbf0985c9d8c794,NG-SPT-001179,NG-GEO-001200,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000102,coordcand:nngla:54af3aeee952513e19581d966b359ea4e03cb14a4ab883bb0156a3c2dbc1c4a8,NG-SPT-001180,NG-GEO-001201,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000103,coordcand:nngla:4bb39ff9b08f9e3a6838fa6c200f2938eea15624837cedeee73b77ebf4c24e67,NG-SPT-001181,NG-GEO-001202,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000104,coordcand:nngla:d7c7ff431e0d855fb497a28cc43fadc938eaf03182dc8277a574ed12a7f8eb6c,NG-SPT-001182,NG-GEO-001203,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000105,coordcand:nngla:f7f357fe4eb616b4509b37695136daecb6e26126c99be73bca0b94367c72daf0,NG-SPT-001183,NG-GEO-001204,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000106,coordcand:nngla:1f0a996da90a4c21b747039443349ab1f57a7222a0637d4e0cc269c16e736a9f,NG-SPT-001184,NG-GEO-001205,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000107,coordcand:nngla:250527fff2d5481bae0c85a5c6acfbc7fb7fb8ba7ee166bf62c3394e5d4d0eed,NG-SPT-001185,NG-GEO-001206,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000108,coordcand:nngla:61de469a750a1c33c0d593f3cd29b31fa758585feebd7e913d4ef7633f3f959b,NG-SPT-001186,NG-GEO-001207,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000109,coordcand:nngla:b1519a373438647b964b47a099ef7779f7b4f618055e1cbdcc7c1f0dd6fc4073,NG-SPT-001187,NG-GEO-001208,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000110,coordcand:nngla:1f9bb58d863b7abba51edc7267aab4381fe481813267b6bc2d7f89db8b946855,NG-SPT-001188,NG-GEO-001209,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
