source_fidelity_result_id,coordinate_occurrence_id,source_file_id,source_record_id,source_dataset_id,source_dataset_version,source_path_reference,expected_source_sha256,actual_source_sha256,source_coordinate_match,source_attribute_match,dataset_lineage_match,crs_lineage_match,fidelity_status,findings
NG-FID-00000055,coordocc:nngla:d922867cf55747a212ba63e1fb344339cf6dce10407dd40199bcadfe33b62ce0,NG-SPFILE-001,NG-CLIM-OBS-000055,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000056,coordocc:nngla:49aa92ecb32dac360f17bc1edce01c2fba5672cd8d356065726ab69f17a647dd,NG-SPFILE-001,NG-CLIM-OBS-000056,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000057,coordocc:nngla:02ad0d8f09da3c77c8cffa476890aeaeb1e18d00cdb96295ba471d969a119913,NG-SPFILE-001,NG-CLIM-OBS-000057,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000058,coordocc:nngla:659c549e1e351e856fd8300dfc0e931adef5ad0c72cc609122553fc0afe5ff54,NG-SPFILE-001,NG-CLIM-OBS-000058,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000059,coordocc:nngla:4c2377e5994c64a81d5f227cf46dd90c18352dd3788ddde8a78351aa6ac0fd10,NG-SPFILE-001,NG-CLIM-OBS-000059,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000060,coordocc:nngla:697a44330593cce3bd110309d078ce11755dca8a5522be75cd640fb382b647b3,NG-SPFILE-001,NG-CLIM-OBS-000060,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000061,coordocc:nngla:2363c25ea4d0c85489f71379748d45b25cfc3f8bcee3b5490d217290bd69da2b,NG-SPFILE-001,NG-CLIM-OBS-000061,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000062,coordocc:nngla:22b441b7659cfb75177777f64c24fe36c0cfd174f73179775b3bf65f7942a564,NG-SPFILE-001,NG-CLIM-OBS-000062,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000063,coordocc:nngla:5651b430589ffc1ebd43630d9a424ab816501983d46222b54b964185f0f262b9,NG-SPFILE-001,NG-CLIM-OBS-000063,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000064,coordocc:nngla:12a65ef86265e6fe6c142558935eac11f625780e629e03aa711a38b3f67da616,NG-SPFILE-001,NG-CLIM-OBS-000064,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000065,coordocc:nngla:1774eaec3556e1f3c75d70e8ab5b0b6598f9a2f4d2d91054f8b3dda9b5c0c3c0,NG-SPFILE-001,NG-CLIM-OBS-000065,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000066,coordocc:nngla:b4273880764264491fd2fe6913ff37fef318d0d17d6d9cba196da2cc52deb974,NG-SPFILE-001,NG-CLIM-OBS-000066,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000067,coordocc:nngla:160e7534e6e69ed20dcf4da46a07c64a3042fb4cae652e944fea3233ded05b65,NG-SPFILE-001,NG-CLIM-OBS-000067,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000068,coordocc:nngla:9c67c0caa9d7ce48f0d96e75d7ebdc94d9170f4eb1682521440a3bf73dcc9e47,NG-SPFILE-001,NG-CLIM-OBS-000068,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000069,coordocc:nngla:5d3800942537070b32bc1476d5b099b03f5b315f2927fb3d8ef2c1434a75f342,NG-SPFILE-001,NG-CLIM-OBS-000069,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000070,coordocc:nngla:47a88d2ca3743af6ee56b9e20168c679ba7e62922c8fcfb8762f3b6617e0b91b,NG-SPFILE-001,NG-CLIM-OBS-000070,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000071,coordocc:nngla:f5b76ed4f7624cd73b5badc9416f37d17767c097aa8455c7210d7e6473b1a5b1,NG-SPFILE-001,NG-CLIM-OBS-000071,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000072,coordocc:nngla:e0c0782a87d2026849ce4c73dc7671f3deec701a85446b9a7c95eaf562b11950,NG-SPFILE-001,NG-CLIM-OBS-000072,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000073,coordocc:nngla:cade332cc9ca5b117587451e4671d83954336842961f10803e0b6b47ce7ad700,NG-SPFILE-001,NG-CLIM-OBS-000073,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000074,coordocc:nngla:01dcee0909566979e062d3085f091ad09ab48cf7a32555c2a7d3a7e60e5c8d0e,NG-SPFILE-001,NG-CLIM-OBS-000074,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000075,coordocc:nngla:84b78a4ff22d521f80c7b4f8985994d952c3b59b642cf798ca6e3c6dc30ec278,NG-SPFILE-001,NG-CLIM-OBS-000075,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000076,coordocc:nngla:432c38a8838db454ef3a397c7e9555b0b4b60fb3f982515f1363099d6f6d303d,NG-SPFILE-001,NG-CLIM-OBS-000076,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000077,coordocc:nngla:013f3d9b111bd935fd920e0eca9a9b6a3c85d1930f37d7b55d493fb177a55292,NG-SPFILE-001,NG-CLIM-OBS-000077,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000078,coordocc:nngla:f028456737b0f1711ef3cbc4a97e5d996aa3ca43f7900441676272a2ea4b8d86,NG-SPFILE-001,NG-CLIM-OBS-000078,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000079,coordocc:nngla:dbe9720129629b7d7cc2b63daa891164ea1ec6b02772a6a8c7b4b61db95b9274,NG-SPFILE-001,NG-CLIM-OBS-000079,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000080,coordocc:nngla:b7673b0855c2c86095ffb0942d0b246bd02e269f2a2d4307e8cd6af79b90fb24,NG-SPFILE-001,NG-CLIM-OBS-000080,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000081,coordocc:nngla:c4d87097e51977bc2012a0855592a7cfb1f19f94479c7583ae6db163c970c294,NG-SPFILE-001,NG-CLIM-OBS-000081,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000082,coordocc:nngla:e7ad92ebd6aa85534959d4669cf1408d259dbae91ca3579502b6f5a3bade8e19,NG-SPFILE-001,NG-CLIM-OBS-000082,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000083,coordocc:nngla:bebf36b6f3df69e48ef63ac3fbbc028009b3821a536371b745026657b734af18,NG-SPFILE-001,NG-CLIM-OBS-000083,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000084,coordocc:nngla:a915a88a921eb038c441ca01ce2f1186420ef9158166ac75063df9bfc3aace81,NG-SPFILE-001,NG-CLIM-OBS-000084,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000085,coordocc:nngla:060fbc719e3bc19d81581a4230bf7029eafd3b657e7b01e45d39e2c5df320a38,NG-SPFILE-001,NG-CLIM-OBS-000085,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000086,coordocc:nngla:728623d64e8150b1790004e4e760a1472f580ba8bc4fc7e36c426e9219eadb61,NG-SPFILE-001,NG-CLIM-OBS-000086,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000087,coordocc:nngla:0b07bee9a7c0f951fd6319c733a929811798dbfea6c48a5964c0497ab100c3ab,NG-SPFILE-001,NG-CLIM-OBS-000087,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000088,coordocc:nngla:de23236c0d47881732be927c9c2e5b8ebad78264ada9fff84a9b18fdaea39276,NG-SPFILE-001,NG-CLIM-OBS-000088,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000089,coordocc:nngla:80d0621b80bfdb3112a319b0375d61876fcebe3efd816c4b84f853ef1e5ba964,NG-SPFILE-001,NG-CLIM-OBS-000089,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000090,coordocc:nngla:c2497443e61662875d1d84bd4aa9103a707f9925d347d2939c62b5bb984da4b0,NG-SPFILE-001,NG-CLIM-OBS-000090,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000091,coordocc:nngla:c7d6fb7e28d097b74e6f3a0c03a6ddd80704dd6db755bc1d3ca5b541c0f49274,NG-SPFILE-001,NG-CLIM-OBS-000091,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000092,coordocc:nngla:784a91578ba6a78ca65f693d1a4dd4a675005676d17abf05f75ac1269a3071e2,NG-SPFILE-001,NG-CLIM-OBS-000092,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000093,coordocc:nngla:dc04288e594203667db1c60033099f433a0ef290af5f409ea308c953b5ee0bec,NG-SPFILE-001,NG-CLIM-OBS-000093,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000094,coordocc:nngla:78f7bfc391f1af8447989308836377c42ec24c90e4993109b9a0302c85876176,NG-SPFILE-001,NG-CLIM-OBS-000094,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000095,coordocc:nngla:146c257f965c794a1a00ad90b07032d21735b3b2c2809ff436ea69636ad07df3,NG-SPFILE-001,NG-CLIM-OBS-000095,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000096,coordocc:nngla:f5430979f67699baa5680d2456ab4dc09d8fbe904a4c2d2989f1bc137ccee4d1,NG-SPFILE-001,NG-CLIM-OBS-000096,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000097,coordocc:nngla:abfc340dd34a48a57dee99bdb396118a2646aff27a12895917b1f96fe380d14f,NG-SPFILE-001,NG-CLIM-OBS-000097,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000098,coordocc:nngla:877781035be974548b357e87350589912789ca82073593767e68360e8bbb95fa,NG-SPFILE-001,NG-CLIM-OBS-000098,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000099,coordocc:nngla:4529c05e161c2ddd22ecf896eab42d0a953ff284f489a4882cd9878404b25541,NG-SPFILE-001,NG-CLIM-OBS-000099,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000100,coordocc:nngla:85a48e9a9fbdd3536189268c7c144ca0bacdc3a4af871fb1297f6a7ddabf8992,NG-SPFILE-001,NG-CLIM-OBS-000100,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000101,coordocc:nngla:bd97f0bb494543a30c82147b64cffd281a0bf47943ae562ddbca075db77da198,NG-SPFILE-001,NG-CLIM-OBS-000101,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000102,coordocc:nngla:66550f23edc02e1eb37ec2b1fe8d9927a3056ff1a56fe175cc29e7fbb92fbdff,NG-SPFILE-001,NG-CLIM-OBS-000102,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000103,coordocc:nngla:65ed13f2d98db0201afab7a93baf28a2f6f00676dabc4e9ebb586addcd1e4a6a,NG-SPFILE-001,NG-CLIM-OBS-000103,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000104,coordocc:nngla:701f74e73515f2eb71e9e22fbca85cc56bfc19ef1af1edc63703e795cfc52d18,NG-SPFILE-001,NG-CLIM-OBS-000104,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000105,coordocc:nngla:61d506a16c334021959f09e66ccebc6afd73f7db46c8fb7ab6fac28acb07fb30,NG-SPFILE-001,NG-CLIM-OBS-000105,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000106,coordocc:nngla:4c420aaa0f6dc0f11d343c97d2f93295a4c03a72a61f1912d83809e0b44a8898,NG-SPFILE-001,NG-CLIM-OBS-000106,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000107,coordocc:nngla:043df59c5a73d1627708ce3fa5db3e313d18d91f14113deea62ab10d4206dae8,NG-SPFILE-001,NG-CLIM-OBS-000107,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000108,coordocc:nngla:916948a6f95450180c370c8e4964440b64c1321eced26272f72ac09528f6e58a,NG-SPFILE-001,NG-CLIM-OBS-000108,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
NG-FID-00000109,coordocc:nngla:4dacfd30a8122682df819f0c6964a8ffac5a166ad840da6bafe3e7864858460c,NG-SPFILE-001,NG-CLIM-OBS-000109,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,e3379d8f90e8f5f3f354c6d5610116d8ab57397da971698e6ae752b4d4f38151,MATCHED,MATCHED,MATCHED,MATCHED,PASS,
