precondition_result_id,association_candidate_id,canonical_subject_id,geometry_id,identity_preserved,canonical_subject_confirmed,geometry_evidence_available,geometry_traversal_valid,subject_role_compatible,association_ready,precondition_status,findings
NG-SPAPRE-0000124,assocand:nngla:place:NG-PLC-000124,NG-PLC-000124,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000125,assocand:nngla:place:NG-PLC-000125,NG-PLC-000125,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000126,assocand:nngla:place:NG-PLC-000126,NG-PLC-000126,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000127,assocand:nngla:place:NG-PLC-000127,NG-PLC-000127,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000128,assocand:nngla:place:NG-PLC-000128,NG-PLC-000128,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000129,assocand:nngla:place:NG-PLC-000129,NG-PLC-000129,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000130,assocand:nngla:place:NG-PLC-000130,NG-PLC-000130,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000131,assocand:nngla:place:NG-PLC-000131,NG-PLC-000131,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000132,assocand:nngla:place:NG-PLC-000132,NG-PLC-000132,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000133,assocand:nngla:place:NG-PLC-000133,NG-PLC-000133,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000134,assocand:nngla:place:NG-PLC-000134,NG-PLC-000134,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000135,assocand:nngla:place:NG-PLC-000135,NG-PLC-000135,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000136,assocand:nngla:place:NG-PLC-000136,NG-PLC-000136,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000137,assocand:nngla:place:NG-PLC-000137,NG-PLC-000137,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000138,assocand:nngla:place:NG-PLC-000138,NG-PLC-000138,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000139,assocand:nngla:place:NG-PLC-000139,NG-PLC-000139,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000140,assocand:nngla:place:NG-PLC-000140,NG-PLC-000140,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000141,assocand:nngla:place:NG-PLC-000141,NG-PLC-000141,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000142,assocand:nngla:place:NG-PLC-000142,NG-PLC-000142,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000143,assocand:nngla:place:NG-PLC-000143,NG-PLC-000143,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000144,assocand:nngla:place:NG-PLC-000144,NG-PLC-000144,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000145,assocand:nngla:place:NG-PLC-000145,NG-PLC-000145,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000146,assocand:nngla:place:NG-PLC-000146,NG-PLC-000146,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000147,assocand:nngla:place:NG-PLC-000147,NG-PLC-000147,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000148,assocand:nngla:place:NG-PLC-000148,NG-PLC-000148,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000149,assocand:nngla:place:NG-PLC-000149,NG-PLC-000149,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000150,assocand:nngla:place:NG-PLC-000150,NG-PLC-000150,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000151,assocand:nngla:place:NG-PLC-000151,NG-PLC-000151,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000152,assocand:nngla:place:NG-PLC-000152,NG-PLC-000152,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000153,assocand:nngla:place:NG-PLC-000153,NG-PLC-000153,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000154,assocand:nngla:place:NG-PLC-000154,NG-PLC-000154,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000155,assocand:nngla:place:NG-PLC-000155,NG-PLC-000155,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000156,assocand:nngla:place:NG-PLC-000156,NG-PLC-000156,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000157,assocand:nngla:place:NG-PLC-000157,NG-PLC-000157,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000158,assocand:nngla:place:NG-PLC-000158,NG-PLC-000158,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000159,assocand:nngla:place:NG-PLC-000159,NG-PLC-000159,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000160,assocand:nngla:place:NG-PLC-000160,NG-PLC-000160,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000161,assocand:nngla:place:NG-PLC-000161,NG-PLC-000161,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000162,assocand:nngla:place:NG-PLC-000162,NG-PLC-000162,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000163,assocand:nngla:place:NG-PLC-000163,NG-PLC-000163,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000164,assocand:nngla:place:NG-PLC-000164,NG-PLC-000164,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000165,assocand:nngla:place:NG-PLC-000165,NG-PLC-000165,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000166,assocand:nngla:place:NG-PLC-000166,NG-PLC-000166,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000167,assocand:nngla:place:NG-PLC-000167,NG-PLC-000167,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000168,assocand:nngla:place:NG-PLC-000168,NG-PLC-000168,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000169,assocand:nngla:place:NG-PLC-000169,NG-PLC-000169,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000170,assocand:nngla:place:NG-PLC-000170,NG-PLC-000170,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000171,assocand:nngla:place:NG-PLC-000171,NG-PLC-000171,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000172,assocand:nngla:place:NG-PLC-000172,NG-PLC-000172,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000173,assocand:nngla:place:NG-PLC-000173,NG-PLC-000173,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000174,assocand:nngla:place:NG-PLC-000174,NG-PLC-000174,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000175,assocand:nngla:place:NG-PLC-000175,NG-PLC-000175,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000176,assocand:nngla:place:NG-PLC-000176,NG-PLC-000176,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000177,assocand:nngla:place:NG-PLC-000177,NG-PLC-000177,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000178,assocand:nngla:place:NG-PLC-000178,NG-PLC-000178,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000179,assocand:nngla:place:NG-PLC-000179,NG-PLC-000179,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000180,assocand:nngla:place:NG-PLC-000180,NG-PLC-000180,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000181,assocand:nngla:place:NG-PLC-000181,NG-PLC-000181,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000182,assocand:nngla:place:NG-PLC-000182,NG-PLC-000182,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000183,assocand:nngla:place:NG-PLC-000183,NG-PLC-000183,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000184,assocand:nngla:place:NG-PLC-000184,NG-PLC-000184,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000185,assocand:nngla:place:NG-PLC-000185,NG-PLC-000185,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000186,assocand:nngla:place:NG-PLC-000186,NG-PLC-000186,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000187,assocand:nngla:place:NG-PLC-000187,NG-PLC-000187,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000188,assocand:nngla:place:NG-PLC-000188,NG-PLC-000188,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000189,assocand:nngla:place:NG-PLC-000189,NG-PLC-000189,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000190,assocand:nngla:place:NG-PLC-000190,NG-PLC-000190,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000191,assocand:nngla:place:NG-PLC-000191,NG-PLC-000191,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000192,assocand:nngla:place:NG-PLC-000192,NG-PLC-000192,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000193,assocand:nngla:place:NG-PLC-000193,NG-PLC-000193,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000194,assocand:nngla:place:NG-PLC-000194,NG-PLC-000194,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000195,assocand:nngla:place:NG-PLC-000195,NG-PLC-000195,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000196,assocand:nngla:place:NG-PLC-000196,NG-PLC-000196,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000197,assocand:nngla:place:NG-PLC-000197,NG-PLC-000197,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000198,assocand:nngla:place:NG-PLC-000198,NG-PLC-000198,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000199,assocand:nngla:place:NG-PLC-000199,NG-PLC-000199,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000200,assocand:nngla:place:NG-PLC-000200,NG-PLC-000200,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000201,assocand:nngla:place:NG-PLC-000201,NG-PLC-000201,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000202,assocand:nngla:place:NG-PLC-000202,NG-PLC-000202,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000203,assocand:nngla:place:NG-PLC-000203,NG-PLC-000203,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000204,assocand:nngla:place:NG-PLC-000204,NG-PLC-000204,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000205,assocand:nngla:place:NG-PLC-000205,NG-PLC-000205,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000206,assocand:nngla:place:NG-PLC-000206,NG-PLC-000206,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000207,assocand:nngla:place:NG-PLC-000207,NG-PLC-000207,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000208,assocand:nngla:place:NG-PLC-000208,NG-PLC-000208,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000209,assocand:nngla:place:NG-PLC-000209,NG-PLC-000209,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000210,assocand:nngla:place:NG-PLC-000210,NG-PLC-000210,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000211,assocand:nngla:place:NG-PLC-000211,NG-PLC-000211,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000212,assocand:nngla:place:NG-PLC-000212,NG-PLC-000212,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000213,assocand:nngla:place:NG-PLC-000213,NG-PLC-000213,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000214,assocand:nngla:place:NG-PLC-000214,NG-PLC-000214,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000215,assocand:nngla:place:NG-PLC-000215,NG-PLC-000215,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000216,assocand:nngla:place:NG-PLC-000216,NG-PLC-000216,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000217,assocand:nngla:place:NG-PLC-000217,NG-PLC-000217,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000218,assocand:nngla:place:NG-PLC-000218,NG-PLC-000218,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000219,assocand:nngla:place:NG-PLC-000219,NG-PLC-000219,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000220,assocand:nngla:place:NG-PLC-000220,NG-PLC-000220,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000221,assocand:nngla:place:NG-PLC-000221,NG-PLC-000221,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000222,assocand:nngla:place:NG-PLC-000222,NG-PLC-000222,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000223,assocand:nngla:place:NG-PLC-000223,NG-PLC-000223,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000224,assocand:nngla:place:NG-PLC-000224,NG-PLC-000224,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000225,assocand:nngla:place:NG-PLC-000225,NG-PLC-000225,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000226,assocand:nngla:place:NG-PLC-000226,NG-PLC-000226,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000227,assocand:nngla:place:NG-PLC-000227,NG-PLC-000227,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000228,assocand:nngla:place:NG-PLC-000228,NG-PLC-000228,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000229,assocand:nngla:place:NG-PLC-000229,NG-PLC-000229,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000230,assocand:nngla:place:NG-PLC-000230,NG-PLC-000230,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000231,assocand:nngla:place:NG-PLC-000231,NG-PLC-000231,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000232,assocand:nngla:place:NG-PLC-000232,NG-PLC-000232,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000233,assocand:nngla:place:NG-PLC-000233,NG-PLC-000233,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000234,assocand:nngla:place:NG-PLC-000234,NG-PLC-000234,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000235,assocand:nngla:place:NG-PLC-000235,NG-PLC-000235,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000236,assocand:nngla:place:NG-PLC-000236,NG-PLC-000236,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000237,assocand:nngla:place:NG-PLC-000237,NG-PLC-000237,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000238,assocand:nngla:place:NG-PLC-000238,NG-PLC-000238,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000239,assocand:nngla:place:NG-PLC-000239,NG-PLC-000239,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000240,assocand:nngla:place:NG-PLC-000240,NG-PLC-000240,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000241,assocand:nngla:place:NG-PLC-000241,NG-PLC-000241,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000242,assocand:nngla:place:NG-PLC-000242,NG-PLC-000242,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000243,assocand:nngla:place:NG-PLC-000243,NG-PLC-000243,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000244,assocand:nngla:place:NG-PLC-000244,NG-PLC-000244,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000245,assocand:nngla:place:NG-PLC-000245,NG-PLC-000245,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000246,assocand:nngla:place:NG-PLC-000246,NG-PLC-000246,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000247,assocand:nngla:place:NG-PLC-000247,NG-PLC-000247,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
