spatial_reference_id,coordinate_candidate_id,elevation_status,terrain_status,climate_status,rainfall_status,temperature_status,wind_status,vegetation_status,aridity_status,hydrology_status,direct_evidence_count,derived_evidence_count,nearest_evidence_count,missing_evidence_count,overall_coverage_status,findings
NG-SPT-000067,coordcand:nngla:cf85b180ecccc2a304b64d2ea7ba8500f3e6bfcf1cba443aa9868a868945af4a,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000068,coordcand:nngla:b4ec76ee63d7dc945c4ae8a9fccdbf835e19ae973a6672ca6318908224cb9d8b,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000069,coordcand:nngla:0f1c6d97f842e978e692f3dd04c95046cba9e2943199ee91251e779a9be5bb2f,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000070,coordcand:nngla:a419d3ddcb70b93fabe285dd4a806bd050d9084d0dafb2e629806257af0008af,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000071,coordcand:nngla:bbe99f4b8af27635ebb7d85b0bc5e745fcc7a2cf8b8fe751c680431c6b53104b,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000072,coordcand:nngla:a4c9a07a89ab13ef883edd000dfe16ba598a430cc0801bef3d3521fa6c02e097,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000073,coordcand:nngla:72bf7d67ab4d63ac1f430df89b4c3f25171057b92c6e615634580a40ed29781f,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000074,coordcand:nngla:9fc03a28528961217507f7c87e36771815a5b736b304b5dc6fa31e46af133fbe,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000075,coordcand:nngla:3ce480eb487a63fd5c9eff074356ba1dc3597320b65291d829773b34b16af7fa,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000076,coordcand:nngla:31c72b236691eee603389a6edf589b2699e4f84c085db3441f7e7621fad699a8,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000077,coordcand:nngla:74df97c3e88f2865122eb1dfabe437c81d88423a0051064174a4c582b9527f0e,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000078,coordcand:nngla:eca49496f7d7286fe798ff6bbb4fc01b35202f6083850f5f7418772eec835739,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000079,coordcand:nngla:1d4b9dc8df666b77b8f870b1c355bc5a53388e57fd4364c7d290608c23336c79,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000080,coordcand:nngla:4e111bdee71e6bf368da5e0ccf97a2fd29bcfac62443b248f47c834cb135bb5e,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000081,coordcand:nngla:94076df6c670e0284e3cfffe9368997f4dec34324accf0e0b7da6cd2782fc773,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000082,coordcand:nngla:146d4c836ee50f63598d26d6a0336c39e0f17a1a88a9e0651662fb79108ae7a8,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,DIRECT,3,0,5,0,PASS,
NG-SPT-000083,coordcand:nngla:373cd7036be1817ab94667c719684781f21bc583519dd18c47bdda8bdf6b6234,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000084,coordcand:nngla:765cc632ab57c8e26dbeac5ca9967bffc2b9214f351fc9c3f9a4391fb92c9ab0,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000085,coordcand:nngla:4df7b3fb8e5af4443268d1f4549664d4b41366e0817f0f0486a746b214874992,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000086,coordcand:nngla:62fad239a5b5d29396921b74e6e0ee3f4542fc7b37eedd2db5ce8f13b6bf49ea,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000087,coordcand:nngla:566f235f2adde57fa806b388af1423dd40c899aae04c077e897bb9e0cc6564d2,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000088,coordcand:nngla:3b7f056abaf0fad488b43ff14d88b593cbcab9237c2798b696410d4dc341bcbd,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000089,coordcand:nngla:0322f133f0f8bf2212a0a1e68405bfe19bec1061c419c5fc0c79dcca984d2f74,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000090,coordcand:nngla:6b7af20d06f1e8c9454068d9b260b2814a36bfedc97eac20fc276b27ace23f76,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000091,coordcand:nngla:b406c6acf3962bb5c630ddc600b53f6db770abf5c9977a635defdec6e1bcd2ad,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000092,coordcand:nngla:34e39347975d13bef626b0a98962e1f18fd462f9bf962b39130848ada3267893,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000093,coordcand:nngla:6c562ac9fa2a166965199c2c5edf39904cd5bcc8320be1620203dd295591f216,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000094,coordcand:nngla:ff603e06f571917f785720e1058495212e819d47b315fec139266a9135214815,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000095,coordcand:nngla:1e0ffb897dd8f84acc16ec164a05fda333b20f9fef8f4e8c81ef7b55b4d98f99,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000096,coordcand:nngla:2634ea7e50850e87cd11dd829fadc766f902155e032d903bb0980e20f33de1b5,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000097,coordcand:nngla:4071ec1bed0499fe92a88470ac0a6a052207b3781755e7b49b9aa0f8fb5fb50e,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000098,coordcand:nngla:eea2eaf1c15cc029fe2dfc1e24cfc548423b84b268ee6cdca6f3fe41e5f21aa1,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000099,coordcand:nngla:08b6bf4bab2cb86405985b781fcbd5d670f06360407372f239fbdf2e6f074080,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000100,coordcand:nngla:99444d551346cf88ab72327d91d92c6a544e4979e6515ba4a92722113a52b497,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000101,coordcand:nngla:a79c1510f4b132e1b69e17bad446aee8ce1b1900cc8f9349247a08d0a6cf3a3a,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000102,coordcand:nngla:6d625720cb9633d10e4570f6160a61c5d7cdcb24684c4faae08cc717bd25dd80,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000103,coordcand:nngla:9b2b1b464d9f0d0053d7b2b3f8721f4007808d2ac793ab5739be8ccf1a0ae262,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000104,coordcand:nngla:924d75fe6d27d2e35e3ff766784acd6f84cfa55c058025e9b59e9bc4cef63bc0,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000105,coordcand:nngla:2a019d647263fa2afe30888ffd029c4170bf000b53ca1567d7e90fd3acd25f9d,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000106,coordcand:nngla:72ad4175742552062bb467c421624f6058eb2ad88155fa36582ca2305f50d771,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000107,coordcand:nngla:de44c5facd8645094d7287154239d84582e1a5f32b9dbdb839700626bae1d592,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000108,coordcand:nngla:dab1cb5bd582a909b97885ab2e40d860dc48a7155a466b79e0c23c96eac42c22,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000109,coordcand:nngla:b901843fa8cf7eb687054612469e171a15f00d1fc29a210fe1096cf501aaf734,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000110,coordcand:nngla:4e19cd344e8a71038816673201692deb0857788607ead4e1ab468e7e1dc243d9,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000111,coordcand:nngla:65c78cbd49935232a872bf7d4fa9fe1babe731572635b2d23e82709e9644b13a,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000112,coordcand:nngla:7c15286b8efc8dea486516a4a52e5d76d63eaaf8798aba02e9dbb6cdeca603d8,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000113,coordcand:nngla:6624b751bef4c1bdfff57f25ce6dc581d740160072b22467a6d135d593c60873,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000114,coordcand:nngla:e8947f3726455238702c0bb1b9c41b824696ef1df5740490f63ec0d304e496be,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000115,coordcand:nngla:41716375032ce827859773d5147cd392dfe13e93c5c85379525f904f893f9182,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000116,coordcand:nngla:ce90972f9c8b69d1d2357abfd9d61dc36013ff942e6255daab1f043ca1d4a05e,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000117,coordcand:nngla:7178be26c6b6768a44ce5ac5ed9a1ec009e393cc6c045af8cc08ec138decd0d8,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000118,coordcand:nngla:6149a5a46cd0ff00233b07431efe5af8c87dcc371028fb0e11259e94656b87d0,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000119,coordcand:nngla:6384b85ad7e34a0c82b0e43bcc9d12af10738223e6bc0ada9220f20df5ffacbd,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000120,coordcand:nngla:c030a0c507e97c769f28c2b172bc40eb300e3285befc86c060e6701cfa971065,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000121,coordcand:nngla:14e96ccf50eb2365046496a0252ac0dd2d5ce68eddaed6a9701f7e64d6c2e4d2,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000122,coordcand:nngla:2ef24e5aa212779b31e21657a7d379ba0291c5084856da583655fe641ea7d297,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000123,coordcand:nngla:d6394fab636f42097098d5b2b539c7dde6442419926e4aceaca36d561cf765ed,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000124,coordcand:nngla:137d2232874fc44fc860e810127def55b916474d4acf3156505f78a4cb4fd37c,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000125,coordcand:nngla:754215b480cc1e41ea6c548072a7a3797b5417c35b53d89f22042ea8079bd23c,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000126,coordcand:nngla:8279d8e889267a1dbcf8e1378fa76c9fcd231040be5f8811df31b1c0dc8d0c7e,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000127,coordcand:nngla:a2298a77288137dccd76973647e0a3f2710c231998ee75579750ef42139cd102,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000128,coordcand:nngla:cfe37035e43acc46d0d0e1eb2edbb963393c00a0be92e98ea08cccae9f5241a0,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000129,coordcand:nngla:5888bf566bf0d983df0442c8db887898e3b868dc86a2b0c2ae959bf052a5e3f9,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000130,coordcand:nngla:424d85ec58a298d17783fbf21fef691922c24490bdea3619295d21cc87338c1c,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000131,coordcand:nngla:a7aa2e2efbce8e0120f72afaaca628997a422e1911ba619dcf96b05bce5929fa,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000132,coordcand:nngla:b26d682680daa3684b7655bc2b27c3e12a89a15bcc13bc2c33f5eba1f6e0bfcc,DIRECT,DIRECT,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NEAREST_QUALIFIED,NOT_AVAILABLE_AT_POINT,2,0,5,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
NG-SPT-000133,coordcand:nngla:8ace5e6abb5957c4d74e410ab60f3fda4f6ac13e7383c9057552d04c9f2543b4,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,DIRECT,NOT_AVAILABLE_AT_POINT,7,0,0,1,PASS,HYDROLOGY_ABSENCE_IS_NOT_INFERRED
