spatial_crosswalk_id,coordinate_candidate_id,canonical_spatial_point_id,canonical_version,crosswalk_basis,identity_origin,source_dataset_id,source_dataset_version,source_artifact_sha256,occurrence_crosswalk_sha256,runtime_mode,effect_scope,status
crosswalk:nngla:06bcde042ee338bbe57da98b07fab91a3b25564fc54870762a229efb0178b17f,coordcand:nngla:e60b7b147ad4e8bb8683eaea08d50a974776d9a01d9343f23f6bc4b7e4f8147c,NG-SPT-000007,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2ca05563a6538dc1bcdb11b8802a5bc5a74faa79a01e06277ba0aeaa6f3a7a3e,coordcand:nngla:b0fd96316927c097045d6941adfb96b0f5919e3f5af03736294dc2b7c8965258,NG-SPT-000008,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:07cbd2e694e6ee606302b3199c5e5f7ba161b0aa30ceba7c7bbed4b040799461,coordcand:nngla:da710db43c8e7b2b2a1341889fd7bd274452123fdc4d43054fa8ea090cc231ea,NG-SPT-000009,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3a334d1c5472e2c65a1938ff507167d77ea274d5e14d23f5d8ea43fa633fa09c,coordcand:nngla:9f2874914368c5fc10cfe8c42d158525c3ed3de01bcb0bda4fa93da83e624905,NG-SPT-001140,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:e468c793b25e05b7385688c8ae1c5ac50a860d280ab76243ae1da475f1cabc26,coordcand:nngla:f09acb943aabc3bef249e903bf1bee0fa1ec6ba0daea65b1e7658074b105eb0d,NG-SPT-001141,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:25d2dc57d0ecbf1974efa3c0f456f4307e12d5939b5871dfe9afbe6ca6fb6f4e,coordcand:nngla:751cb64a00c562a9f0a309765d31a22d4b3fb418f18e65f22c71acde3a82214b,NG-SPT-001142,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:05a066d4b9898362f4d66fbe562f1c73a2d3c4d6769d66c1c52dde2eb9754e6a,coordcand:nngla:6cde1e9bb50c70468099f9112f628c613f1a454e127f89953e05d57554c9125c,NG-SPT-001143,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:563186fb64295a5acb7193f6e5ea4e7d109f6674f3ed1ccdd003005a6f500809,coordcand:nngla:8761a7bc67d5ca1af17b61e2102b025dba8168de9fa00d0956d0254525c9295c,NG-SPT-001144,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:14ce6d2ebb366893db48284e89972b70bd39945229d91a60f100f59d63c699b2,coordcand:nngla:1082bf9da1d8af8635abbcf0c7c27f539ac6b6b736cc4bcb59c48808466d2fd4,NG-SPT-001145,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:4e23b05b372929b254960e3abb1de80c642c97b28ca6ddc0ff4a9fd6edcb01e8,coordcand:nngla:3a59e360ad463b153406184228bd0ffc8c4e3e7b85221face9705b405f58f6b2,NG-SPT-001146,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:24ec6cc4b0ed481f1d4623130b8ea510e514ee0d6ee003f3c385032a1f9a3846,coordcand:nngla:7cb98f3adfc28ccabd07c0459a0eeafbed5d25f51c8d8bdcb663758c19bf422e,NG-SPT-001147,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:9ac515feade955cf4a94867f1e5ff3ec1ce14c08963dba7f291c1109ab68948c,coordcand:nngla:169418da8c2358d7cd4704bb55904ce1f1022d0789038bea7d01a1e09419025e,NG-SPT-001148,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:7f6264b21c1e3e15e29b2a56260762ef842a86036c1019ecc467bb2a52f44ba9,coordcand:nngla:d20ebfa112bef3d7e240c669db222a04db932673b09d772dc314a264f3038d65,NG-SPT-001149,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:31197b500b77adeebff179931cf6900ed0c7296a12329bbebf2851a6ce5cc856,coordcand:nngla:f3b8ef73eac57272b34dc4d81fc63977fe1ff9a9505512e633b9c6bea806edb3,NG-SPT-001150,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:7e3c289195edb03a115e57a8fc3afa2b11b44b7bcf85aa8d74a36dca65d5b3c9,coordcand:nngla:6f01454f0ed8384594d5e2b23f12b187fb0c848d37e98500841453a992f7d953,NG-SPT-001151,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:8fa027d7ceb25d942fc9e119bea56f86f5181fee8c7d482efbfbf7bac0ec843a,coordcand:nngla:2b0ba8c51863f5bef49475b56b5f966fb22fc289c9d8a4e863ef45464acd7fe5,NG-SPT-001152,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:a5a8c8583f2677c3845cd80ae3bae938ff5911012d6c580a2b1fbd59060071bd,coordcand:nngla:9b835a39b53fe14798aa2acc18de1983e02861791bdd43d9f706ed7845b553b8,NG-SPT-001153,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:dfe4570619ba30354002459ff4fa8eeb97bd6ff0422b3615f7408e5c6e52bb0a,coordcand:nngla:8624a1ae9e8f52c04446c05420f3c7a3d192661f9799d207be88185b19aeffd5,NG-SPT-001154,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:5b4a5f0dd0a62efa0803f79791dfbb844f778fa888afb334518aae9a1047f81a,coordcand:nngla:f11ef67e6db8292a84a1a0e174f652c0f7ac4214762c8bc5c8180c50f7ccf4ee,NG-SPT-001155,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:b7c14511ed75ce6be55c5ac7b30df1001a2dd62fd8979dabbab8a16647a1c71f,coordcand:nngla:c034f2af85d06e915dc09f35104a57a5843e522a630789740efb956bce92bf9b,NG-SPT-001156,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:9c09e285a91fe6aa44fce820277f90a528097d74c868ab203f00729e469e2d16,coordcand:nngla:b2cd21fbcb5dad9dd84eb250a84cdd9fe1c2330db03cac5b0fec44eb2a248c06,NG-SPT-001157,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:a33a8a868f1811e91396dfa8718f62fb7fe7d3e411a642a33cacd212f0d54381,coordcand:nngla:5e91f312687b332db1bd57c7c625f518d7f5d8d5611f34fabf62c423faf632d7,NG-SPT-001158,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ac15256ab6c51042a55f844ffe1702680feb4cb1540b8504c7227f2837c78ddc,coordcand:nngla:85ad5d9f487c3e25250e9e69abc9742ae81472476aa6f5c922708cb17a92e763,NG-SPT-001159,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:9c08409c8d26a1a6c111c0cecae2968ffca8ae50f58b70f1272e2b6bf4227819,coordcand:nngla:79ec8a67a93a4afeae3c3e87bccaada033f4404dfe56d661c2d7805bbfc35588,NG-SPT-001160,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:5615272d034e134b11ea6dddc7da47c76ec6b9a65a18b50c45c29d54647297f3,coordcand:nngla:8fd16918996df066ace23d424926de191075a5a6f2c13a8bacd499ee5a8e5b50,NG-SPT-001161,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d9aceb88f1ab9837b96c30caf22fa28b452d9bb28111b83e863e82cb80a9c331,coordcand:nngla:285b8074474fd8a5877c79ea480803a89b1da9c2b459e9a5f07840b3d227a1f8,NG-SPT-001162,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:0caccd5a294f0dbc47606acf7b3cd008f0647aca337ab23972c4a1b407dd9df3,coordcand:nngla:691634de2557d0225ad3d834d7c67ed81320c3677913c49fbfc4979b820c4ea1,NG-SPT-001163,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:7d352fd4f0f551929938636a2c0d8896982f4d19daa9b4c21840819843c4eec2,coordcand:nngla:90867c912b84d54a7544c21920149afe377d1152820ebbec8b841d5733543f9d,NG-SPT-001164,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:cd4e79953dfe6b6d47ca4121986935246b245bcd71d2643c287279278f590d09,coordcand:nngla:0c52327ddefe0db093b8ea49ad8507893cb4c8b259879b44092d96340259ef06,NG-SPT-001165,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:65cf1b5ecf34c211506bb6f87b36e2d5a57a8b9432fd1d129487ff61e3db8702,coordcand:nngla:f6e258d714f9fe51cefd6a7a42fb557cf8fd21c979e4f58ec30f1db10ee89347,NG-SPT-001166,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:6195dea8569e5a6afc1ba8f12b1e2315464575f9f292a6e939614fa3ca4167f5,coordcand:nngla:6acda987adfd695ef811385611410b8c531d64cd8368dc12599a8e638a25bf3e,NG-SPT-001167,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:afa9afa2404c1e596f2e9cfafffc53ee956f33a9f42338d21e7a9342cb021503,coordcand:nngla:45f1bb61b30a47de9bda263a7ea4801ddb2fcec56feb81bef80cfeb20f736b86,NG-SPT-001168,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:fbf880cb2d8769d2e7cf084ab828d788c8a990b3e0756800d929f2dbcab73359,coordcand:nngla:55c44bd8fbb670c3907875978b773202044eb9bd2fab65d10bee6ad158f47730,NG-SPT-001169,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:998fc2a867efba078d4e12008a6a2ab6fa1f371739622347246f52b8a37f1b2e,coordcand:nngla:887dbaadb454a2d98c4ba7b2c346b0b6e7bbe30731668fd1b1620dd9e0143260,NG-SPT-001170,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:42efb999b31263bc6ed5a9a9fc2903850efdcf41716710c8d2e24f6cfeb81c69,coordcand:nngla:4192163ae6193cc5d7f327532fcf346f6a117e74d4cdbc1a31ec7eaea2efed17,NG-SPT-001171,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:b8acc1c75ef463539fa91a0bf433a4d54db683a51774b6411336b00413777b18,coordcand:nngla:4122c80422ffe67cb04baa32bf2ca85e460e1d10465119e5e7262a0555661545,NG-SPT-001172,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:41e02875cd143b27794a496486bb5ca924328af63613b64da02177e958676653,coordcand:nngla:d35b2631600390f871be6c3509f7eeb99f794c63217fe69035fd1b42d4a91739,NG-SPT-000010,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:646ac8815dd52b094991ee0d6ce0fc93dff72b44d6db8b34008ae6f7e7c85e56,coordcand:nngla:84bda2e5834c26c989cf7f59b48ebd4fdf479bd661f215507d3b186f95ea0491,NG-SPT-000011,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:368d79a2f3b1f2e4a0b4ff7d534572b43a6890e8a8766b7c1a7b2c9d67fb28d4,coordcand:nngla:4e402e4d61f0350f60a2102146ff37114aa3fb2f7ea2d544dbe4866df8153afe,NG-SPT-000012,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:a1371b3bfa21d19e3b87860b61736fdf2791654e0917b6b2fd7815442e4400c4,coordcand:nngla:c1baebe0a395fea921b016edd26cd1e8ff0dd0b641052f5fa9c2cdcc36dfa45b,NG-SPT-000013,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3cb1b5b12cc1b5b6a3c77913ffef9cfba4225cc3132aa82c7332b0d5a133209c,coordcand:nngla:c3f90e75d7abc928aceea8d082adfcde94950239389b7701711903e026a93ca9,NG-SPT-000014,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
