coordinate_occurrence_id,coordinate_candidate_id,crosswalk_basis,crosswalk_status
coordocc:nngla:bd97f0bb494543a30c82147b64cffd281a0bf47943ae562ddbca075db77da198,coordcand:nngla:4f266f8eb266daaa1f62ce0ed2d7d183a0b058673747b8a5ce51adfa271b3dbf,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:66550f23edc02e1eb37ec2b1fe8d9927a3056ff1a56fe175cc29e7fbb92fbdff,coordcand:nngla:86b6bf32daabedf6849141caa7a2c95b91dea4b07bb6be8f431c0c898692199c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:65ed13f2d98db0201afab7a93baf28a2f6f00676dabc4e9ebb586addcd1e4a6a,coordcand:nngla:70efa4fdc1eab629ece4db689d816e511c0815873646dd29baf6a84435b2b89e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:701f74e73515f2eb71e9e22fbca85cc56bfc19ef1af1edc63703e795cfc52d18,coordcand:nngla:c63e1c580c4f5de79b5cf17a50fdf822a9e306693c7e6729539f657473642b90,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:61d506a16c334021959f09e66ccebc6afd73f7db46c8fb7ab6fac28acb07fb30,coordcand:nngla:0434b54180eee027bd3f9bca205f70ea662d91046cbcdb17c1435cd4e2975191,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4c420aaa0f6dc0f11d343c97d2f93295a4c03a72a61f1912d83809e0b44a8898,coordcand:nngla:9728cc9799d1ee6e853b13bef56afed5e1db5b24b14068d02c1f697873b1a7f0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:043df59c5a73d1627708ce3fa5db3e313d18d91f14113deea62ab10d4206dae8,coordcand:nngla:4e6545adcf07049b732d61ae82aa2a143fbd51b54a019f4c3a5db7c4a4a5d6e8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:916948a6f95450180c370c8e4964440b64c1321eced26272f72ac09528f6e58a,coordcand:nngla:ad19ab0337eeb9aa4352459fb239becd01592cb0817d06f42fea46cbcc1a328e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4dacfd30a8122682df819f0c6964a8ffac5a166ad840da6bafe3e7864858460c,coordcand:nngla:4e3fdabb945a0e0b39469a55ad13a8d99662c6e5af133d2b666d037f7e7f2519,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5979d119097670e04a482e5286c658e3256948ffe59afe2452af5552c1127c6e,coordcand:nngla:b0a42f9c5b59f86cf671ad6a716e012220eeb200542ca10b373176713e2bf103,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:be249d283da3901567fbecead7ce868dfcfd795dce12391e6d2e57f649f57e74,coordcand:nngla:c45e3fe7f82156a325b8bf0f56f082df6b744d6148c963f2f6768e97fb34b14a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e5159be5f7f7186fb765466b918f6f9b1213e46e9ef855f7e9657e308fcfabbf,coordcand:nngla:9bbfefe4768b8543fce1a9727399cb5b42558b38226b4a5ac10c3feb62d3378c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9fa24ca635e17b1de6bfb2a6e2710cda1b06b635bf2a651d797ebf09c34d685a,coordcand:nngla:83a2ae4ffbdf60b44d3bcc0a525be7c0d7bb3bd25b0acb54ed6af7be72d8aeb9,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:38cf42454f75cccce03e3a574b5acf2078553434c61b5ea2c59298f800510cdb,coordcand:nngla:e4817de2acaa6613abd8fc8e321092dca73f7b8be7546df1332f27571924d82b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9c76b8a787aaf1b89366c5c98818b38dba6c75d839d50e9b253023eadf4b6e96,coordcand:nngla:60e23d46f47a7825a03fde45b3af3b537ab89064b889bfea12670a8466894497,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b7fc75ed89cc30a06bcfcd10d1e7f4faf9a05762bff7aa3b346722167bdabb0b,coordcand:nngla:27b5df1dd20dafb27d2069580aa95fb72ac0a1715ab7fbc5ddbe1d9a9e3ac010,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e4ddb2e4aae73c7042eababd95bd13e3ceb1e7c581e7e513970dc975a7884f60,coordcand:nngla:542a04d0ed8889eb0bde197f273a6aab56df6308cd225e687ab59361e4194c98,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:dbcd15bc64e697f5a8733cf333bbe505f8d1f6b2e5bcec6d18abf879d2c885e8,coordcand:nngla:e400311d891e3b5fafc2ffa919fbc8c82982dd3662ac55b20a570a96787eb11d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4acb4009a3b440b3a313fb76d677fc5c6bdcdf918cb2264647efc2b882eb95ee,coordcand:nngla:9027866aa4fff3b8bddf378862dbeeb0200a4343ae755a40deb5916cb3f2911d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6de60cb8b616570f51dfe740a71b8565237f4ac00ebe5032746188eb0c4da3be,coordcand:nngla:49c759b6ce22350a823fbd5fb4d6f435ca84137867e061fc93444c71eda4b6b7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:df1a9201a735f79e1226991df855fe0edf5812ec97ed8c8aef15f3a20daab11d,coordcand:nngla:e35fb8fb1cb573938c7d0c0eea3e97a68f803064953d11d0fa14f819c75df209,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:eac5fc5b4d3e7d5a2b9a9adf7a8c560e658079eace11250b7742f5f3e4ec6a98,coordcand:nngla:abb79300d51faf79cb2abf26af1d24b8ab4732bd108750c3636f09e3c799c37b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:913680a11ca32efe00d3d1bec48d02f857e218f2d5fa7df84ed94015dc2f1277,coordcand:nngla:f3006de0d427002ed0ecac1c2e8c7300e54585aaddf8ae068d487eaa05707c2d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a1b92a2ba90000e70ca722ca01c19bc75e57b87cc9804113beafb37390d96c49,coordcand:nngla:e2d5423943a25e4a366b11395defaabd2b689f388732f67e5cb9f7d048d0fa8b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:931ce96286c240322a27bb052cefc1a3d6bd967d700812cacafd53a3c93907ef,coordcand:nngla:1d1e861e3c6fc10f5f4ac056919f163059e8bcfd2dc19b0a37c110bb05e33399,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d6950ad25258873b14c301aa8be742b63d58ef53bba1ce97c2c2a923967ced93,coordcand:nngla:37f90557c59044500258e28e22a04b4331e1dfbc5a2c038ce4682bb58c8c0470,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:87671a2ade7987307f72e8e84434cb6b891ba98588e68cc4cd56b3fd77803c48,coordcand:nngla:6a1e10da56eaa0b9abf39f05701d094f1586389084f934cbd20a52bc142ebbf4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e7652f7ee3c5079086dd6a8d9ac5bce02a3860df6a8afd11a5ae0d424323799e,coordcand:nngla:ab8706c8b87838cfbdf275fa6d13ede40c9e8f9b42e0a152a8d7fb0f18d07350,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:385b28676546dcd5d0dbbb2479ea91a9910d248c74a1e6f1dc3c0f2571ef1696,coordcand:nngla:02f3ee229181e71d270b08581ec12348f8d7d7232e5a6b56655e0bd1e6b043aa,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:439837da195b69db527dc259c612c47952832e4a26fc772f953f6e0b82766dbc,coordcand:nngla:56a211b4cc10c58e1fa8186c1af3306447989059647455b7217aa0e6cda70867,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9f07058cede2dad7b0c2bea62902c376cf22f41dda357bd13e0fbbd8b3122f90,coordcand:nngla:214170db244a371d13125e62d0c3cfb65ea5e5fa526bfe568c69df9f7f00c46a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:555d413f15a471df73bac8540f113517f16412d36e52c16e5ce31ee5ca637d17,coordcand:nngla:acec8843392422f8f7679ec715db6ef277c71189a6083694ff53b8a3d8b57094,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:55908fd0d6611e239f0d2af06cb4c57fb1f47fee1db3656e688bbe863c26c74a,coordcand:nngla:51cd8483d950f4b88724d6eda09f11d27e67e2118429a6b4e45cd3c0d6920b59,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7dc21d29b48a6c324f17f4ac86dd1eb6950258fef9a59c0c13f082aa8990945f,coordcand:nngla:dbb2f02e2801b1f1e69771dd63825e174454925bcf0779559827fb5152886b1f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8f6fcb6da68cf9d7f6122262beebeb3221956785169dfccabbeda5206a33f65c,coordcand:nngla:6063de21af2e2e36aca996be3b64b310e05712c213b2a6b9ac7b800a630ee907,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:549bda1c1a8fc1a5bfae28cc1793ed6dae1a4530c7bb8560f8825c5939aa8d83,coordcand:nngla:04576f82113aa559cf524723897a90c06a3457b9e1bda318b78e7242d48e1896,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:63ce8a23e5d84e6e6a0d96ae0c08223011c2bf3244eb6c73c95175ca589951e5,coordcand:nngla:14395de788f36d7fb64542b01aef4f6c6b2c0327702af0def6c14e48e39b57fc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4352c70232aa8368c723a8e16227a3f99fb20659a02a90677db5ca17a973d871,coordcand:nngla:3e2b503764f030b17705d8d012aad54882c6d811271fb01d195e347a9cc674cd,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:dfd6fd234805a1fc86bcf2a1ee97c2295b29e7bc0114fc666349198b33d69d5d,coordcand:nngla:0070e0c139107ebf50e78624668116d858320758a0fca87be3b6a746ffbc5b05,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b053b4fab278a7ab8a89fd8873bb96d0248cdcf96cefcad0233671b6d1f20ff2,coordcand:nngla:13c38c6344c1c3f76e33d89ce7aa080695c93bd5a0f5b080a9abbaabc50b1575,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1fad06a214df25765a88b193cf88403da7b9a8c5fd3e3e8f249c9edbc29f0df7,coordcand:nngla:b37f074a91ab589e7c9ddc1c83cd1490ec44914f4232b8944904cf7c611950eb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:14d8e2dcb2d934719c928fae3006978e736fd804972d964ab3570f44444231d2,coordcand:nngla:c9519edd3d0fb4e557c86f86dc7251eb6fcdf5d68c66194a71700227d925c723,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4deb710f6fd631c87b33399711bc07b022e3ea83cab7e2fc71eada8af5c1839a,coordcand:nngla:90ec6e79f91c871312e5f60b9fca15cde90b4dff2d4f9bcf4155e367fab7ab5d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2dfe6579498d351b1902f6137280bbb3f88366ee519451401372f4d238a99010,coordcand:nngla:f47333602451648fdfcc7ac626140f52583651cc06374dbcf6f438af498b6ce4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8270cd06d3a0cbbc6f1fd06262929fc46058262c92fdf7cfea64edef27a56ba1,coordcand:nngla:e82ad166c57bade5956434455b8ede8e5b2ed7ba94da9e8c98b3fd61bc7972af,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:facc651c63648922261014567e05086e4a697fb8ea190692d7a6443e2b43a1bb,coordcand:nngla:f1befdab7b78c1f2eb90bf416bfb64ed3fe47c33f8fe29bdfa48b1e57e138cf2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ace8e65d4193fbe4219dea78b115b06a9562012634f12407e9d13f0b2cd7036b,coordcand:nngla:4370d462276125fb932cc91e7056e6feba5000d423859f37d6a734d90a50a220,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7d2d35598cc5ae43d961739fb9ac1758d9facee438e90f888d6cab4a07f6f1cb,coordcand:nngla:3edb3a4f4b92963f6cf91bb150b40112860b997b2aad4edba9ad515ee82c3cfc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7875ed763f923ffcfe3804766d4aa35dca4c29b84e9de4b2b38793607c25a208,coordcand:nngla:96e67de3ff3c30bc68ae61f76482c0e3e6b43102ae9c5d8ae4fce57914136218,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:20b830945f68c4e899556c7080a87e172da7fd431f9845f237a30d2846c935b4,coordcand:nngla:e7b9c973876ac755c02e917498f0e124df4ad4176900752d5841717da70c5bee,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e0a538f4e201d41a585891ad417e4b541472ea1019cb2448c05ab95a317123c4,coordcand:nngla:6024b91292987948ac12bedf8643e2ee1e23bbcf7c2dca9d3a50eeb3bef15692,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:97282902da171b495db7424329febb9da2e43c12d0f1eed32329c1c159b04b60,coordcand:nngla:36825795fe5338ed3009488484bef175f89fe03497652a655575f45ea85fb144,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:da5c4049018cd47935ab3547d686b01f38cf69b9c17979437ea9b263bb613869,coordcand:nngla:e6a313aa03186c2df07cd12422b7b1c240006345a33087def1a2bdc2fe3fb945,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ffb45db8205e489f9d6794852dbb819facca7c39bde88aa9ce73458632f87acf,coordcand:nngla:87bd0e2430b00be16fa86de2d7da055f002d6c0ee2bd8bd404f68617a524bc2f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b23c0caa21decf8f01bad17e1e6c83151eab6a5422b077f4da4fd46d65da5f0e,coordcand:nngla:8e23418cf553d9909325108ef1d0fbf31989664b58832812a0f1808c85fb3419,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:151dc0103dfd5d7d3cbf5ccb52a231f0f780d5dbf7f1a8954dcb78bc6f223966,coordcand:nngla:88f212fea4950d8daaf43d35ce10aa122df92eb3aa6217daff9ad5e1a7a17714,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1df4c1c6e9b32112896db5c0d522f0f3d983b1dcda037d995d6bd84a86a3ffbb,coordcand:nngla:e46f298d2119d949d4575a7f5a0fbe759d4e586e5cab5cf52b5727b03aa6f4b2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fd11ec6e90e336a4fdfd4d5d724cac78fc5ae66fd6733b8b07d7719d71046764,coordcand:nngla:4c7d5d737085e09acda6c1dbbe572cf439ed25a401817c3c411d0e32427075c2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cf38789e6393b8ca4cfd962d823a200b92836b16b6dd0a80d5866706976fa449,coordcand:nngla:d8a704606de76b2576dbc4e3aefa97fb1bfe6a8dacc2c2c706e1b6bcb3f55ee1,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:038a42f48668f7ae78935ac7d976df551dca1b2fa4f54242e4e3723fd8e87601,coordcand:nngla:3b5a0d6130a7ba4c516ea13d53ccc57fd2ac67bdc39fde1313fdd34290e84abb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5022a7f4d8c612041c665355522e270c432589db2e2e3ca0fa441d7576e7f0c4,coordcand:nngla:4d1d22be5ce44e74213b0355cf755291fb6804ae683ea6415789471dd33dbd4e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4cb84c19805a79fa0ce2245fb8ff8f9ec37308a9d4ad6d123e7656464aa04aaa,coordcand:nngla:515d484d0dedfa2a56bc75daaeb9978e6131f5d0fd2eb56282ea057499d43654,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ba2393fe3996db2441f0c62f4a3d1d04ecc57160bf87826aafae4fbe9fea1b2e,coordcand:nngla:4a0297cb0b6d412b3ca3eeaed92593c0ce7e76def541fb8e937f0d448f85d171,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:42818cfe80f918e229f0fca24cd64277c2f4ae31d83a275eb0b1e7f17a323a58,coordcand:nngla:be0b0f4d4ab7f48178087b8dd454f1bfdbbc25be0600a6cd3c42aa59d166ce2c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:236d556069253e979b6b75a7b37dad59529363c5e965ac086e8cd90db2464a0c,coordcand:nngla:314093c7fa1404c8d500736b1f7e6b0a6da44950fa8897398eaa191dfd8e4ba5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cd68605f12b6306c0a435e31f844c2cc24fe43c7493447f9fcb272e980e39542,coordcand:nngla:f06b78a0f54493927d98444b15a1664aaf60792799319fb2ae929e2c48870286,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:797c9f362db3dd7bd4edde6658186297be3e5fec548ff8b938e7f7c7f02eb1a3,coordcand:nngla:7f713620f4973a8165dbec0a6d9860888dd82004edb2a5d7fa2138d5f78ddd2e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a2664eb60266b1fbebf1b19e9c08ce5ee372ecc479ee59e113ed933f8655e133,coordcand:nngla:a7950e48b6723f407738c2794b82665e102d1d564a98876da995f8abf26b2aca,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e837d83fd5e2bae9ef9b6fd1555dd87bbb7ff55713bbc376b3a157b634348e19,coordcand:nngla:a9a4cfd1d3b7ec1983b1b6acce94cc33ffa85c538a08c143120aff1cf7cfc006,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:88f9d102966697c1efe23bfe4beb41b01f4d6d292a7858fea7002e8dc7af66c6,coordcand:nngla:944c5acf4ec1ecc9ef250eba1512685c58f90f80cba0298f73a7262170fab43c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c7b27d8dbb47fbaef87a5bb1caa55265678a27f9dca53fdc2d153fc50eeade22,coordcand:nngla:c811c17b85eb1c496af5479a4d98efb491ff2cf25ed1c5f834691fdff310a932,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e4d2204f25a73b4da34d365495689b51ea4458cd96d8e7cd322b87dadcf0dc37,coordcand:nngla:9650ba8554d0bf8f13c09d4618d2d7e21747bd31ea0e15429eddca52135546e4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4d1bbf57f3d9a1289f753667d5bd906cc056acc1fd703f20081ac9b84fc904ed,coordcand:nngla:94dec416b8cd07431f3d41308a8f658519319b1d70d4fc05eea17e29fb029533,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7537f57d346a3d00c268780e940043a6c0069917aacb7727c60732e94c8d3de9,coordcand:nngla:95d72a3ffd2ce9347978375e0f9e18e0763841db6467da9874f2c30025c24327,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ca68c61eff48c3e661411f2ccadc01efc7b104afc01d6ab6edfea84e9aab0dbf,coordcand:nngla:59e788a87952cd2c43048aa14bd119c2a97997f19c6711d64d74beaed3fa8208,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:80f3950f376202ffbde84104660263c8dcace255f0c3018851b0cdbf3b6f6406,coordcand:nngla:51e511893e8a1311720f066055f710bc19b03ccd45bf95901bfc4968f9133017,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:64ec9715a9b3832fdf1f553da33b94e93fce0348cfc903840b659fae88cd79ac,coordcand:nngla:e1c6020abb82e9ba7766e6e21616a18fc822d240b80fb69a4aba0d9f45d33c4d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e98f4e8d15ecb916cee22b772f6a512218b39bfdbad46c33b6b949233cc57518,coordcand:nngla:046b61c264a7d2876fa367be7fe2288cc05bca756d462bab6ed16fb5601ef0a5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b93951e3db4b5d0e76960e905e672f63b821df2261248573538c2ac9b84fa4b5,coordcand:nngla:78684dd623b843df2de64d330e1eab57b2f6007af9a576b6bc9c0a9d8c4b407f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2321d5cf09aac294b8918b76d94292a1ab80e2bc5e0c4910550b8f8c98eb47d8,coordcand:nngla:766b777f55855261419d33b944c5af230a7bb2d199e3284c956aba590c8455ab,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3ef73e4c07a535d201627dc594e19ef8c877f5e1780dec7e26aa2a5cb6efbd22,coordcand:nngla:48aa755b9f8af366db807ef378e09aefb0f944d3fdecb843d08273d985a0ae1f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e9ce4b8198880095ac9a5aa0a516b2331892a3c94590babc1fd945fa801517a4,coordcand:nngla:956cc00fd680bd464797eb416bb50fde5096a0c9e021b8d4f14d3db974c8a083,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fd9c74664e1671917e09dba752022f710982dfbe749c5a6a5da332853ab60fa9,coordcand:nngla:c2d684e6741d7700c38bf8ab6b146c9178ae79f64754da735b59f6305d192bee,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:77e1756b5ccbc10919d9454f9e14207fbaec8070b5595da0a080d1793cc318e1,coordcand:nngla:566d5b2780c2ad1ed1551e97987e30973e8355a29dd242750e6334ae2f16a122,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7787938c5d08ba6d34f9bbf1c6eea306e01a92edcc73e5d806ace36299b9a9da,coordcand:nngla:94dca8f9864f882bbaa223d440b7a46e6d40033061c1aa9726ebf0979af93304,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6d4de456aad44eaa14c36a5104fbe7fac2c94e56e49bd84ba4a760d573c448aa,coordcand:nngla:2bc1383fcdfd471bd07cf0837dff59a9a5843422b49408a1103096ab876cf566,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9d268652c48fdceb9e9c6a3410afe5e9e1bf8da1eb9162d2ac78a19f0f0995ba,coordcand:nngla:436d9d5d65b00ea064fb09ddc72194728c79bebff3e027b0b5813a3002b8cb55,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fee2f5a5af4e5f13bb46b59250329dad1bc56e72de1e4bc84787f0bf1b8a9553,coordcand:nngla:1acf29e0f2cddac812c58693af4d45e71e104844cd26489f5f1d72d8f66bcba8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:09dd88117f6c027d6959f71acce13ac10fe42c1ac84338f33cb6284beaef1e0e,coordcand:nngla:fb1f44acadc8aba434874dd1ec5176f838510d53126fca147e40a4fa61bf276a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3cd35be51c9c9d82b92ac6b0f2f67d2de2ea703a738385675aa5c26cff27dca8,coordcand:nngla:527ff17172440bb0b8614031101a22e90294bbb9648e7b8656653197a32bafce,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7c500b9220a8aae7333e8f3d8578b2921ce5c810473300323a75a3f59d703710,coordcand:nngla:191524bc0e4123fc3aad0aeeb1fb374f35be865681624c9d6a28e8a25b5055c0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:91988ac7713b347ae184dbc46f78e845e34fc7667fba2ac803c39fce468b923e,coordcand:nngla:873f4dc74ae82f4af607c1cf41d725634dd4f0ff0396610684b1e6f52be3365e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:684ce4fec7610213fef75a723f74821ca9612b322838ac1decec90582e3a24c1,coordcand:nngla:25f77b093134839afe0736d5a8ae899621d33634f0a84cb8cc15fa64ed2ac5ef,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:26bc676bc76eb959390ea13aca0b6bf98f38d81284d4de67420b27346632fd72,coordcand:nngla:81d27ab503d3e1db61557d24a092c0d8ffc4bd5f739476440536b887227af62b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0c8912909d8c542c928ac28b8a9e04645b4cd967b4527ec54ee9e8270308111b,coordcand:nngla:15338618f41c93cdc20e0f0693a44627a834bb1f66888017dea1e4cac4278b4b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fca5eb19ab1644f48f68139078804c6e264d89601a12a1a535fc2bdeb27c3395,coordcand:nngla:1903ce3213af4bb562515bc867a29fa238891671401552d1873cd74d87ad14c8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4f35671e4a2beee5e1c40cfb37a07a606e8059013ee6a1a557a0559029b79214,coordcand:nngla:d12f065ae4b4f73ec0fac95079962029dffa116e101d8197912887a86a036e54,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2541a505b9089c5007936d4110b4da6e2626b6e20cdc4d8bd00161de7e9c2f67,coordcand:nngla:d4cd5833f8ad5ea231f55694d3dbf061617eeca5a8196e2393efeddc48e34f57,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f20094480c931742ea8a67734305a621e824278dde11dc98a2bb2de9d055d781,coordcand:nngla:2325fc7a4d2236b05ad13371cb07eeb9acf2a6f7530ee96320e837e5b2f6e26c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6f6fdf9166c30acda6996ef7f6527c31cd56ae601cd5eb94488fe47538bb9a8a,coordcand:nngla:f807c88598894b28ae154077525caedca311b7c304b173e286f4542bea50f543,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
