environment_binding_id,spatial_point_id,spatial_cell_id,coordinate_candidate_id,major_grid_id,sovereign_part_id,elevation_observation_id,elevation_m,elevation_evidence_type,terrain_class,terrain_evidence_type,climate_observation_id,climate_resolution_distance_degrees,annual_rainfall_mm,mean_temperature_c,mean_wind_speed_mps,prevailing_wind_direction_deg,climate_class,climate_evidence_type,vegetation_observation_id,vegetation_resolution_distance_degrees,vegetation_class,aridity_class,vegetation_evidence_type,hydrology_reference_id,hydrology_evidence_type,environment_resolution_status,runtime_effect_scope
NG-ENV-BIND-000042,NG-SPT-000042,NG-SCELL-000042,coordcand:nngla:12ec142fdd25c3a61c28ca4176ecb9e26a264fdbba2fcb19b354bbc10fb82b72,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000042,599,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000011,0.42,592,24.1,5.1,51,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000011,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000043,NG-SPT-000043,NG-SCELL-000043,coordcand:nngla:2a50b3596ec1508ec0effc310651dd0db39778d463100150c3b7b2aff62b6abd,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000043,595,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000017,0.593969696,616,23.2,5.2,54,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000017,0.593969696,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000044,NG-SPT-000044,NG-SCELL-000044,coordcand:nngla:a390d5ce452bb4852e9f8e5b07f9bd8d650d1216d8fb75a07df6b5ecb4d7b276,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000044,580,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000012,0.42,586,24.4,5.4,56,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000012,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000045,NG-SPT-000045,NG-SCELL-000045,coordcand:nngla:a5ea9349936879a70a56073adedc52d50a3f0496a11256329eea7117d5ddc491,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000045,555,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000012,0,586,24.4,5.4,56,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000012,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000046,NG-SPT-000046,NG-SCELL-000046,coordcand:nngla:2610064f2923444deece87e7204597c4b5b84ec60bd86796799d7736bb0c2efc,NG-MGRID-04-04,NG-SOV-PART-000001,NG-ELEV-OBS-000046,523,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000012,0.42,586,24.4,5.4,56,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000012,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000047,NG-SPT-000047,NG-SCELL-000047,coordcand:nngla:b566ea643edd61778014f8cccfc98fcf2faaa2a7ce78853001b3cd4413de6065,NG-MGRID-04-04,NG-SOV-PART-000001,NG-ELEV-OBS-000047,489,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000018,0.593969696,598,23.9,5.5,59,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000018,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000048,NG-SPT-000048,NG-SCELL-000048,coordcand:nngla:1fe68b6d2f9eae8270b99198829762686de5f3181cfe69b6332cc7783fa6def3,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000048,358,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000013,0.42,564,25.6,5.3,34,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000013,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000049,NG-SPT-000049,NG-SCELL-000049,coordcand:nngla:60c237e5f136b7df18a27bab94e9839800c884386db6f742b83ea4fd4be700c6,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000049,366,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000013,0,564,25.6,5.3,34,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000013,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000050,NG-SPT-000050,NG-SCELL-000050,coordcand:nngla:ad967f47b396693ff9ecaed015417cc2530ed2c86f4befc825b3527a96de2a76,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000050,372,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000013,0.42,564,25.6,5.3,34,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000013,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000051,NG-SPT-000051,NG-SCELL-000051,coordcand:nngla:bf2ec7cde44c97a26b717887f2870faaa4f009bf3d3cca56548779798b6fed5a,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000051,379,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000008,0.593969696,563,25.6,5.1,36,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000008,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000052,NG-SPT-000052,NG-SCELL-000052,coordcand:nngla:0d045398d1e7f2818d2746d3ef4193ed0504dd5766a9ea0c183ee401e9abcc2f,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000052,390,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000008,0.42,563,25.6,5.1,36,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000008,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000053,NG-SPT-000053,NG-SCELL-000053,coordcand:nngla:50c2cf09a0429198af86f6f54796de964e430a54aadf41bc0f189e79326ff278,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000053,405,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000014,0,573,25.3,5.0,39,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000014,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000054,NG-SPT-000054,NG-SCELL-000054,coordcand:nngla:e01540e67a0be0c8e4deea48d53ef3acc60ea435cf82e1c70759cd856b4428a2,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000054,426,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000014,0.42,573,25.3,5.0,39,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000014,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000055,NG-SPT-000055,NG-SCELL-000055,coordcand:nngla:429a8cd3953201e105715f8ad484f915b5a070ae2b5fa987dcbe01fa4d85f523,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000055,454,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000009,0.593969696,573,25.2,4.8,41,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000009,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000056,NG-SPT-000056,NG-SCELL-000056,coordcand:nngla:6d48e3e7e63d6bdd5394c0a4c3d02bdf518f9728f0d7966b6a784bc45efe2ad3,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000056,486,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000009,0.42,573,25.2,4.8,41,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000009,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000057,NG-SPT-000057,NG-SCELL-000057,coordcand:nngla:0c1191ce3b826d0891f15720d52ce61754a787e6dcf59bb2d31c644e5cd00bb0,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000057,520,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000015,0,590,24.6,4.7,44,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000015,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000058,NG-SPT-000058,NG-SCELL-000058,coordcand:nngla:f81db1bec95f5344a838531207c2287dee4e3c23ad08fc824c9c26edcb95b9f6,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000058,555,DIRECT_SOURCE_OBSERVATION,VALLEY,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000015,0.42,590,24.6,4.7,44,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000015,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000059,NG-SPT-000059,NG-SCELL-000059,coordcand:nngla:20fd540e274ac5d3393b03bbd2ca401c75f4cfd272d74a8c469ff470ace7898c,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000059,590,DIRECT_SOURCE_OBSERVATION,VALLEY,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000010,0.593969696,583,24.7,4.6,46,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000010,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000060,NG-SPT-000060,NG-SCELL-000060,coordcand:nngla:330b0f4201ea5e31f76899f1e534e5f8ecf8347faba15bcbdecbc1e8fe681df3,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000060,624,DIRECT_SOURCE_OBSERVATION,VALLEY,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000010,0.42,583,24.7,4.6,46,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000010,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000061,NG-SPT-000061,NG-SCELL-000061,coordcand:nngla:9d04e94a72ecec5bb0629ec045c991661cc98660d08792bde44abea68e88a28f,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000061,659,DIRECT_SOURCE_OBSERVATION,VALLEY,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000016,0,607,23.8,4.7,49,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000016,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000062,NG-SPT-000062,NG-SCELL-000062,coordcand:nngla:bcc3422b6addf43d5c294d9bd7dd373bb6aab72bcd9df7a54ca13f117a69fc3f,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000062,694,DIRECT_SOURCE_OBSERVATION,VALLEY,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000016,0.42,607,23.8,4.7,49,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000016,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000063,NG-SPT-000063,NG-SCELL-000063,coordcand:nngla:e6892a69e1304ff5f70498a4e5316a2b6c1dbdf37ed3dd78ed6f6d0b2286a581,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000063,725,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000011,0.593969696,592,24.1,5.1,51,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000011,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000064,NG-SPT-000064,NG-SCELL-000064,coordcand:nngla:9dd21b574b8afd96987e71f7dbec76e6e78c624045f32adff127f1a14a9e795c,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000064,749,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000011,0.42,592,24.1,5.1,51,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000011,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000065,NG-SPT-000065,NG-SCELL-000065,coordcand:nngla:60073a99350871e0584222b7b9475d4c8c9ffabc8befc7934ec92b2661f2ef96,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000065,758,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000017,0,616,23.2,5.2,54,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000017,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000066,NG-SPT-000066,NG-SCELL-000066,coordcand:nngla:e8d97949a257c404aeaa5d798f22a1991cf02a892142e1b8fce60a9d65b0c723,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000066,749,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000017,0.42,616,23.2,5.2,54,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000017,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000067,NG-SPT-000067,NG-SCELL-000067,coordcand:nngla:cf85b180ecccc2a304b64d2ea7ba8500f3e6bfcf1cba443aa9868a868945af4a,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000067,724,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000012,0.593969696,586,24.4,5.4,56,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000012,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000068,NG-SPT-000068,NG-SCELL-000068,coordcand:nngla:b4ec76ee63d7dc945c4ae8a9fccdbf835e19ae973a6672ca6318908224cb9d8b,NG-MGRID-04-03,NG-SOV-PART-000001,NG-ELEV-OBS-000068,685,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000012,0.42,586,24.4,5.4,56,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000012,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000069,NG-SPT-000069,NG-SCELL-000069,coordcand:nngla:0f1c6d97f842e978e692f3dd04c95046cba9e2943199ee91251e779a9be5bb2f,NG-MGRID-04-04,NG-SOV-PART-000001,NG-ELEV-OBS-000069,639,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000018,0,598,23.9,5.5,59,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000018,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000070,NG-SPT-000070,NG-SCELL-000070,coordcand:nngla:a419d3ddcb70b93fabe285dd4a806bd050d9084d0dafb2e629806257af0008af,NG-MGRID-04-04,NG-SOV-PART-000001,NG-ELEV-OBS-000070,589,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000018,0.42,598,23.9,5.5,59,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000018,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000071,NG-SPT-000071,NG-SCELL-000071,coordcand:nngla:bbe99f4b8af27635ebb7d85b0bc5e745fcc7a2cf8b8fe751c680431c6b53104b,NG-MGRID-04-04,NG-SOV-PART-000001,NG-ELEV-OBS-000071,540,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000025,0.593969696,609,23.5,5.5,63,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000025,0.593969696,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000072,NG-SPT-000072,NG-SCELL-000072,coordcand:nngla:a4c9a07a89ab13ef883edd000dfe16ba598a430cc0801bef3d3521fa6c02e097,NG-MGRID-04-04,NG-SOV-PART-000001,NG-ELEV-OBS-000072,494,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000025,0.939148551,609,23.5,5.5,63,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000025,0.939148551,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000073,NG-SPT-000073,NG-SCELL-000073,coordcand:nngla:72bf7d67ab4d63ac1f430df89b4c3f25171057b92c6e615634580a40ed29781f,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000073,342,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000019,0,561,25.8,5.5,32,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000019,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000074,NG-SPT-000074,NG-SCELL-000074,coordcand:nngla:9fc03a28528961217507f7c87e36771815a5b736b304b5dc6fa31e46af133fbe,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000074,377,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000019,0.42,561,25.8,5.5,32,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000019,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000075,NG-SPT-000075,NG-SCELL-000075,coordcand:nngla:3ce480eb487a63fd5c9eff074356ba1dc3597320b65291d829773b34b16af7fa,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000075,386,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000013,0.593969696,564,25.6,5.3,34,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000013,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000076,NG-SPT-000076,NG-SCELL-000076,coordcand:nngla:31c72b236691eee603389a6edf589b2699e4f84c085db3441f7e7621fad699a8,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000076,391,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000013,0.42,564,25.6,5.3,34,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000013,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000077,NG-SPT-000077,NG-SCELL-000077,coordcand:nngla:74df97c3e88f2865122eb1dfabe437c81d88423a0051064174a4c582b9527f0e,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000077,396,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000020,0,573,25.4,5.2,37,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000020,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000078,NG-SPT-000078,NG-SCELL-000078,coordcand:nngla:eca49496f7d7286fe798ff6bbb4fc01b35202f6083850f5f7418772eec835739,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000078,403,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000020,0.42,573,25.4,5.2,37,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000020,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000079,NG-SPT-000079,NG-SCELL-000079,coordcand:nngla:1d4b9dc8df666b77b8f870b1c355bc5a53388e57fd4364c7d290608c23336c79,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000079,416,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000014,0.593969696,573,25.3,5.0,39,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000014,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000080,NG-SPT-000080,NG-SCELL-000080,coordcand:nngla:4e111bdee71e6bf368da5e0ccf97a2fd29bcfac62443b248f47c834cb135bb5e,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000080,438,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000014,0.42,573,25.3,5.0,39,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000014,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000081,NG-SPT-000081,NG-SCELL-000081,coordcand:nngla:94076df6c670e0284e3cfffe9368997f4dec34324accf0e0b7da6cd2782fc773,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000081,470,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000021,0,590,25.0,4.9,43,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000021,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000082,NG-SPT-000082,NG-SCELL-000082,coordcand:nngla:146d4c836ee50f63598d26d6a0336c39e0f17a1a88a9e0651662fb79108ae7a8,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000082,512,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000021,0.42,590,25.0,4.9,43,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000021,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,river:novegeo:r000004,DIRECT_SOURCE_OBSERVATION,PASS,SHARED_REFERENCE
NG-ENV-BIND-000083,NG-SPT-000083,NG-SCELL-000083,coordcand:nngla:373cd7036be1817ab94667c719684781f21bc583519dd18c47bdda8bdf6b6234,NG-MGRID-04-02,NG-SOV-PART-000001,NG-ELEV-OBS-000083,561,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000015,0.593969696,590,24.6,4.7,44,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000015,0.593969696,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
