association_candidate_id,subject_family,canonical_subject_id,source_subject_id,geometry_id,geometry_role_code,source_geometry_subject_id,association_status,association_basis,runtime_effect_scope,notes
assocand:nngla:place:NG-PLC-000088,PLACE,NG-PLC-000088,NGP-000088,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000089,PLACE,NG-PLC-000089,NGP-000089,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000090,PLACE,NG-PLC-000090,NGP-000090,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000091,PLACE,NG-PLC-000091,NGP-000091,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000092,PLACE,NG-PLC-000092,NGP-000092,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000093,PLACE,NG-PLC-000093,NGP-000093,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000094,PLACE,NG-PLC-000094,NGP-000094,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000095,PLACE,NG-PLC-000095,NGP-000095,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000096,PLACE,NG-PLC-000096,NGP-000096,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000097,PLACE,NG-PLC-000097,NGP-000097,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000098,PLACE,NG-PLC-000098,NGP-000098,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000099,PLACE,NG-PLC-000099,NGP-000099,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000100,PLACE,NG-PLC-000100,NGP-000100,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000101,PLACE,NG-PLC-000101,NGP-000101,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000102,PLACE,NG-PLC-000102,NGP-000102,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000103,PLACE,NG-PLC-000103,NGP-000103,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000104,PLACE,NG-PLC-000104,NGP-000104,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000105,PLACE,NG-PLC-000105,NGP-000105,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000106,PLACE,NG-PLC-000106,NGP-000106,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000107,PLACE,NG-PLC-000107,NGP-000107,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000108,PLACE,NG-PLC-000108,NGP-000108,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000109,PLACE,NG-PLC-000109,NGP-000109,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000110,PLACE,NG-PLC-000110,NGP-000110,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000111,PLACE,NG-PLC-000111,NGP-000111,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000112,PLACE,NG-PLC-000112,NGP-000112,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000113,PLACE,NG-PLC-000113,NGP-000113,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000114,PLACE,NG-PLC-000114,NGP-000114,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000115,PLACE,NG-PLC-000115,NGP-000115,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000116,PLACE,NG-PLC-000116,NGP-000116,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000117,PLACE,NG-PLC-000117,NGP-000117,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000118,PLACE,NG-PLC-000118,NGP-000118,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000119,PLACE,NG-PLC-000119,NGP-000119,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000120,PLACE,NG-PLC-000120,NGP-000120,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000121,PLACE,NG-PLC-000121,NGP-000121,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000122,PLACE,NG-PLC-000122,NGP-000122,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000123,PLACE,NG-PLC-000123,NGP-000123,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000124,PLACE,NG-PLC-000124,NGP-000124,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000125,PLACE,NG-PLC-000125,NGP-000125,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000126,PLACE,NG-PLC-000126,NGP-000126,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000127,PLACE,NG-PLC-000127,NGP-000127,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000128,PLACE,NG-PLC-000128,NGP-000128,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000129,PLACE,NG-PLC-000129,NGP-000129,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000130,PLACE,NG-PLC-000130,NGP-000130,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000131,PLACE,NG-PLC-000131,NGP-000131,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000132,PLACE,NG-PLC-000132,NGP-000132,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000133,PLACE,NG-PLC-000133,NGP-000133,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000134,PLACE,NG-PLC-000134,NGP-000134,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000135,PLACE,NG-PLC-000135,NGP-000135,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000136,PLACE,NG-PLC-000136,NGP-000136,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000137,PLACE,NG-PLC-000137,NGP-000137,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000138,PLACE,NG-PLC-000138,NGP-000138,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000139,PLACE,NG-PLC-000139,NGP-000139,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000140,PLACE,NG-PLC-000140,NGP-000140,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000141,PLACE,NG-PLC-000141,NGP-000141,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000142,PLACE,NG-PLC-000142,NGP-000142,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000143,PLACE,NG-PLC-000143,NGP-000143,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000144,PLACE,NG-PLC-000144,NGP-000144,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000145,PLACE,NG-PLC-000145,NGP-000145,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000146,PLACE,NG-PLC-000146,NGP-000146,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000147,PLACE,NG-PLC-000147,NGP-000147,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000148,PLACE,NG-PLC-000148,NGP-000148,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000149,PLACE,NG-PLC-000149,NGP-000149,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000150,PLACE,NG-PLC-000150,NGP-000150,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000151,PLACE,NG-PLC-000151,NGP-000151,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000152,PLACE,NG-PLC-000152,NGP-000152,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000153,PLACE,NG-PLC-000153,NGP-000153,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000154,PLACE,NG-PLC-000154,NGP-000154,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000155,PLACE,NG-PLC-000155,NGP-000155,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000156,PLACE,NG-PLC-000156,NGP-000156,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000157,PLACE,NG-PLC-000157,NGP-000157,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000158,PLACE,NG-PLC-000158,NGP-000158,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000159,PLACE,NG-PLC-000159,NGP-000159,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000160,PLACE,NG-PLC-000160,NGP-000160,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000161,PLACE,NG-PLC-000161,NGP-000161,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000162,PLACE,NG-PLC-000162,NGP-000162,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000163,PLACE,NG-PLC-000163,NGP-000163,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000164,PLACE,NG-PLC-000164,NGP-000164,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000165,PLACE,NG-PLC-000165,NGP-000165,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000166,PLACE,NG-PLC-000166,NGP-000166,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000167,PLACE,NG-PLC-000167,NGP-000167,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000168,PLACE,NG-PLC-000168,NGP-000168,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000169,PLACE,NG-PLC-000169,NGP-000169,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000170,PLACE,NG-PLC-000170,NGP-000170,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000171,PLACE,NG-PLC-000171,NGP-000171,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000172,PLACE,NG-PLC-000172,NGP-000172,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000173,PLACE,NG-PLC-000173,NGP-000173,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
