relationship_id,road_id,relationship_type,object_id,evidence_basis,longitude,latitude,runtime_effect_scope
roadrel:nngla:1d398b72abf0f17b37fe220bc9088babbd87a292e00e9ec02f3384b6ace6d16b,NG-RD-000193,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:1da09fc5ce69243760edf7185180c5fd19ad8340175b86ad559a2f3f7dfac9a1,NG-RD-000108,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:1ddb9c41c87c0c8bf263c38510e9458cfc15f855c7eee2193a287074a7f1cc3a,NG-RD-000025,STARTS_AT_PLACE,NG-PLC-000030,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.127120000,0.832912000,SHARED_REFERENCE
roadrel:nngla:1e0820109a8269d14ae66f909e00ce58dc2ee1e67da457ca7032d2d377e2839d,NG-RD-000052,STARTS_AT_PLACE,NG-PLC-000026,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.777472000,1.432012000,SHARED_REFERENCE
roadrel:nngla:1e95b96fe7301a06bd501e24fb156c7eb1bcd9b79ccc0d0959f7de80e969040a,NG-RD-000320,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:1f90c3ee2975b183ea8d6ca439abf9ba10df851fe106232d2e91508f91823d93,NG-RD-000063,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:1fc394ced2c7eea3afae8ff8034635950064ff25440864f14859ab474ce18dbd,NG-RD-000236,ENDS_AT_PLACE,NG-PLC-000207,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.579482000,-2.757602000,SHARED_REFERENCE
roadrel:nngla:1fce3402046a8def82984e99094b7add87975bcaa36520f81db00c205c825c40,NG-RD-000064,ENDS_AT_PLACE,NG-PLC-000084,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.354390000,0.755747000,SHARED_REFERENCE
roadrel:nngla:200ac529b594888bf61c28aa1da90a47dd8b523dcd7472f30f7abe5464c78f40,NG-RD-000331,STARTS_AT_PLACE,NG-PLC-000298,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.705847000,5.763488000,SHARED_REFERENCE
roadrel:nngla:2018ab0f5ee915c8589a3adb31d17cc09c98db7874b83421caae10f857e4916d,NG-RD-000207,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:20a9803740af9d76cbc3db4e33e44ef4a6228e889ad4be9dc77669f346461464,NG-RD-000159,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:20aa2b3e453660fb658a06d5b9e2457bcbce72a01288c92130d57934c1eb25fc,NG-RD-000229,STARTS_AT_PLACE,NG-PLC-000222,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.347872000,-3.752139000,SHARED_REFERENCE
roadrel:nngla:2113a461db985623fede5e60b5d37bcec8a1e69d0950cbeb9d3fc1dcae8bd98d,NG-RD-000058,ENDS_AT_PLACE,NG-PLC-000026,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.777472000,1.432012000,SHARED_REFERENCE
roadrel:nngla:214a190960ffb9610be4e9aa2dd995a13bc633e23d00d11d96209ea0d6aaea96,NG-RD-000329,ENDS_AT_PLACE,NG-PLC-000311,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.253031000,5.363567000,SHARED_REFERENCE
roadrel:nngla:218028cabbdfae8b9ea2298ef62cfcdcde6703f2a2bb33cf1d2875d7913f3629,NG-RD-000143,ENDS_AT_PLACE,NG-PLC-000113,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.516279000,3.136699000,SHARED_REFERENCE
roadrel:nngla:21b3d57b1401e0f4d6e6fee71dfe43da257106c8c6985fc1dc4a1e9ed2efddf3,NG-RD-000163,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2224df6aa774ab00edd81d8084a49336090aa9817ac191b882af6edeaf50bdd6,NG-RD-000100,STARTS_AT_PLACE,NG-PLC-000086,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.300000000,3.412533000,SHARED_REFERENCE
roadrel:nngla:223dc50ee68a664b6ab06a83b2899b6d0fbc7660add5a1b3b443d59fef631799,NG-RD-000011,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:227129a6d96b8bbfbb8b7019f4fdec368fc801c11147ea0edf8b846a6b975c9f,NG-RD-000106,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:22a47d91b1121c69575341428ee82d19985a332d7ca0db8b0e11b5ab0f142ead,NG-RD-000060,ENDS_AT_PLACE,NG-PLC-000014,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.618704000,0.921738000,SHARED_REFERENCE
roadrel:nngla:235fd7586064f8b95b2d59448eed0c248ca4771f613cda13ead171935f4c7d9b,NG-RD-000105,STARTS_AT_PLACE,NG-PLC-000094,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.318281000,3.370053000,SHARED_REFERENCE
roadrel:nngla:23827f068a6ddf884cd69bb5feceefd08ff6cfd94095d10e3bc92204236f95d3,NG-RD-000029,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:239a0ddef5a9cc6989b93bad7b2d0d9d6567fe0c7abd4e565c3706f8f566a916,NG-RD-000193,STARTS_AT_PLACE,NG-PLC-000195,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.518471000,-3.145430000,SHARED_REFERENCE
roadrel:nngla:23aaeee3f234003564acca5b7386ae5aa74d06e5018d4b6345609c60e55452f4,NG-RD-000322,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:23ae4ba067ba1db56a2a89ef4c7065b6258454fa68d33665a2393166e84f82c2,NG-RD-000191,STARTS_AT_PLACE,NG-PLC-000256,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.531735000,-3.222706000,SHARED_REFERENCE
roadrel:nngla:23d9bbb812a303778c3de0d7ed2c7fbff77a94e8e58648d5444dde4945126755,NG-RD-000238,ENDS_AT_PLACE,NG-PLC-000216,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.377484000,-3.375907000,SHARED_REFERENCE
roadrel:nngla:242b531c51a379709255f04f6bfffadbaf293d7deed54113c83972ee069757bb,NG-RD-000207,STARTS_AT_PLACE,NG-PLC-000223,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.865499000,-4.360711000,SHARED_REFERENCE
roadrel:nngla:242ea290f2b18b7328cd0ddb94ee0cdb80c8e3a849216d07ea6ef71836d1e15a,NG-RD-000134,ENDS_AT_PLACE,NG-PLC-000139,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.038082000,3.349519000,SHARED_REFERENCE
roadrel:nngla:24866ed9d01d3bb1543dcaa04578506e1cde0c21214e6ccb7fa47d594051b5aa,NG-RD-000116,ENDS_AT_PLACE,NG-PLC-000140,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.528161000,3.049038000,SHARED_REFERENCE
roadrel:nngla:24da5cf38009c2172e908e9c644c57cf01180b0b37645f5dd077c02851434f1f,NG-RD-000124,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:24e2f6b74de9579b1cded2b00bc6ead265c4ebfd0cc72e2ef85e00417c548beb,NG-RD-000073,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:24e795a1edb3a82b45d9182643157646c7426f9be7734948d5fa77db08eb9cde,NG-RD-000116,STARTS_AT_PLACE,NG-PLC-000113,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.516279000,3.136699000,SHARED_REFERENCE
roadrel:nngla:255098947ebc23f7eca0a00de9bed8c69d8c4b5831051beb78fab288db34855f,NG-RD-000338,STARTS_AT_PLACE,NG-PLC-000279,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.215314000,5.250069000,SHARED_REFERENCE
roadrel:nngla:25a5923444f075df16c77cfbdac5fdd78821e0bd9fb089e88e3d4839268bcdf2,NG-RD-000154,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:25f0dcbef9781d94bf764e0b795174133b58035f66b0d0c6d00195b10bc83ff5,NG-RD-000235,STARTS_AT_PLACE,NG-PLC-000218,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.248603000,-2.954136000,SHARED_REFERENCE
roadrel:nngla:25f463d367abbce925296c9642d7953c6d5e8b780dfe477f77f1f67a603b7925,NG-RD-000059,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2606756331c60ac9e4f1f70b05ef7a26bd2fe8a060a9dad9bf306bdf947280d5,NG-RD-000316,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2650e573fe757718151331e3bd120e7ea29e9830305e31f2a1e8ab976c8a2292,NG-RD-000146,ENDS_AT_PLACE,NG-PLC-000133,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.879985000,3.317283000,SHARED_REFERENCE
roadrel:nngla:26b09ae007850077a7b1caef408858b50b4a318131a1055db7dac89c1efd4355,NG-RD-000302,ENDS_AT_PLACE,NG-PLC-000318,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.611669000,5.480675000,SHARED_REFERENCE
roadrel:nngla:26eecbc747e9576c04db46837e29898198c68e8838e03e4b0647981b01fa6338,NG-RD-000043,ENDS_AT_PLACE,NG-PLC-000028,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.728377000,0.914862000,SHARED_REFERENCE
roadrel:nngla:2760e3c417ce634b36f99c2d20ab11607345c0facb8705f7a6ef5df35e57bfeb,NG-RD-000058,STARTS_AT_PLACE,NG-PLC-000040,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.642861000,1.312132000,SHARED_REFERENCE
roadrel:nngla:278f2f807249b86795de30abedf87a30a487969ad64e0a0d2f68ea607bcfeaf6,NG-RD-000247,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:27b066cac26c7237555ebd5abf849f837251a98542bf7522db92c6c10cd6ffbc,NG-RD-000271,STARTS_AT_PLACE,NG-PLC-000333,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.552174000,5.793221000,SHARED_REFERENCE
roadrel:nngla:27e8341903d0bb59f5b29b4952f2ea85531fa61337848bceaca2edac13eee7c2,NG-RD-000250,ENDS_AT_PLACE,NG-PLC-000242,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.685153000,-2.842942000,SHARED_REFERENCE
roadrel:nngla:284172d865db3be43454bd1d1d13703ab9955206d906281d7b3a8e7559eb5cff,NG-RD-000010,ENDS_AT_PLACE,NG-PLC-000049,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.507546000,1.341827000,SHARED_REFERENCE
roadrel:nngla:284b69f7113534cf63f9d8e2d8040289a8de0c72e0053c31001e2fa008195e66,NG-RD-000012,ENDS_AT_PLACE,NG-PLC-000066,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.129325000,0.526611000,SHARED_REFERENCE
roadrel:nngla:288b936360ebeccc605a0ca3c4739a04305ed34ccf0edbe89f537513e353ddb7,NG-RD-000303,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:28b9626309741e8d5c5cbce69c6445095fae4e406f032775ddc29167575dab55,NG-RD-000093,STARTS_AT_PLACE,NG-PLC-000163,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.110093000,3.290592000,SHARED_REFERENCE
roadrel:nngla:28e5aa1ae0e079964393387f6c6f98e7499271edc5f0579c91d2372b50cac98e,NG-RD-000331,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:28ff1442240e00f03191582e90882687695ad967b5b36712270983054e146175,NG-RD-000178,STARTS_AT_PLACE,NG-PLC-000178,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.644762000,-3.273758000,SHARED_REFERENCE
roadrel:nngla:290bc54767459c4b41f232038a81f5c2703c53cd7577f6f90cf2657c02127e2c,NG-RD-000008,ENDS_AT_PLACE,NG-PLC-000059,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.094774000,0.943929000,SHARED_REFERENCE
roadrel:nngla:291ef95d703e2229afbcbab948677a1121b9857423078009974bc3a94adc802c,NG-RD-000148,ENDS_AT_PLACE,NG-PLC-000170,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.374534000,3.068875000,SHARED_REFERENCE
roadrel:nngla:2965174f2bd430c784417cf5633ed9651c886a9e5f81f690df323f428dfc769a,NG-RD-000216,ENDS_AT_PLACE,NG-PLC-000186,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.674828000,-3.404523000,SHARED_REFERENCE
roadrel:nngla:29796d02b14a247e674e02ca331f8ae1aeb9915516002682b01a194b15a4585e,NG-RD-000195,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:29fbb6982235eb4d6a815b91be02f9368d6c7115b5645006630f93a01a479b98,NG-RD-000113,ENDS_AT_PLACE,NG-PLC-000138,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.922924000,3.427150000,SHARED_REFERENCE
roadrel:nngla:2a0e0a1744f33c508c2e192af1f7a1899ba956fbc6c3e7666741237bd159a349,NG-RD-000291,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2a2dd0a332bb218bb9bc877997d3b39adab46b4d28ad01646105ce5fa8cfc921,NG-RD-000024,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2a3c51c3ae286809d32e946cc0806d5e35552b9e865a1ac9a283cbe2d8170820,NG-RD-000334,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2a6704aaebf647c55ef9c1564bd3d94d40c7369fd58014230600e78faecb4c5a,NG-RD-000110,STARTS_AT_PLACE,NG-PLC-000100,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.300048000,3.298180000,SHARED_REFERENCE
roadrel:nngla:2a79732b1516d912302fa8dc878df74ab7341cabe7b3966d7fe97ffdd7f1adef,NG-RD-000342,STARTS_AT_PLACE,NG-PLC-000345,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.660000000,5.092533000,SHARED_REFERENCE
roadrel:nngla:2abd34f46c35230fc319cd7859250b50ee4b5c0cad2e837604e349730be5ab32,NG-RD-000233,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2acaea84e41404ae37b5b668871e6bfac45ff342dcda4587df29e46a96d09275,NG-RD-000266,ENDS_AT_PLACE,NG-PLC-000276,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.143721000,5.156249000,SHARED_REFERENCE
roadrel:nngla:2acf287a0551cae8e308b20c6615041d1768801ec4a70cf8372808f6b802c840,NG-RD-000004,STARTS_AT_PLACE,NG-PLC-000005,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.373039000,0.893624000,SHARED_REFERENCE
roadrel:nngla:2b79b1f2fc724b739c5976df593bb8eb59ec7940a3429a5dbfa15f055eb742a0,NG-RD-000301,ENDS_AT_PLACE,NG-PLC-000302,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.518239000,5.535735000,SHARED_REFERENCE
roadrel:nngla:2bda0ead15414ab26e2800a99afee87e403d530f74be5b8c6d3fc265a424fa96,NG-RD-000174,ENDS_AT_PLACE,NG-PLC-000180,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.682116000,-3.291962000,SHARED_REFERENCE
roadrel:nngla:2c0eaef1366d86e111ddd32721bdf37be4ee77baed42b9464ebeee2b57c428bf,NG-RD-000269,ENDS_AT_PLACE,NG-PLC-000268,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.102017000,5.149745000,SHARED_REFERENCE
roadrel:nngla:2c26e40e5115179b9e915b7eb3dfc05aff21bc8b893f1f6d7133185158c1fef3,NG-RD-000220,STARTS_AT_PLACE,NG-PLC-000207,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.579482000,-2.757602000,SHARED_REFERENCE
roadrel:nngla:2c3c697749cf6f1a3ad62c4400f13796f9873a220c6bf7585acd8ef57ef09e80,NG-RD-000079,ENDS_AT_PLACE,NG-PLC-000075,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.674961000,1.411804000,SHARED_REFERENCE
roadrel:nngla:2c8713c76cc03b32dbfa5e12442bba10b874f0923b1fd77c84fc55a5be0733eb,NG-RD-000048,ENDS_AT_PLACE,NG-PLC-000073,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.813421000,1.390154000,SHARED_REFERENCE
roadrel:nngla:2cd2b0ae74c35acb9435f99f8e48a4fb600430b9681e1e41347a5495c71b24ce,NG-RD-000137,ENDS_AT_PLACE,NG-PLC-000109,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.257258000,3.213315000,SHARED_REFERENCE
roadrel:nngla:2d125f3302f7814ed6233a5e74ed0fd315c386fcec8cc2fa9049ba6e0c95c407,NG-RD-000017,ENDS_AT_PLACE,NG-PLC-000011,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.352255000,0.857865000,SHARED_REFERENCE
roadrel:nngla:2d5837b6e6c0c13ff39dd5fddee59bed8d6a4bf7c9b57b80994d694891ac222a,NG-RD-000318,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2d5bca9452f042071ec0432985c07524db3a422dc05ad9d15392e62c9b336e9e,NG-RD-000101,STARTS_AT_PLACE,NG-PLC-000097,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.371543000,3.401280000,SHARED_REFERENCE
roadrel:nngla:2d8cc7ce306f2b3d38dcb4b918b144ee7e8ef906d82418b49cd55ee07ff57fd3,NG-RD-000285,ENDS_AT_PLACE,NG-PLC-000262,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.161884000,5.059686000,SHARED_REFERENCE
roadrel:nngla:2e0e206dd365cfbd4a53def864358ad06ab15a663cd6376fd288c87548343f69,NG-RD-000253,STARTS_AT_PLACE,NG-PLC-000231,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.921128000,-3.432854000,SHARED_REFERENCE
roadrel:nngla:2e22f528b790ab07331ccbe641a532ebe027a803d3633da5688990e2702624ca,NG-RD-000061,ENDS_AT_PLACE,NG-PLC-000060,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.194524000,0.782276000,SHARED_REFERENCE
roadrel:nngla:2eca8b278b92a603bfa546abc768b015f1d3889fedb7cf4f04675b1ea7a62d56,NG-RD-000190,STARTS_AT_PLACE,NG-PLC-000235,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.945005000,-3.494379000,SHARED_REFERENCE
roadrel:nngla:2f14889af16db96bd5bcbbdde83d6589ac78ff98a6853399e7716f99747f84cc,NG-RD-000066,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:2f932b645ef911ccf00c62bd181677a90c0092d08dd429003162cada76c64c42,NG-RD-000277,STARTS_AT_PLACE,NG-PLC-000265,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.106236000,5.085827000,SHARED_REFERENCE
roadrel:nngla:2fdc71c7f0b4de1ed43037e6b07a41d28d2a5288635aa270b3977fcc62662dad,NG-RD-000261,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:307672536bd2c6172b52daa171bc5498e84fe7fa963966c54d03211e3d80002f,NG-RD-000026,ENDS_AT_PLACE,NG-PLC-000023,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.466409000,0.953186000,SHARED_REFERENCE
roadrel:nngla:308616fc0d1c7d9e85c0d268f65c7039e580c1b56a362fc730cf1bec6f3f8a0c,NG-RD-000225,ENDS_AT_PLACE,NG-PLC-000188,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.810850000,-3.196102000,SHARED_REFERENCE
roadrel:nngla:30ad80f1bfa7a08399e2b02a4a619ec24eb19b68c5fccec9809c9b915952800d,NG-RD-000315,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:30f4b177e7260c47193748cf2765dc798eb2fd62c34005362240b416cbf9bfa3,NG-RD-000022,ENDS_AT_PLACE,NG-PLC-000038,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.723873000,1.364469000,SHARED_REFERENCE
roadrel:nngla:31701ba7357864c5e4a0189a38b6ca04bbc4e550bea70059ab025cfcc3fea5e6,NG-RD-000050,ENDS_AT_PLACE,NG-PLC-000072,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.944381000,1.332716000,SHARED_REFERENCE
roadrel:nngla:31a61a35d1eeaac596df5b1ee78ab1810fa3f3271e9b7edb8e43cd49b9d64268,NG-RD-000107,ENDS_AT_PLACE,NG-PLC-000101,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.304061000,3.558219000,SHARED_REFERENCE
roadrel:nngla:327188370c6ba9d0df2a5a5863fedd3940af275189de938e28cb6eb9fbe1fb35,NG-RD-000125,STARTS_AT_PLACE,NG-PLC-000110,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.984247000,3.252922000,SHARED_REFERENCE
roadrel:nngla:32b7897d13a065b85dc17164eb64ca53fc56f64cce2ce92aec59b0937a0de8b7,NG-RD-000184,ENDS_AT_PLACE,NG-PLC-000246,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.355744000,-3.127118000,SHARED_REFERENCE
roadrel:nngla:32ef6275fb2e13a29d746625eb832bc99886442896c7d40eebfc71485e9887fd,NG-RD-000034,STARTS_AT_PLACE,NG-PLC-000045,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.777699000,0.685462000,SHARED_REFERENCE
roadrel:nngla:331550bc19158f1dc4bc9884aced9c5253413f99c18ad54e99bad93f7bc4586f,NG-RD-000233,ENDS_AT_PLACE,NG-PLC-000226,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.471404000,-3.865200000,SHARED_REFERENCE
roadrel:nngla:337fb03ad68d47d32448d0bba46d75df396d0c994f9ea0a317c93e744f5c30b3,NG-RD-000004,ENDS_AT_PLACE,NG-PLC-000001,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.400000000,0.892533000,SHARED_REFERENCE
roadrel:nngla:33a1db0837ee060f4f60675de3ae21780f66c170b78a4689fa86fb9dad114c10,NG-RD-000205,ENDS_AT_PLACE,NG-PLC-000193,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.762770000,-3.256474000,SHARED_REFERENCE
roadrel:nngla:33d092da3d40e0039b6e1c6edacf92fa2613373c940ca18ee0a6be8e88ca74cb,NG-RD-000318,CROSSES_RIVER,river:novegeo:r000001,GEOMETRIC_INTERSECTION_NOT_BRIDGE_ASSERTION,38.087454012,5.706341437,SHARED_REFERENCE
roadrel:nngla:341854d5642c6757e76c6afc3adbfaac763f163c032f141106d652528b64c5b3,NG-RD-000306,STARTS_AT_PLACE,NG-PLC-000334,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.054531000,5.727162000,SHARED_REFERENCE
roadrel:nngla:343c9d1220b46716bead9c014d3cca9d99072fcb8ade678f205223638315e4d2,NG-RD-000322,STARTS_AT_PLACE,NG-PLC-000289,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.373484000,5.411420000,SHARED_REFERENCE
roadrel:nngla:3450846f3ddd78a4ebafa471b2dc76370a71011b5a533bf9f68ad2a49819a43a,NG-RD-000042,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:353b76e30b59c6a1d9f9f6ddd1ba23684ca5b95d6e479addf6d6c1b76eb5c4d8,NG-RD-000184,STARTS_AT_PLACE,NG-PLC-000209,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.327590000,-3.166237000,SHARED_REFERENCE
roadrel:nngla:356fed1e8d56343c83de570992d5e3fd7d83b8194d08726efa5404fb7221ce3d,NG-RD-000016,STARTS_AT_PLACE,NG-PLC-000061,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.162844000,0.921412000,SHARED_REFERENCE
roadrel:nngla:35bee0414b95d33155a002439db23db8735bd119323a6442cc4384d728f05644,NG-RD-000227,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:35d0da5ee335d906d1de32b32a65038ceeb05e56c2bcaa82c38b889d6ea13495,NG-RD-000256,ENDS_AT_PLACE,NG-PLC-000210,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.098915000,-3.021710000,SHARED_REFERENCE
roadrel:nngla:363f9cfd9853f1212e45d71459aaee04bf93a18dede79096085dd5b62c5bd3c0,NG-RD-000032,ENDS_AT_PLACE,NG-PLC-000035,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.722439000,0.809775000,SHARED_REFERENCE
roadrel:nngla:364b4757ed56154aa6f66ce9607555a9c6652afab7e58189948e20ae2527a4eb,NG-RD-000337,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:37084e57c393a1404d74c8e928ae43274978ee5a1d65541ada30bd94330247df,NG-RD-000203,ENDS_AT_PLACE,NG-PLC-000240,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.412252000,-3.179076000,SHARED_REFERENCE
roadrel:nngla:37e678f78a9d48ea47c7a5511e41b81bb9fb7b3ee9d161f858621d03f3dca0cf,NG-RD-000094,STARTS_AT_PLACE,NG-PLC-000169,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.256815000,3.511468000,SHARED_REFERENCE
roadrel:nngla:37e7c056c79ca630af84ef13db1e2fc99d54ed48dcde758b5f5af6e7614173f4,NG-RD-000308,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:38b410dd24527318b9ac51c0e001a8adb3ff0ca8117d80eca0dd5e1abbf780a1,NG-RD-000131,ENDS_AT_PLACE,NG-PLC-000163,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.110093000,3.290592000,SHARED_REFERENCE
