assignment_candidate_id,subject_type,subject_id,geometry_role_code,geometry_reservation_key,geometry_id,assignment_status,effective_from,runtime_mode,runtime_effect_scope,publication_status
spatialassign:nngla:bb60cb486a54a3206aa298ea0b64f241cfe2b81a919f4493faa719afc6b5820d,ROAD,NG-RD-000335,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000335,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cb5ac45ac157561e8993d903cfbac5fd9c5d325c5f6e8aac9b56b613a04e8e72,ROAD,NG-RD-000336,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000336,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0522a5a00fabbc2097d3b6aa18916fade9caba4dd641c82a61c62346a59fdefb,ROAD,NG-RD-000337,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000337,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c27fcc84cb2488e3c65208d13761eff3577c172ce19d2d5d0a2363b2a8b0afed,ROAD,NG-RD-000338,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000338,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:914a8888ae095ccbfabe5d1d02c8bb4d9405e6400910575f260ec6f8623daa77,ROAD,NG-RD-000339,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000339,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f5911da892ca0aefa3efb73dd4b3a5cc85897b87132bc92fd77805152fdc5b3c,ROAD,NG-RD-000340,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000340,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:01ad06d246a07dfaaf2206a03a2e52631195fcc00386e24610cc0917b23bcf8e,ROAD,NG-RD-000341,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000341,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d2db1ab89ac71e884d06f072e47a73923bf222934fa3906393da49a2a1a0b3b1,ROAD,NG-RD-000342,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000342,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6408f2dd3c6a3a491686698ca35214dbdf926ef710ee2903ab4d95b197464346,ROAD,NG-RD-000343,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000343,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a49a0029476044f86824327c6d21998acb76a3e69849afb4d96e119d1a658f4f,ROAD,NG-RD-000344,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000344,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ad937e58840a0273b30111fa5d9b2bd57e9bf994f340377bf0d6f0678a92a17d,ROAD,NG-RD-000345,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000345,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:5418731144f2370b7e64b00d5af89d836d294278a11ea1635cc3bb6661c4fb46,ROAD,NG-RD-000346,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000346,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:42d281a2d7faa285cb857746f57ecf60f119d2494f450534f8b81ee6a8afc7bb,ROAD,NG-RD-000347,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000347,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7bcf092caf63a34bb2dcff36652df0e96d063c9aab5cab8a2284e391a3f41e73,ROAD,NG-RD-000348,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000348,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:7547bc4ee08b6a38c66559c94ebdff49f28f9015241fe8fce91c489c3d0f6032,ROAD,NG-RD-000349,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000349,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:943fc585f7a7b6affbcc2cf6e107da4eee8aa5495acc206bafd011f825250a99,ROAD,NG-RD-000350,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000350,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
