connection_id,node_id,road_segment_id,road_id,endpoint_role,runtime_effect_scope
roadconn:nngla:c580100f93e342b437e90a0d948947c1b0df7bb28c0f17e88ddc0d1d7dc0519b,roadnode:nngla:f97a652cda8319a5c68059c7b4d4c01c2afe72be1586e7d32fd765db25a55204,roadseg:nngla:dc5200d04c43c5d8b820fdb1c8a4e17d19c36cb51e5e88682acf2495bfb62e6d,NG-RD-000039,END,SHARED_REFERENCE
roadconn:nngla:6d61c3a0857ce2e465457497c64bf551dc8a5d61c1a4d1314eec1337abbb5600,roadnode:nngla:1916866053a8a4b6c91ccfc15b4f3bb43d043accfb3093400f54ca435da9bce2,roadseg:nngla:eb65ed95b3713115e31ccbff353203eb27130c607934d78f068527bc579bcf8b,NG-RD-000040,START,SHARED_REFERENCE
roadconn:nngla:c86e0bfd57610525ab09b536b5a5d8a91c07cb32f0a60242076fda76f2c376fc,roadnode:nngla:e15cb02064fcabb33daa0c209759322f2f670f34ed0a97aaf040325064580fe7,roadseg:nngla:eb65ed95b3713115e31ccbff353203eb27130c607934d78f068527bc579bcf8b,NG-RD-000040,END,SHARED_REFERENCE
roadconn:nngla:7cd7a5833076a38cb10b57a6150de04332a7777e26b72af2e6bbf14e2ef790ef,roadnode:nngla:aa9f999b1623465000be7a346a0dda0672d946cb4d4b4ceeaad35b6bea19ac39,roadseg:nngla:7f768983dc9d66c3a6b156721619a164b223b5a87fba9a65cf01b00fb8861805,NG-RD-000041,START,SHARED_REFERENCE
roadconn:nngla:6aee042da1cf80e366cab05630256b297ac4532219295c163795d768b7d7318f,roadnode:nngla:c65c46749d37b898e2f00a8dc4264572a721e96081c0b76d7acac647aac17a9f,roadseg:nngla:7f768983dc9d66c3a6b156721619a164b223b5a87fba9a65cf01b00fb8861805,NG-RD-000041,END,SHARED_REFERENCE
roadconn:nngla:597b09fc99545fd900a4283fe31ae344ddc8d70c22f26db8e6c1ee3f46385527,roadnode:nngla:618fabae0715441d721aebba09508077b76fa7ecff37f4eaef9d8710a802166d,roadseg:nngla:ef0af93e5d0105fd43a7534637ee4ce907957be37efd68e974252af907c44392,NG-RD-000042,START,SHARED_REFERENCE
roadconn:nngla:aeb889033c7e9560d9626411a87f88d89aa6f93634a827c1b7e4abdc250b6bfd,roadnode:nngla:abd06fb6ad3c4e3c661058c55cf6782ffa420d6da9d1de2ab3b7f4b3967d915e,roadseg:nngla:ef0af93e5d0105fd43a7534637ee4ce907957be37efd68e974252af907c44392,NG-RD-000042,END,SHARED_REFERENCE
roadconn:nngla:d1f7c3edb049d4e80816b07fe718aef42808baf1b790d5b92ba1a06c7f574082,roadnode:nngla:daf75187140fee85f6ff35b11e17039698ac05a23690064fd7cf3c0b434443f8,roadseg:nngla:40626a15c6f943dc64eacd51ae75c21ec41aa339c95f9d8ab06590fb6e3846f0,NG-RD-000043,START,SHARED_REFERENCE
roadconn:nngla:52a6b66c60494d2ba43f74945c3ad53bbecddd55d197eef28b7a48383c30e1ed,roadnode:nngla:6c413e14071a2534e467045de7b45bd7b14140fb598b087cdb8c7fc521c315b7,roadseg:nngla:40626a15c6f943dc64eacd51ae75c21ec41aa339c95f9d8ab06590fb6e3846f0,NG-RD-000043,END,SHARED_REFERENCE
roadconn:nngla:3be975e2da0d9a0801bc75ca37c3fa0c78787eda62666922792e57665154f83c,roadnode:nngla:1bd35eb0fc850f581527abf1b621f46f97b1e204bd969e75e2c74c9747daf3bc,roadseg:nngla:2ec67653c854a8219551ee6ece5a95ca84ad1156666da4076e89db24c7486a45,NG-RD-000044,START,SHARED_REFERENCE
roadconn:nngla:a4d2bcda63844bff5ae3565f0e49dff3b5d3069fe4b2719b3cec3e1ca69e0b60,roadnode:nngla:106c2e51990fe7a34bae74b2f98d83e70702acc5cf3f969f300e07e9f1fad11a,roadseg:nngla:2ec67653c854a8219551ee6ece5a95ca84ad1156666da4076e89db24c7486a45,NG-RD-000044,END,SHARED_REFERENCE
roadconn:nngla:a2563f3cce06a049883cca49ac542839b77115c7d31a07c05931d368589e4edd,roadnode:nngla:6260fb562c3764656ff9b4ff5f99a787d14e5181cf1d785f5bfeff6e30a846ab,roadseg:nngla:a3310de14e66bfcc2cb33fce267d2b7885ed6c417de6861767d98e79a0e9312d,NG-RD-000045,START,SHARED_REFERENCE
roadconn:nngla:5623b60f9b939234c9e931eb60b7a9a74863dd8384aea9a7d4835aaf94c7dcab,roadnode:nngla:1916866053a8a4b6c91ccfc15b4f3bb43d043accfb3093400f54ca435da9bce2,roadseg:nngla:a3310de14e66bfcc2cb33fce267d2b7885ed6c417de6861767d98e79a0e9312d,NG-RD-000045,END,SHARED_REFERENCE
roadconn:nngla:52a4b5524b431e5d8cf1ff2623e6d4db7a936fe64bf380ff9b76e4b538729a5b,roadnode:nngla:106c2e51990fe7a34bae74b2f98d83e70702acc5cf3f969f300e07e9f1fad11a,roadseg:nngla:f5fdb62470c16b0aa4457f17fa5c0e7400d26346643bf20c01ab384664ba9f1d,NG-RD-000046,START,SHARED_REFERENCE
roadconn:nngla:99fd7b988a0fa5c4e74e04141a3d8a6b8a1452c8860e0e70073a3005b424c799,roadnode:nngla:0d8bb15620ec08a7a1f4825f8ba32b7dad73513b7365b05e62579a908a3a03c2,roadseg:nngla:f5fdb62470c16b0aa4457f17fa5c0e7400d26346643bf20c01ab384664ba9f1d,NG-RD-000046,END,SHARED_REFERENCE
roadconn:nngla:698343ec9755fdddf569b2b83135e732877fbc7ef83da3e6cc71830441e66014,roadnode:nngla:dae75f76f3752159f21976e8949f77c7db12a0cc6123e16338729c589d34b6ee,roadseg:nngla:b8f58ade1395646033aa1953da72204dd87a8a69905734e02b965f57d567b536,NG-RD-000047,START,SHARED_REFERENCE
roadconn:nngla:25765ccc17e75609de0a916b7970a2197561ef046e3bc61e8fcfc0cb9b24b734,roadnode:nngla:daf75187140fee85f6ff35b11e17039698ac05a23690064fd7cf3c0b434443f8,roadseg:nngla:b8f58ade1395646033aa1953da72204dd87a8a69905734e02b965f57d567b536,NG-RD-000047,END,SHARED_REFERENCE
roadconn:nngla:ac79a87bf0036b5ca03a13c8ba4fe57503aff848ac4566e7b8cceb0e13aa9a08,roadnode:nngla:e6a06e2a717e3cac38faa9956ad512e0a043e67dda2bcb0fe28169b692e13690,roadseg:nngla:c68af369552ebfe34f86deceae567982f4ebd5ce8cc5be4e95ff3051704a005d,NG-RD-000048,START,SHARED_REFERENCE
roadconn:nngla:032900d4eb6d70e3c892cb64d07d3c6756470840e8f1460355458546b47dba2c,roadnode:nngla:d5c815b801cb4d2312b255b2e65b20b6d5a4abdfa00c3e466c3defc57edf2ded,roadseg:nngla:c68af369552ebfe34f86deceae567982f4ebd5ce8cc5be4e95ff3051704a005d,NG-RD-000048,END,SHARED_REFERENCE
roadconn:nngla:831c9fd8b35aa1ebb8696e3c9aeac05cc0659711ebfd852405003534bb375609,roadnode:nngla:6d8b36f2e363740c0372bd38b381aa21401d87b69e265b1655bcc73896b95708,roadseg:nngla:99daf7d76618d77aff7a4feb21b709d2ab0f6ae9408b41ef353b85a2ca6e4430,NG-RD-000049,START,SHARED_REFERENCE
roadconn:nngla:1671ba473d59b51243a20ab8f1a2dbaa5df9d79767260737aebfcee15aa6ec58,roadnode:nngla:aa9f999b1623465000be7a346a0dda0672d946cb4d4b4ceeaad35b6bea19ac39,roadseg:nngla:99daf7d76618d77aff7a4feb21b709d2ab0f6ae9408b41ef353b85a2ca6e4430,NG-RD-000049,END,SHARED_REFERENCE
roadconn:nngla:ff8eb12a1192502bcb0fa7c6f0852d5c07cadbee713968b5e18f34be62d0becd,roadnode:nngla:d5c815b801cb4d2312b255b2e65b20b6d5a4abdfa00c3e466c3defc57edf2ded,roadseg:nngla:88b88349d9dcf3a66677493fa350e88a21af70778a00b0a1f2040e80e06ab53d,NG-RD-000050,START,SHARED_REFERENCE
roadconn:nngla:2b113461cba82140c928bd202f44ae26ae65c0c691533576b5cee6fe87b9a03f,roadnode:nngla:9d316ec9e945df6cc920040edbe8276edde5bab619316782efaee0cf340d5575,roadseg:nngla:88b88349d9dcf3a66677493fa350e88a21af70778a00b0a1f2040e80e06ab53d,NG-RD-000050,END,SHARED_REFERENCE
roadconn:nngla:c886337335ce26d0187c6ad8eb52fc199c1dc4ac93f374d2b0c108dce7aa8fd7,roadnode:nngla:a65eddbcc1a6a4aab0600d2b45d77f84beef9bd2235e31c7fe5a6bdcc85609b2,roadseg:nngla:11dd5a5a4a7e0b4de84704fe42f1d3341b5cc503364359dfeec4f4b4449bf4af,NG-RD-000051,START,SHARED_REFERENCE
roadconn:nngla:c24db63e3ccd3f4a53c3fedf9483e7fdcc64efaf533651fdc5c34209c6a4a5ce,roadnode:nngla:9a0797780a0b6cb67143d5be7156642334cbef000f3f9b47822bff7f0f8feba4,roadseg:nngla:11dd5a5a4a7e0b4de84704fe42f1d3341b5cc503364359dfeec4f4b4449bf4af,NG-RD-000051,END,SHARED_REFERENCE
roadconn:nngla:9f2b469ee548352595ba7b0a31ae9e1ae558025981961b89b136919c409436ed,roadnode:nngla:2e0b170c3ba83ba2ce87b9cf66d039ea9ddacc2fdf745f1c4aff3d0f1d4abd80,roadseg:nngla:2153e6e3d680f7c6081d132e016ade0fb42d0b6c74fdf19ed764a0042d12f33a,NG-RD-000052,START,SHARED_REFERENCE
roadconn:nngla:1481726e57e2bddfc047fcdcde5201ea3be93ff9f844f1a775e5910d86c53b79,roadnode:nngla:aa9f999b1623465000be7a346a0dda0672d946cb4d4b4ceeaad35b6bea19ac39,roadseg:nngla:2153e6e3d680f7c6081d132e016ade0fb42d0b6c74fdf19ed764a0042d12f33a,NG-RD-000052,END,SHARED_REFERENCE
roadconn:nngla:1364a966c2608147b9c500a341662335d56f70a311ebccc926ba3c4b56d42f7c,roadnode:nngla:4cbc7b579752dfa021717d1417e3fd54aaa78a3cd14d8a839cc5498f6fe5fa73,roadseg:nngla:b049ce0638dbb79b9eecf9674bc735ccc7728602c7b006486abb708f69f8eef8,NG-RD-000053,START,SHARED_REFERENCE
roadconn:nngla:15ebd5d63e68c10c29c1340aec65a480108bec78c8bd7125e5ba931ec1d766e3,roadnode:nngla:d48a00e45ecd9397d58dc285733f40c6568517d98f029900f3d9d18f49ee6c37,roadseg:nngla:b049ce0638dbb79b9eecf9674bc735ccc7728602c7b006486abb708f69f8eef8,NG-RD-000053,END,SHARED_REFERENCE
roadconn:nngla:60dc80e7d7e8c6999ff8e3c2ac36bc550db52ee487f1402084b29eb64d81c260,roadnode:nngla:a65eddbcc1a6a4aab0600d2b45d77f84beef9bd2235e31c7fe5a6bdcc85609b2,roadseg:nngla:89b45ce06103eaa3fcf81139b92324f86a850d898929c5f19ef0c8f73650d5d1,NG-RD-000054,START,SHARED_REFERENCE
roadconn:nngla:95d3eab6769c12c1bdd087a3d5bc300a2886be6da6b544851ce2696751a6aa14,roadnode:nngla:f9ac9e722e18902de17ef0a229e3c2273659a93076d60aad12189feebb2731f8,roadseg:nngla:89b45ce06103eaa3fcf81139b92324f86a850d898929c5f19ef0c8f73650d5d1,NG-RD-000054,END,SHARED_REFERENCE
roadconn:nngla:91b81ce27bb525f51ea003441f220ffaa01996ac0a4cd15562ba39a6897e892c,roadnode:nngla:9eaa4914f03d820a5a36bf22543f457c7699d99edec92a0202cb70ea3c38d5b8,roadseg:nngla:ea33d178b0f4e1f8455afc1e1fa4ad21e0132ddd086e3e0e2fdbc87ec3080782,NG-RD-000055,START,SHARED_REFERENCE
roadconn:nngla:1265faed2ab8eff0a0a86ac735f85b84227b2d1edbafaec03ea4a6a0b06522d3,roadnode:nngla:2e0b170c3ba83ba2ce87b9cf66d039ea9ddacc2fdf745f1c4aff3d0f1d4abd80,roadseg:nngla:ea33d178b0f4e1f8455afc1e1fa4ad21e0132ddd086e3e0e2fdbc87ec3080782,NG-RD-000055,END,SHARED_REFERENCE
roadconn:nngla:8f0e9de95031b324763ecf5add004770e86ae23b6678c88d08a373dac3febf4b,roadnode:nngla:4bb200c56329defd70c85f84b32e94c4a671c6802c3ad974972df149cf553638,roadseg:nngla:60d800d1cb50510d89899922c4e0db5a4cc5aa7dbc5d8ad83d4f4a792fc19482,NG-RD-000056,START,SHARED_REFERENCE
roadconn:nngla:60a6b60a699b83510b77efad1644459327d7e68231450c852c8d5239bf74a6f1,roadnode:nngla:1e77227a4137315809d3841ee7cacb96bf2287939d68bf06371529ba77a5ab45,roadseg:nngla:60d800d1cb50510d89899922c4e0db5a4cc5aa7dbc5d8ad83d4f4a792fc19482,NG-RD-000056,END,SHARED_REFERENCE
roadconn:nngla:829141476d0d2209ffa40f5a8970c35ef8281597b531635b591ba4df67dec35d,roadnode:nngla:a4d397eb2dbb143f58dbd18c347133cd0c6ea22e8821980be596f62377cf3a39,roadseg:nngla:6dfa6d449cd899f303335fbb453c6f1aa2d216b4ead2ce59ae6284314b5bd1d0,NG-RD-000057,START,SHARED_REFERENCE
roadconn:nngla:1889c91a64aa92f18bb3d49299a5f000915cd279e3b7c9bf144c07eafc04a8bd,roadnode:nngla:521a3d09949d74cad2ca16391d8fdd0fe61b3ef3de4ef5e91b34195baaebbe3d,roadseg:nngla:6dfa6d449cd899f303335fbb453c6f1aa2d216b4ead2ce59ae6284314b5bd1d0,NG-RD-000057,END,SHARED_REFERENCE
roadconn:nngla:f714ceb1bf367aa748de9040553bcd8950bdbb5bc1052f0cbede39e60f681f51,roadnode:nngla:1f80dbdc45f869fab8e2d2a536183d012803cc777f72a75f217cb47fd4b5b40a,roadseg:nngla:51f9e2b922a20b506a51b6eaaefb9fbbba84c269e3623f1fb9b513461923a7ba,NG-RD-000058,START,SHARED_REFERENCE
roadconn:nngla:1e729d35ffc524799a34728231abdb479d3431b31489dff19eb5075bdca98f14,roadnode:nngla:2e0b170c3ba83ba2ce87b9cf66d039ea9ddacc2fdf745f1c4aff3d0f1d4abd80,roadseg:nngla:51f9e2b922a20b506a51b6eaaefb9fbbba84c269e3623f1fb9b513461923a7ba,NG-RD-000058,END,SHARED_REFERENCE
roadconn:nngla:54b814fcc57415ca9e37674afada9ff039bd8c40679332d4dfb11fa50c144a44,roadnode:nngla:1e77227a4137315809d3841ee7cacb96bf2287939d68bf06371529ba77a5ab45,roadseg:nngla:30031aea197f7dcb7ffc11ffc97b0a3f7492deee20b74dcb78f683baa8086e42,NG-RD-000059,START,SHARED_REFERENCE
roadconn:nngla:d136c3dbcd08c7eb1aa856ed0c301eb2322a4fe5fb85a71486cadee3b73df333,roadnode:nngla:daf75187140fee85f6ff35b11e17039698ac05a23690064fd7cf3c0b434443f8,roadseg:nngla:30031aea197f7dcb7ffc11ffc97b0a3f7492deee20b74dcb78f683baa8086e42,NG-RD-000059,END,SHARED_REFERENCE
roadconn:nngla:492214eeeda03e4bb29ed7e1b7b807e50b4b8c1ddce61c438f8d859edecc5519,roadnode:nngla:4bb200c56329defd70c85f84b32e94c4a671c6802c3ad974972df149cf553638,roadseg:nngla:965992bb07477a96776a081fe27b1738767309dfbe78996c6d54cd44ed1e72e1,NG-RD-000060,START,SHARED_REFERENCE
roadconn:nngla:c86a332e7d129c444ce6481414fdd3d4de4bb2e71ac335eeb0a3e05cd925b737,roadnode:nngla:1410c3ecec4a530acbc9f628464c0e7eaf11c03037a3cc296164b479e05be9f0,roadseg:nngla:965992bb07477a96776a081fe27b1738767309dfbe78996c6d54cd44ed1e72e1,NG-RD-000060,END,SHARED_REFERENCE
roadconn:nngla:82ea671eff5ebe0b245b9cea414d56cfe0d0edf76301c50b671f19e2958a6d5c,roadnode:nngla:f97a652cda8319a5c68059c7b4d4c01c2afe72be1586e7d32fd765db25a55204,roadseg:nngla:3bc2bcc99da40500b082e4de451d478b3993c126e1e90db9822361d745c41baa,NG-RD-000061,START,SHARED_REFERENCE
roadconn:nngla:05b657e722f12c014b3f1186f34968372005171a795478ef296f4f62ade3f520,roadnode:nngla:533759dde2a3f3792b160d36174bccd9d86bc5427c8eb5b327a86d9853ffafdc,roadseg:nngla:3bc2bcc99da40500b082e4de451d478b3993c126e1e90db9822361d745c41baa,NG-RD-000061,END,SHARED_REFERENCE
roadconn:nngla:c05727b7812c6cad4faeeb1645cfd886cd7a2139abe4f7007547f2edd3d67878,roadnode:nngla:0d8bb15620ec08a7a1f4825f8ba32b7dad73513b7365b05e62579a908a3a03c2,roadseg:nngla:8bc40a3a2de7526a8db9bd29fa82147f775b037a251662d747a0bf9bc72342b4,NG-RD-000062,START,SHARED_REFERENCE
roadconn:nngla:d6e129f5f50e009c6ac4c66c07044b4589aab61401ab328016da062769b855dc,roadnode:nngla:fb36a7d4bb7d37151793db3bcafb38715ec1b4713b08683a1b59e8d9a919b21b,roadseg:nngla:8bc40a3a2de7526a8db9bd29fa82147f775b037a251662d747a0bf9bc72342b4,NG-RD-000062,END,SHARED_REFERENCE
roadconn:nngla:2f7087cb2cdf3ac2e5583dd9027ddf2aa205ab4d872370aeddd500489596cdfd,roadnode:nngla:aa9f999b1623465000be7a346a0dda0672d946cb4d4b4ceeaad35b6bea19ac39,roadseg:nngla:46fc7c805b62d82462ad3a5781b5255dc51f235783e5babe62ce83a7af6b8f8b,NG-RD-000063,START,SHARED_REFERENCE
roadconn:nngla:c431fd61b98ad51f41d246602564b562a82102113e96d5d4ca40af69f40a56ae,roadnode:nngla:7979d8c536d91880f1938ed91148eeb68dfd4366f39a8a8147d829cdadaa6479,roadseg:nngla:46fc7c805b62d82462ad3a5781b5255dc51f235783e5babe62ce83a7af6b8f8b,NG-RD-000063,END,SHARED_REFERENCE
roadconn:nngla:290f23ffb314ac9b3e23fc78353ce02bfeb84e67c3a67a8d3795b93daae0f4cd,roadnode:nngla:a65eddbcc1a6a4aab0600d2b45d77f84beef9bd2235e31c7fe5a6bdcc85609b2,roadseg:nngla:da4ee3c3ae170d5547c286c3238add35ac5c0f524c142ab0e3206046eabb2279,NG-RD-000064,START,SHARED_REFERENCE
roadconn:nngla:ab05b98b96b9b3cb22472bd1da42a475e5aabec02a9c9989470e882702835591,roadnode:nngla:49741b41ebdebbec78ca50b522c7fbcce2ca278956be1ccb5d6b129c9e5cd9e6,roadseg:nngla:da4ee3c3ae170d5547c286c3238add35ac5c0f524c142ab0e3206046eabb2279,NG-RD-000064,END,SHARED_REFERENCE
roadconn:nngla:0c9ae30d54d3052269802e632619cdf180eae6011f1a05f38d7e782fcb5a9397,roadnode:nngla:106c2e51990fe7a34bae74b2f98d83e70702acc5cf3f969f300e07e9f1fad11a,roadseg:nngla:03fbda222e6f8a5b458f1a4ad8d6abf1184e1c6dd4ecd0c85ade4167289aeb5d,NG-RD-000065,START,SHARED_REFERENCE
roadconn:nngla:499ad20902ca7de4bb78680b8047c1ca9cfd61adba217f492b4e776cbb02f84e,roadnode:nngla:fb36a7d4bb7d37151793db3bcafb38715ec1b4713b08683a1b59e8d9a919b21b,roadseg:nngla:03fbda222e6f8a5b458f1a4ad8d6abf1184e1c6dd4ecd0c85ade4167289aeb5d,NG-RD-000065,END,SHARED_REFERENCE
roadconn:nngla:927253bb1cfb441027bea7a83f48eafad783aae1e79642cb3ced11622aba7b97,roadnode:nngla:54856562979d2bb3226d249c4d14e0ae3b5eaaca2e387e71d35aef922b401dc3,roadseg:nngla:fa35046a110eb084ed3e34af172433c675802facb1e5fb47575cac50b1871e11,NG-RD-000066,START,SHARED_REFERENCE
roadconn:nngla:64ceafac062739523fc93730219f346db059db90a5123c670177908d4593d6e9,roadnode:nngla:1bd35eb0fc850f581527abf1b621f46f97b1e204bd969e75e2c74c9747daf3bc,roadseg:nngla:fa35046a110eb084ed3e34af172433c675802facb1e5fb47575cac50b1871e11,NG-RD-000066,END,SHARED_REFERENCE
roadconn:nngla:fe198fe711a5fb072cf626ecc466faeaa0bd66a6943498ba0a5f78e9d7aad5fc,roadnode:nngla:6d8b36f2e363740c0372bd38b381aa21401d87b69e265b1655bcc73896b95708,roadseg:nngla:6dc4af6e7faeb1ed765ea03adef00450c4ddfb32d9192ac07fe21749592ffa5e,NG-RD-000067,START,SHARED_REFERENCE
roadconn:nngla:ac7a73dae47586f48f046cc2b63d927da6405f349a9fe7fcdc601a22bbe5ea91,roadnode:nngla:c65c46749d37b898e2f00a8dc4264572a721e96081c0b76d7acac647aac17a9f,roadseg:nngla:6dc4af6e7faeb1ed765ea03adef00450c4ddfb32d9192ac07fe21749592ffa5e,NG-RD-000067,END,SHARED_REFERENCE
roadconn:nngla:5d3f8a6bb60ecc4b178f115970194d91d30359b88b8e934d15b11c503f102cce,roadnode:nngla:7f45893bf3894f8331e939fb563ab7ded7cdd26dc055399de7f5816ebcc0da50,roadseg:nngla:1912c48256978c8b045541be7840a9dfb64576374b613aa069c5b5735f0f29ca,NG-RD-000068,START,SHARED_REFERENCE
roadconn:nngla:f30de6641f9f2b86dde615901fb382ec8ff6b60a73b85fc90139938cbf355279,roadnode:nngla:1e77227a4137315809d3841ee7cacb96bf2287939d68bf06371529ba77a5ab45,roadseg:nngla:1912c48256978c8b045541be7840a9dfb64576374b613aa069c5b5735f0f29ca,NG-RD-000068,END,SHARED_REFERENCE
roadconn:nngla:ebb64bb542344f02a0eb5bc63ea386babc81fa68928f672f3fbb93983fac4372,roadnode:nngla:abd06fb6ad3c4e3c661058c55cf6782ffa420d6da9d1de2ab3b7f4b3967d915e,roadseg:nngla:17736856e25ee39ccee4e98545042e262194e51b570bd0361a82633ed910bd8c,NG-RD-000069,START,SHARED_REFERENCE
roadconn:nngla:26636ddef2908a27a952c0e46e8bd0cb01f4bbdfc1babed5e7a4c4f3b31714b2,roadnode:nngla:3c3ce5fb0750347d6379b4605dd3eb3e2f07147009e373e15b0680877d5b9c77,roadseg:nngla:17736856e25ee39ccee4e98545042e262194e51b570bd0361a82633ed910bd8c,NG-RD-000069,END,SHARED_REFERENCE
roadconn:nngla:c8337d54c68263c0fad6c388e2b8af4d3bee6d5a8d33e00ba873a0972a4d763c,roadnode:nngla:6531ff61c6d755138fc07d88b500a7fb26014aecebe4ea32f8c939dc9b01a8fa,roadseg:nngla:42a9470f70ea8440f34147c49c8e5605d7a059d4d05cd626e4e9c6b92c74659b,NG-RD-000070,START,SHARED_REFERENCE
roadconn:nngla:f314623b3105b00f8cb37bb3a5036c7f153e69017a0500e53cae6ffe59c6931c,roadnode:nngla:e15cb02064fcabb33daa0c209759322f2f670f34ed0a97aaf040325064580fe7,roadseg:nngla:42a9470f70ea8440f34147c49c8e5605d7a059d4d05cd626e4e9c6b92c74659b,NG-RD-000070,END,SHARED_REFERENCE
roadconn:nngla:de542d3495b554149ce1323b04c0485810469fcf51c2bd68948eff905a80a128,roadnode:nngla:d48a00e45ecd9397d58dc285733f40c6568517d98f029900f3d9d18f49ee6c37,roadseg:nngla:447f75af982a1203e7f6849964cc3c1e2fa1d368b9a17ab9202382df041e1f56,NG-RD-000071,START,SHARED_REFERENCE
roadconn:nngla:10613fda0e4b16ee4719db958d576f991936e150d24433d366bfbde90c8718cd,roadnode:nngla:6531ff61c6d755138fc07d88b500a7fb26014aecebe4ea32f8c939dc9b01a8fa,roadseg:nngla:447f75af982a1203e7f6849964cc3c1e2fa1d368b9a17ab9202382df041e1f56,NG-RD-000071,END,SHARED_REFERENCE
roadconn:nngla:8b3161d793b9b2a45f4b70b35093a1f9429115b941eb8c59f415ef82135e0bef,roadnode:nngla:1e77227a4137315809d3841ee7cacb96bf2287939d68bf06371529ba77a5ab45,roadseg:nngla:60255446f52a850d897a4f33cc66ee89bef627363634959b83eb26b9a49704dc,NG-RD-000072,START,SHARED_REFERENCE
roadconn:nngla:1e6b653f4511990c0706e8e6c2685d760759c769a77e6be0ea08adaa67574244,roadnode:nngla:6d8b36f2e363740c0372bd38b381aa21401d87b69e265b1655bcc73896b95708,roadseg:nngla:60255446f52a850d897a4f33cc66ee89bef627363634959b83eb26b9a49704dc,NG-RD-000072,END,SHARED_REFERENCE
roadconn:nngla:26e18637e3a7e957aadbcc480a906865b100c054aae01f7bf76fa899b84d0bcb,roadnode:nngla:abd06fb6ad3c4e3c661058c55cf6782ffa420d6da9d1de2ab3b7f4b3967d915e,roadseg:nngla:4a330c9cb8b2c556c2a55a0fcb7af620de3834fc9d9d7a992833331b2d5d7e5f,NG-RD-000073,START,SHARED_REFERENCE
roadconn:nngla:a3a833c6fdd8710ca2b4a274a5f9a665406218b7c3d03a255b0b626901f36806,roadnode:nngla:4cbc7b579752dfa021717d1417e3fd54aaa78a3cd14d8a839cc5498f6fe5fa73,roadseg:nngla:4a330c9cb8b2c556c2a55a0fcb7af620de3834fc9d9d7a992833331b2d5d7e5f,NG-RD-000073,END,SHARED_REFERENCE
roadconn:nngla:d27f22acde967b51ec67cd3f838d0eb485ebf2d7112668a6252a2408a5dcbe03,roadnode:nngla:c65c46749d37b898e2f00a8dc4264572a721e96081c0b76d7acac647aac17a9f,roadseg:nngla:bf2fed37070bea7444e748f908a9b10934b83b23dfca9d97e9c9fb54f6d0857d,NG-RD-000074,START,SHARED_REFERENCE
roadconn:nngla:bf0460ef7fbae0ee67e5ab85d6943fa9edae31088f46ba6ef0cf7d60a315d96e,roadnode:nngla:26460b6ce6170955fbf8b9237ea9f28c594c8333c8572f7d528c9d4b08eb888d,roadseg:nngla:bf2fed37070bea7444e748f908a9b10934b83b23dfca9d97e9c9fb54f6d0857d,NG-RD-000074,END,SHARED_REFERENCE
roadconn:nngla:559946fde2b71231aba904cfdfef89029656a8ca1bb2b1542cb9867eb2a21223,roadnode:nngla:fb36a7d4bb7d37151793db3bcafb38715ec1b4713b08683a1b59e8d9a919b21b,roadseg:nngla:75216e87cbeb99ac62e6b088544b0fb087acc0eff6da8c4237c6ed3f05d1038f,NG-RD-000075,START,SHARED_REFERENCE
roadconn:nngla:56876e91f931d1d2c1bc4ccf923b244e392f716a87dd3c54213fb2ba926f1fa2,roadnode:nngla:bdbd5671d10683e0bc976d52fba95157a2e4278c7106eed301dd8ce2a07625d7,roadseg:nngla:75216e87cbeb99ac62e6b088544b0fb087acc0eff6da8c4237c6ed3f05d1038f,NG-RD-000075,END,SHARED_REFERENCE
roadconn:nngla:b77671613410b718e6733ebbec67f34df6d0cb38534fd570f7df284bc8c7f0c5,roadnode:nngla:4d3e096709f0dc8047bf4d27c6fa71a18a80f18c9f0eb94b8059673ad89fdd63,roadseg:nngla:1128da06a08706b5ece0ece72fd1c5e2b47043072881feea5be0710d6a976698,NG-RD-000076,START,SHARED_REFERENCE
roadconn:nngla:cc8ea68e9e3a12558cb0a0924f167eaedcea3f242af7d28840d3a1df42959ec7,roadnode:nngla:6d78f3078d0ce6c21fefe2dc048792f3617ba8ab1e68f0820f692d3af96a4c39,roadseg:nngla:1128da06a08706b5ece0ece72fd1c5e2b47043072881feea5be0710d6a976698,NG-RD-000076,END,SHARED_REFERENCE
roadconn:nngla:22823c651b24ff920e4c19aad13541e70366a387ca39b6419edb6e9112273c18,roadnode:nngla:b9a888f396a9ae0d76c25f9afd8e549f1334a3c4216a5a9cc4b8328c77b64951,roadseg:nngla:13926ec647fce1c982e210ccdf509006c11d68acaf2357a55aaff5a1401bf153,NG-RD-000077,START,SHARED_REFERENCE
roadconn:nngla:c93a68f4f30ea38be52117e019b1e4610e6737502e4e25ef825b2570dd5ac225,roadnode:nngla:6d78f3078d0ce6c21fefe2dc048792f3617ba8ab1e68f0820f692d3af96a4c39,roadseg:nngla:13926ec647fce1c982e210ccdf509006c11d68acaf2357a55aaff5a1401bf153,NG-RD-000077,END,SHARED_REFERENCE
