relationship_evidence_id,child_place_id,child_source_place_code,parent_place_id,parent_source_place_code,distance_m,parent_footprint_relation,relationship_basis,qualification_status,runtime_effect_scope,legal_containment_asserted
placerel:nngla:65df859587b7c0842968130d25e65894dacb7cf7e608e17ad5cf502451c757c6,NG-PLC-000072,NGP-000072,NG-PLC-000036,NGP-000036,7860.770,WITHIN,SOURCE_PARENT=NGP-000036;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ede8303fb398a42cbf9b410088e9b0971b99cce45efef2716958a544f2a0bd57,NG-PLC-000073,NGP-000073,NG-PLC-000037,NGP-000037,15161.160,OUTSIDE,SOURCE_PARENT=NGP-000037;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b6e2a1a790852009aafb979a9901ab723618277f4787aaf79284148e1525c7a1,NG-PLC-000074,NGP-000074,NG-PLC-000037,NGP-000037,10853.412,OUTSIDE,SOURCE_PARENT=NGP-000037;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ed3fbf9b8ce8c3f108cb1ef89e2fe1ccb507f3cf4b0e22c05ed7c0a248cb235a,NG-PLC-000075,NGP-000075,NG-PLC-000038,NGP-000038,7567.462,WITHIN,SOURCE_PARENT=NGP-000038;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4965b28aac1bcf5d14d576837bedcca4ef5c873e14494b204eff95c87bcfeb34,NG-PLC-000076,NGP-000076,NG-PLC-000038,NGP-000038,8319.118,OUTSIDE,SOURCE_PARENT=NGP-000038;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:8ecc4fe92ecb1a816132d222f44ee3bbbb396a5d4f0bdde75ff1755753b020ba,NG-PLC-000077,NGP-000077,NG-PLC-000039,NGP-000039,15172.652,OUTSIDE,SOURCE_PARENT=NGP-000039;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:eed3466c75b2d0af4f7e98fc6474caf3d06e6528372123fffb2376b949db85a1,NG-PLC-000078,NGP-000078,NG-PLC-000039,NGP-000039,12917.807,OUTSIDE,SOURCE_PARENT=NGP-000039;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3f525e19102a54ef34363ff2124edddfa6c42ea8f2d953d1dac95547d2fb098e,NG-PLC-000079,NGP-000079,NG-PLC-000025,NGP-000025,4760.720,WITHIN,SOURCE_PARENT=NGP-000025;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:fdc7fb818997a32154180ca1630340861044302083c236c7cedc42dc860e75ef,NG-PLC-000080,NGP-000080,NG-PLC-000028,NGP-000028,2593.576,WITHIN,SOURCE_PARENT=NGP-000028;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:43b0d9f8ed9d56f9026b6b2d1e06fdf0a2dcfcfcdbdaffdf28378c836925a44b,NG-PLC-000081,NGP-000081,NG-PLC-000031,NGP-000031,2791.955,WITHIN,SOURCE_PARENT=NGP-000031;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:33db701d5580fee78bb1a4f9eb6257983d5515f2c5e20690bee53c1d44683c17,NG-PLC-000082,NGP-000082,NG-PLC-000034,NGP-000034,2000.026,WITHIN,SOURCE_PARENT=NGP-000034;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1425bf479a8bb116333e16c31e34b54ebe2b61a7e95f70e6a5608dd1f016a932,NG-PLC-000083,NGP-000083,NG-PLC-000037,NGP-000037,2468.880,WITHIN,SOURCE_PARENT=NGP-000037;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9f86dab85dbb1d33231f81c100e5dc378a123ae25766608ce010ad43bbb11431,NG-PLC-000084,NGP-000084,NG-PLC-000001,NGP-000001,16033.024,WITHIN,SOURCE_PARENT=NGP-000001;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c8e47f2d0d0b3691b02dbada4b65e50d02618663f241f74e7987109297126605,NG-PLC-000085,NGP-000085,NG-PLC-000003,NGP-000003,11999.953,WITHIN,SOURCE_PARENT=NGP-000003;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:a2d72a898d594e932ba1c71e3c91247a6c3f97dae48a6586d063b8dc178de58f,NG-PLC-000090,NGP-000090,NG-PLC-000086,NGP-000086,9629.735,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:459bd57a60fbe95bec8d0f970f43124c3559325c15591b0be394ad6f8876e583,NG-PLC-000091,NGP-000091,NG-PLC-000086,NGP-000086,7290.418,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:80f2a1bb2eb9447583ecc2bd8da4e1a466b850aba0bb98bf342370f21e1d7f12,NG-PLC-000092,NGP-000092,NG-PLC-000086,NGP-000086,10071.186,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:87b8f73d90435f834c2813b15154eaad034cb7f417d46fc4dae661b455673ff2,NG-PLC-000093,NGP-000093,NG-PLC-000086,NGP-000086,2999.976,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9039fa1bc3ecd0f060e7c616c020b3979bbe02ac588712f9a7a6ad5130a8bfeb,NG-PLC-000094,NGP-000094,NG-PLC-000086,NGP-000086,5140.985,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3b75f66c7c59395011202dcaf124f426d2f8191f79751002d5508cc801e59b3f,NG-PLC-000095,NGP-000095,NG-PLC-000086,NGP-000086,3000.031,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3fb2724c131b4e68c7ccffcf5d062016769c75ca7f9a4a969d088c221c4a0f23,NG-PLC-000096,NGP-000096,NG-PLC-000086,NGP-000086,6123.000,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f0893de946f3e8f3a9c97eb89804a66de763d30ccbf79fba2cc3f1e4744c7904,NG-PLC-000097,NGP-000097,NG-PLC-000086,NGP-000086,8039.147,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:81b4651d87ccf3bc0c9b016d4e8afefb8b5e391a0e215829e6a2517cd61ffca5,NG-PLC-000098,NGP-000098,NG-PLC-000086,NGP-000086,9999.998,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:a1a398262c313b947c3a61e068ca35700120b999c3c74007ae70946cbf26d807,NG-PLC-000099,NGP-000099,NG-PLC-000086,NGP-000086,24487.882,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e815deea6921135fefc2c8554ceb6d85a81ceeb264a38f67b9ad9751784dcd75,NG-PLC-000100,NGP-000100,NG-PLC-000086,NGP-000086,12715.492,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b931a41f439b2ec0b22fc803cd633e89ece2b821a1b71e5323a202b709102f26,NG-PLC-000101,NGP-000101,NG-PLC-000086,NGP-000086,16205.836,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6bd3b95b524f3f76bc065376768b0ec5aceb1c6869b9cd1e93136bf3a5ece8d7,NG-PLC-000102,NGP-000102,NG-PLC-000086,NGP-000086,9999.995,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f2181e7e5fe5431230f3b20de5455450654e9cd3474be77c7a89c68da8ba6bb2,NG-PLC-000103,NGP-000103,NG-PLC-000086,NGP-000086,23534.682,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:287d740702ebf422e0eb6af6f4f47a75a348d534fc397a39903175762c66bfd9,NG-PLC-000104,NGP-000104,NG-PLC-000086,NGP-000086,13256.279,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:12b2db6acbf0e5358582a6cae110d95c155cc4e549976a40bbf3ea5d6a05ce06,NG-PLC-000105,NGP-000105,NG-PLC-000086,NGP-000086,19078.637,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:de7bed48ffc0b297e66d7dcef9cc7c7232460370d48d7fe241326f589a1ebdea,NG-PLC-000106,NGP-000106,NG-PLC-000086,NGP-000086,18725.157,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:83cd91c367371be225c0cce0179cfeaddf7d31311edde9ca585f37b87fc33f41,NG-PLC-000107,NGP-000107,NG-PLC-000086,NGP-000086,19703.478,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:921fa0c15da5cbccb3e86ed1c4b95918d823706eb42ebddc7b21387b2d26521a,NG-PLC-000108,NGP-000108,NG-PLC-000086,NGP-000086,10000.004,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:547f643a7df31ade709612d12195ec88fc39e531424864388fe0ffe3bcc09676,NG-PLC-000109,NGP-000109,NG-PLC-000086,NGP-000086,22654.503,WITHIN,SOURCE_PARENT=NGP-000086;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:56e28e828021426bf5910ec032a28e247ffab5b853035121de63dd73c5a8bf58,NG-PLC-000110,NGP-000110,NG-PLC-000087,NGP-000087,33133.224,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e3ae11ae7acdb1d92f1e007c4a2f65576396f6954be0cf65422215689f2dde2f,NG-PLC-000111,NGP-000111,NG-PLC-000087,NGP-000087,50194.369,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:874a51c8c011967c4552ccd7923a3f7e3cd398714e4af6373b561335b8e95f92,NG-PLC-000112,NGP-000112,NG-PLC-000087,NGP-000087,24999.946,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:77147204e9127651251dfb52bee2f2c4e70cba31ed8a716ac494fd3dab2b4b98,NG-PLC-000113,NGP-000113,NG-PLC-000087,NGP-000087,26545.207,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:37e4960bea0708bc9bf5f8a7018eb98b7bd843c283fe0c0f16630b15a3be8bb2,NG-PLC-000114,NGP-000114,NG-PLC-000087,NGP-000087,30717.731,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:282e01aa0902eac8cf1840112cae77fd13e77c6f8a12a21c3bf09b5d6fdceb3e,NG-PLC-000115,NGP-000115,NG-PLC-000088,NGP-000088,29469.582,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9fc1d39c5160e7a5c69aaaa8a51c83e3a87d21939d1d749e5f0205d4dd6514c7,NG-PLC-000116,NGP-000116,NG-PLC-000088,NGP-000088,40429.710,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:cacf28b23411c003aa72d0ea866c6e65d974c4e029d6dcdbedeb660b5eb94cd6,NG-PLC-000117,NGP-000117,NG-PLC-000088,NGP-000088,38757.137,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:0bcf095ed9d40a2c002cf57bb6ef25f409a1df74d73f8ddc54fd87009a604888,NG-PLC-000118,NGP-000118,NG-PLC-000088,NGP-000088,29804.409,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c23e5e25f75dd3f01db79f385341bef7044bcf060a4331e727bf5c233b1ec732,NG-PLC-000119,NGP-000119,NG-PLC-000088,NGP-000088,29869.860,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c0c5f03f1c80d50475a460cc86269c106713c52221b7627dc30e62bdb947b0c5,NG-PLC-000120,NGP-000120,NG-PLC-000089,NGP-000089,28000.856,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3a5de0054ce7177ad90c33a65f229009f50d9e09c7d4a4e92160134bf6f6fdf8,NG-PLC-000121,NGP-000121,NG-PLC-000089,NGP-000089,28863.645,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6196c2f59de16cb3ff527055fc5d27ee0be01aee167e9d6200cd91ac271736da,NG-PLC-000122,NGP-000122,NG-PLC-000089,NGP-000089,39628.817,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9201c0143c927bcb095082e57c2606d70aad3872fd5f2996728af64e4ef3ccd3,NG-PLC-000123,NGP-000123,NG-PLC-000089,NGP-000089,39562.121,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1cddf64545117f5101121a240de2429cfe20a2476b535ac1a752ac41301a810b,NG-PLC-000124,NGP-000124,NG-PLC-000089,NGP-000089,26299.829,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:347551ec7c30977e0fac39743ca6c11fa9c8edd0ae19df7d167eb5cc387364d1,NG-PLC-000125,NGP-000125,NG-PLC-000087,NGP-000087,21527.847,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:aabe6a2d7ee54102c5c4506aff7e86721720a18e02673063e5bb26294f5599f6,NG-PLC-000126,NGP-000126,NG-PLC-000087,NGP-000087,13130.043,WITHIN,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e4da153c247ac6959f6998b687db1d90f9dd62d487d563675fc98e9102a9d267,NG-PLC-000127,NGP-000127,NG-PLC-000087,NGP-000087,26049.601,OUTSIDE,SOURCE_PARENT=NGP-000087;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1497926e98d0f932f753bf537b8480abf0c5c14f82607dabc1f9e66840453857,NG-PLC-000128,NGP-000128,NG-PLC-000088,NGP-000088,27641.432,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1fd6c0b2ac5d5118545f7f991c5744621f3900a51b75f145415342611300005f,NG-PLC-000129,NGP-000129,NG-PLC-000088,NGP-000088,24587.493,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:da5db7920388cf96c9c73a89745e184311e3e76eef52bbf6bbfc266a2b963e3f,NG-PLC-000130,NGP-000130,NG-PLC-000088,NGP-000088,18620.435,OUTSIDE,SOURCE_PARENT=NGP-000088;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f7df8ce734ac9c72121e674a2ff2a2d162d6559aea7ac417651b4ae3df6d8197,NG-PLC-000131,NGP-000131,NG-PLC-000089,NGP-000089,18590.979,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:50af97545d3462417ea819021e9156889cf40eb714ccf7c46fa3509f99990d2a,NG-PLC-000132,NGP-000132,NG-PLC-000089,NGP-000089,19066.609,OUTSIDE,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:313e2e852e6a9f71e6be1ad1dd4b97c2657e1e070f352521e82d0b190ebf9b1e,NG-PLC-000133,NGP-000133,NG-PLC-000089,NGP-000089,12000.010,WITHIN,SOURCE_PARENT=NGP-000089;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f3cf15c672ef9688a7a2d72f6ebad547352cdf592641fe1279fc29889500d4b1,NG-PLC-000134,NGP-000134,NG-PLC-000110,NGP-000110,8421.788,OUTSIDE,SOURCE_PARENT=NGP-000110;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d8d37b8cf681b74bcb0684ebb33a567f73a10cfaa525e914ead1b0be772b540b,NG-PLC-000135,NGP-000135,NG-PLC-000110,NGP-000110,10497.904,OUTSIDE,SOURCE_PARENT=NGP-000110;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:64bde313834fd43a5fec5589fc7c897830fcf55ec8d2e655289bbfe571b99e74,NG-PLC-000136,NGP-000136,NG-PLC-000111,NGP-000111,4999.975,WITHIN,SOURCE_PARENT=NGP-000111;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c06865ebc3720aece7847d85b97d35931beb5897454ff1f0f32a16161712f80f,NG-PLC-000137,NGP-000137,NG-PLC-000111,NGP-000111,10004.578,OUTSIDE,SOURCE_PARENT=NGP-000111;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4da02f71cc0817159270990405815cc9573b61873b6790cf2137eea62b49cda5,NG-PLC-000138,NGP-000138,NG-PLC-000112,NGP-000112,9484.884,OUTSIDE,SOURCE_PARENT=NGP-000112;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d9b628ae7e057655cc37b57e6c3c042ebbfa49a091a6246108e015e09434cd8f,NG-PLC-000139,NGP-000139,NG-PLC-000112,NGP-000112,14125.604,OUTSIDE,SOURCE_PARENT=NGP-000112;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:039c7e5822571e942e009e7d22ad9865357ce88044bfd8504738849b9efa2c37,NG-PLC-000140,NGP-000140,NG-PLC-000113,NGP-000113,9836.348,OUTSIDE,SOURCE_PARENT=NGP-000113;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d14c0019506de9b675614533805910228f306ef04604396a0d8b2cc168e6952e,NG-PLC-000141,NGP-000141,NG-PLC-000113,NGP-000113,11279.482,OUTSIDE,SOURCE_PARENT=NGP-000113;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9ed8b3812a1c36a6e53eaa3b2119f7316043f7eb24bf82ff8d2b974745018e7d,NG-PLC-000142,NGP-000142,NG-PLC-000114,NGP-000114,12420.531,OUTSIDE,SOURCE_PARENT=NGP-000114;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
