source_place_code,place_id,place_type_code,region_code,reference_point_status,reference_sovereign_part_id,supporting_spatial_point_id,footprint_status,footprint_candidate_id,point_only_reason,parent_spatial_evidence_status,parent_footprint_relation,sovereign_containment_status,geometry_identity_separation_status,administrative_legal_boundary_status,publication_status,overall_qualification_status
NGP-000318,NG-PLC-000318,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000319,NG-PLC-000319,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000320,NG-PLC-000320,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000321,NG-PLC-000321,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000322,NG-PLC-000322,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000323,NG-PLC-000323,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000971,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000324,NG-PLC-000324,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002284,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000325,NG-PLC-000325,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000999,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000326,NG-PLC-000326,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000327,NG-PLC-000327,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000328,NG-PLC-000328,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000329,NG-PLC-000329,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002278,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000330,NG-PLC-000330,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000331,NG-PLC-000331,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000332,NG-PLC-000332,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000333,NG-PLC-000333,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000334,NG-PLC-000334,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000335,NG-PLC-000335,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000336,NG-PLC-000336,MARKET_CENTRE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000337,NG-PLC-000337,MARKET_CENTRE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000338,NG-PLC-000338,MARKET_CENTRE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000339,NG-PLC-000339,MARKET_CENTRE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000999,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000340,NG-PLC-000340,MARKET_CENTRE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000341,NG-PLC-000341,INDUSTRIAL_ZONE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002209,PASS,placefootprint:nngla:b7b0d2b079c5ad52861814e50aa4bb5c25c0547a1b7c50ca9b7defae2d358346,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000342,NG-PLC-000342,INDUSTRIAL_ZONE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002284,PASS,placefootprint:nngla:980db53066930c524b9f9afd7fcccf2626f24f5d2367dbc7b8184ccd3a0001dd,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000343,NG-PLC-000343,RESORT_SETTLEMENT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,PASS,placefootprint:nngla:84750a1095e66c5962647cf0880fdd5db442770d25bd33eeeb07ecc3e76e3357,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000344,NG-PLC-000344,RESORT_SETTLEMENT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:5e26c5cd4a95b508a1741044fe30c503d33d613ca1f929fc3e58c7c44a864db8,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000345,NG-PLC-000345,ISLAND_SETTLEMENT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000969,POINT_ONLY_EXPLICIT_EXCEPTION,,INLAND_ISLAND_PHYSICAL_GEOMETRY_PENDING,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000346,NG-PLC-000346,CITY,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:c163f5324f8d6750fb2510cfa27d8f91500e153e40a6b9dfacb3b5234992d97c,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000347,NG-PLC-000347,MUNICIPALITY,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,PASS,placefootprint:nngla:f4fe1eae24be73159c9740615907ac140d70702ba3dd845fec7913e468cf6c97,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000348,NG-PLC-000348,MUNICIPALITY,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,PASS,placefootprint:nngla:fe69139684f78cbcaa2b36d34d1bc273a3e8f3a62b5871d7d7d2fc9e7a46b734,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000349,NG-PLC-000349,MUNICIPALITY,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:c4a63ad74c66736aebb1ec0b372b318319d8ea7560b74dc65bb582b0c330ba79,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000350,NG-PLC-000350,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:ced8366eecb53540e63d846c9acd4291527c03b6693b1314be6a1eb8c6647b06,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000351,NG-PLC-000351,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:b084e665558981104d34e2a2aa4f0c855591993581c27b834373dbed1d9934ee,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000352,NG-PLC-000352,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:f0fc486317898f714d6c8f0a0426d939c3d2a4a5e2acb8258b8325f46ca0475a,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000353,NG-PLC-000353,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:36ddc6efba10f1093220bd621e32b89f776818ebae138115de107e8155b1b991,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000354,NG-PLC-000354,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:e69fa095e5bb12c4391b9d25953aac33fdf82f5fef0bd7238cf50d119bc8ce54,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000355,NG-PLC-000355,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:9b2b4ca1d059b6e43a8c254ac12790971f056bb2f4eaa9c3bc96201eee38c924,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000356,NG-PLC-000356,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:40116f04b58dd0037747b65ebc6619cbe2105ac80f0926c7ab8752fd574a0e78,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000357,NG-PLC-000357,CITY_DISTRICT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:9d13240a06cabc0c0991d092db870caeadf9bde4342afec597e981debbb3db2a,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000358,NG-PLC-000358,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:2d486da0474c1d09c8c4db81036d75fd934036dc96b7d1ec465d90e17b0651b5,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000359,NG-PLC-000359,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:bfd2392978ea210971d346b72128a21e39ee7acd7b42d22d104b3847dc4b1bfe,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000360,NG-PLC-000360,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:a39fc1ca78cadb93946961d0a90ca81578a378d597f573f10affbedee07ccc76,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000361,NG-PLC-000361,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:a254896b6c7a8d8b8a3bc75d0fe2c56d6b4c69141fcbb197590c664c7a8f8c93,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000362,NG-PLC-000362,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:4e8673099c74cd453fe80fb94438fc954bc679f5e2e3d7179185f57dc5f16e88,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000363,NG-PLC-000363,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,PASS,placefootprint:nngla:024495c94474f791455b452f4c6a1b3926544ace991748b92a518d9b5c891906,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000364,NG-PLC-000364,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:44cc16a49de121167b84e66dcebb88549be17b60b68c0bd752dc8fc07c29fcde,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000365,NG-PLC-000365,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:186a8b9800dbe6963b2d7c4e984d645789f89e163de7b1a49e51be9fcf6a450d,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000366,NG-PLC-000366,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:5fe5e2c37fa712b6964efc29f7dc558829fb73aadd78211f2de798dbef7e6cda,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000367,NG-PLC-000367,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:be6c9c13410e4c15e0ec80ea080a31be055218791e75468073bfa720e4c022e9,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000368,NG-PLC-000368,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:16a38935c58abd6458806d8409cfa06efbdb70898d13941cc3ac5ac37352d7fd,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000369,NG-PLC-000369,SUBURB,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:1962fb8dbb9a740ac5e9d96a9c6400faa784bcf6e80c1e52edf3e636dd4e8679,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000370,NG-PLC-000370,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000460,PASS,placefootprint:nngla:e323581870d786d72a8ac845323f4a0ae3b3c3593f9e40b21d37e719176dc7a4,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000371,NG-PLC-000371,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:a561af7b6ea13cfc54e29854d22d4da1a1e395d1732c8977476f548751d83539,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000372,NG-PLC-000372,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:150013f2658999a5ce118202d32692e96887576b697617c70407f0e939479239,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000373,NG-PLC-000373,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,PASS,placefootprint:nngla:797be1e0924983916b299bf0e3c2a3a70c19a318770638a0c07bd69ee2e17942,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000374,NG-PLC-000374,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:788e37f81a9147e1e84b8d03c76025e96083b1fc27f8a57659f17dc6747eb468,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000375,NG-PLC-000375,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,PASS,placefootprint:nngla:9bec77c27bd8ae2a4d032047ce2d6c485c0653b2ce655bf5cc74f1cd6dedcb68,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000376,NG-PLC-000376,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,PASS,placefootprint:nngla:7a68eb6b6a3d42b9426e7ac5b45e9c0c2d3aed2b861dc23888d60232f1611477,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000377,NG-PLC-000377,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,PASS,placefootprint:nngla:1af9166543c9d762c15e4a9ba6cb2da5fc8c7b4193da22a32d44d510c745b06c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000378,NG-PLC-000378,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,PASS,placefootprint:nngla:4ddf6bf1036cc8e375956240ea862a799adbd74c15252649c154ec084e06e186,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000379,NG-PLC-000379,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,PASS,placefootprint:nngla:655d54a793a9f93b90029e081b49f005da50d360a155f7ad03e779d95cd63cc4,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000380,NG-PLC-000380,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:dc1690ccd244c563e467eb8daedfc9907b92d00043d9396aa5e73607b5ed990a,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000381,NG-PLC-000381,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,PASS,placefootprint:nngla:ab9d1e2ed6390c15125a4224d26937b96031216c033ea7d18574923d3666b07d,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000382,NG-PLC-000382,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000528,PASS,placefootprint:nngla:8c0adaa20dd29b799265be1d7a6135dc4acdcdf204a80a144d5d072783189967,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000383,NG-PLC-000383,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,PASS,placefootprint:nngla:df1efa963c2c87b2e8ef49f543b0ab2b79b0ba19a5a6b49ac0757c25945c68a3,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000384,NG-PLC-000384,TOWN,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,PASS,placefootprint:nngla:442a6ae3aa7b4aca59e465a866055863f925eb88e9a1e01c04a61b8669589a66,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000385,NG-PLC-000385,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,PASS,placefootprint:nngla:1e416d92a1261ee92b583ef57a4d8672a09a4b254e01bd5210f6f13150ce944c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000386,NG-PLC-000386,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:2a437218a18fefc18b7d92199029eecaffe03d73c20bebdcf3874404c1a6ef9c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000387,NG-PLC-000387,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:84d53cd7f2e294a8fdaeb72e33377fbe8d8b4db4fe9362d02ce80676e2786b4c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000388,NG-PLC-000388,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,PASS,placefootprint:nngla:b1c76759156c6119e193ba736d70446f4d3bfabcbe550d659e7aa7f82571e516,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000389,NG-PLC-000389,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,PASS,placefootprint:nngla:41ef4048521df120e1159d91f863a5c11938230a5868f377931a4fee76eca216,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000390,NG-PLC-000390,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,PASS,placefootprint:nngla:0bdcfcf898b1ef51fce224dc62249c383a36f178b3275862670e62e74775d122,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000391,NG-PLC-000391,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:abdc1c0bfca04e8aef8551a2864a6df19bd5395cd3d153b5c965b2e23dd16616,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000392,NG-PLC-000392,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:aef894dde1aa7765254bb1cc7c685e701d2c3f47cda1664e14748ad015603b81,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000393,NG-PLC-000393,TOWNSHIP,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,PASS,placefootprint:nngla:914abcbb199b03cea49538803d471943838af8f1acbecacd712179cf0d109553,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000394,NG-PLC-000394,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000460,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000395,NG-PLC-000395,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000460,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000396,NG-PLC-000396,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
