subject_id,record_family,display_name,geometry_reference,naming_status,lifecycle_status,spatial_status,geometry_publication_status
NG-ADM-000090,ADMINISTRATIVE_AREA,Nyandor Landing,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000091,ADMINISTRATIVE_AREA,Reedline,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000092,ADMINISTRATIVE_AREA,Nyan Cross,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000093,ADMINISTRATIVE_AREA,South Reedhaven,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000094,ADMINISTRATIVE_AREA,Lotus Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000095,ADMINISTRATIVE_AREA,Heron Steps,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000096,ADMINISTRATIVE_AREA,Lakemarch East,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000097,ADMINISTRATIVE_AREA,Lowwater Bend,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000098,ADMINISTRATIVE_AREA,Canal End,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000099,ADMINISTRATIVE_AREA,Lakeport Works,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000100,ADMINISTRATIVE_AREA,Reedbank Cold-Chain Park,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000101,ADMINISTRATIVE_AREA,Tekharo,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000102,ADMINISTRATIVE_AREA,Canopy Reach,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000103,ADMINISTRATIVE_AREA,Ashara,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000104,ADMINISTRATIVE_AREA,Mossbridge,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000105,ADMINISTRATIVE_AREA,Tekharo Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000106,ADMINISTRATIVE_AREA,Canopy Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000107,ADMINISTRATIVE_AREA,Research Grove,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000108,ADMINISTRATIVE_AREA,River Gate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000109,ADMINISTRATIVE_AREA,Old Timber,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000110,ADMINISTRATIVE_AREA,Botanical Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000111,ADMINISTRATIVE_AREA,East Tram,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000112,ADMINISTRATIVE_AREA,Rainmarket,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000113,ADMINISTRATIVE_AREA,Canopy Lower,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000114,ADMINISTRATIVE_AREA,Rainsong Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000115,ADMINISTRATIVE_AREA,Cedar Clearing,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000116,ADMINISTRATIVE_AREA,Ashara East,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000117,ADMINISTRATIVE_AREA,Tekkan Row,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000118,ADMINISTRATIVE_AREA,Marula Crossing,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000119,ADMINISTRATIVE_AREA,Mossbridge South,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000120,ADMINISTRATIVE_AREA,Fernline,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000121,ADMINISTRATIVE_AREA,Timber Camp,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000122,ADMINISTRATIVE_AREA,Tekharo BioWorks Campus,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000123,ADMINISTRATIVE_AREA,Timberloop Industrial Estate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000124,ADMINISTRATIVE_AREA,Redhaven,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000125,ADMINISTRATIVE_AREA,Zarqen,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000126,ADMINISTRATIVE_AREA,Dustmere,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000127,ADMINISTRATIVE_AREA,Sunward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000128,ADMINISTRATIVE_AREA,Redhaven Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000129,ADMINISTRATIVE_AREA,Caravan Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000130,ADMINISTRATIVE_AREA,Solar Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000131,ADMINISTRATIVE_AREA,Railhead,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000132,ADMINISTRATIVE_AREA,Old Wells,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000133,ADMINISTRATIVE_AREA,South Bazaar,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000134,ADMINISTRATIVE_AREA,Civic Mesa,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000135,ADMINISTRATIVE_AREA,Copper Dunes,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000136,ADMINISTRATIVE_AREA,Zarqen South,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000137,ADMINISTRATIVE_AREA,Baric Cross,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000138,ADMINISTRATIVE_AREA,Camel Bell,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000139,ADMINISTRATIVE_AREA,Dustmere East,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000140,ADMINISTRATIVE_AREA,Saltpan Row,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000141,ADMINISTRATIVE_AREA,Thorn Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000142,ADMINISTRATIVE_AREA,Sunward Gate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000143,ADMINISTRATIVE_AREA,Oasis Line,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000144,ADMINISTRATIVE_AREA,Cinder Camp,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000145,ADMINISTRATIVE_AREA,Solar Foundry Zone,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000146,ADMINISTRATIVE_AREA,Redhaven Dryport Estate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000147,ADMINISTRATIVE_AREA,Lysora,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000148,ADMINISTRATIVE_AREA,Coral Bay,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000149,ADMINISTRATIVE_AREA,El-Maren,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000150,ADMINISTRATIVE_AREA,Seacliff,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000151,ADMINISTRATIVE_AREA,Lysora Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000152,ADMINISTRATIVE_AREA,Coral Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000153,ADMINISTRATIVE_AREA,Old Harbour,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000154,ADMINISTRATIVE_AREA,Artisans' Quay,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000155,ADMINISTRATIVE_AREA,Crescent Beach,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000156,ADMINISTRATIVE_AREA,Embassy Shore,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000157,ADMINISTRATIVE_AREA,Marina Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000158,ADMINISTRATIVE_AREA,Lighthouse Hill,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000159,ADMINISTRATIVE_AREA,Coral Bay East,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000160,ADMINISTRATIVE_AREA,Azura Point,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000161,ADMINISTRATIVE_AREA,Reefline,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000162,ADMINISTRATIVE_AREA,El-Maren South,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000163,ADMINISTRATIVE_AREA,Marenya Cross,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000164,ADMINISTRATIVE_AREA,Pearl Row,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000165,ADMINISTRATIVE_AREA,Seacliff Lower,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000166,ADMINISTRATIVE_AREA,Windport Gate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000167,ADMINISTRATIVE_AREA,Blue Cape End,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000168,ADMINISTRATIVE_AREA,BlueHarbor Trade Park,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000169,ADMINISTRATIVE_AREA,Coral Foods Estate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000170,ADMINISTRATIVE_AREA,Port Meridian,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000171,ADMINISTRATIVE_AREA,Sabarin,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000172,ADMINISTRATIVE_AREA,Tidecross,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000173,ADMINISTRATIVE_AREA,New Moriah,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000174,ADMINISTRATIVE_AREA,Meridian Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000175,ADMINISTRATIVE_AREA,Docklands,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000176,ADMINISTRATIVE_AREA,Customs Quarter,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000177,ADMINISTRATIVE_AREA,Gulf Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000178,ADMINISTRATIVE_AREA,Old Shipyard,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000179,ADMINISTRATIVE_AREA,Freeport Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000180,ADMINISTRATIVE_AREA,Harbor Nine,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000181,ADMINISTRATIVE_AREA,East Terminal,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000182,ADMINISTRATIVE_AREA,Sabarin East,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000183,ADMINISTRATIVE_AREA,Sabara Wharf,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000184,ADMINISTRATIVE_AREA,Gulf Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000185,ADMINISTRATIVE_AREA,Tidecross South,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000186,ADMINISTRATIVE_AREA,Tidelock Row,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000187,ADMINISTRATIVE_AREA,Mangrove Gate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000188,ADMINISTRATIVE_AREA,New Moriah North,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000189,ADMINISTRATIVE_AREA,Tross Line,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000190,ADMINISTRATIVE_AREA,Beacon Cross,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000191,ADMINISTRATIVE_AREA,Meridian Free Zone,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000192,ADMINISTRATIVE_AREA,Gulf Shipworks Estate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-RD-000001,ROAD,Orivane Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000002,ROAD,Bellwether Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000003,ROAD,New Carrow Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000004,ROAD,East Meridian Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000005,ROAD,Orivane Central Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000006,ROAD,Civic Crescent Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000007,ROAD,Parliament Hill Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000008,ROAD,Meridian Exchange Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000009,ROAD,Old Orivane Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000010,ROAD,Northmere Quarter Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000011,ROAD,Embassy Arc Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000012,ROAD,University Ring Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000013,ROAD,Vondrel Gardens Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000014,ROAD,Lysara Heights Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000015,ROAD,Varenza Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000016,ROAD,Tekhara Gardens Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000017,ROAD,Elvarin Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000018,ROAD,Nyavelle Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000019,ROAD,Moraen Park Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000020,ROAD,Tekkai Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000021,ROAD,Vondel Ridge Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000022,ROAD,Aelmar Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000023,ROAD,Sabaro Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000024,ROAD,Trossgate Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000025,ROAD,Ashbourne Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000026,ROAD,Crescenton Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000027,ROAD,Elmtree Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000028,ROAD,Faircross Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000029,ROAD,Kingswell Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000030,ROAD,Brackenford Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000031,ROAD,Rosehaven Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000032,ROAD,Claybourne Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000033,ROAD,Newstead Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000034,ROAD,Larkspur Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000035,ROAD,Eastbridge Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000036,ROAD,Hillmark Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000037,ROAD,Greyhaven Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000038,ROAD,Willowgate Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000039,ROAD,Stoneleigh Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000040,ROAD,Maple Junction Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000041,ROAD,South Bell Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000042,ROAD,Orchard End Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000043,ROAD,Carrowfield Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000044,ROAD,West Carrow Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000045,ROAD,Low Crescent Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000046,ROAD,Meridian Gate Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000047,ROAD,Railview Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000048,ROAD,Eastbank Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000049,ROAD,Lower Ashbourne Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000050,ROAD,Ashbourne Green Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000051,ROAD,Old Crescenton Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000052,ROAD,Crescenton Fields Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000053,ROAD,Elmtree Hollow Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000054,ROAD,Elmtree Brook Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000055,ROAD,Faircross Cross Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000056,ROAD,Faircross Vale Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000057,ROAD,North Kingswell Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000058,ROAD,Kingswell End Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000059,ROAD,Brackenford Heath Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000060,ROAD,Brackenford Grove Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000061,ROAD,Upper Rosehaven Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000062,ROAD,Rosehaven Meadow Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000063,ROAD,Claybourne Ford Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000064,ROAD,Claybourne Common Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000065,ROAD,Little Newstead Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000066,ROAD,Newstead Rise Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000067,ROAD,Larkspur Hill Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000068,ROAD,Larkspur Springs Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000069,ROAD,West Eastbridge Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000070,ROAD,Eastbridge Lane Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000071,ROAD,Hillmark Wood Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000072,ROAD,Hillmark Beck Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000073,ROAD,South Greyhaven Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000074,ROAD,Greyhaven Court Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000075,ROAD,Willowgate Gate Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000076,ROAD,Willowgate Downs Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000077,ROAD,Stoneleigh Mill Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000078,ROAD,Stoneleigh Park Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000079,ROAD,Cedar Market Junction,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000080,ROAD,Junction Five Crossing,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000081,ROAD,Old Toll Road,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000082,ROAD,Farmers' Gate Street,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000083,ROAD,Lantern Cross Avenue,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000084,ROAD,Eastline Industrial Park Lane,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000085,ROAD,Capital Logistics Zone Drive,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000086,ROAD,Northgate Way,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000087,ROAD,Caelith Boulevard,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
NG-RD-000088,ROAD,Skeldrun Highway,,PROPOSED,OPERATIONAL_MAPPED,AUTHORITATIVELY_MAPPED,NOT_PUBLISHED
