coordinate_occurrence_id,source_file_id,source_record_id,parent_object_type,parent_object_id,geometry_role,ring_id,vertex_sequence,source_longitude_text,source_latitude_text,source_longitude_numeric,source_latitude_numeric,crs_source_code,source_version
coordocc:nngla:dc04288e594203667db1c60033099f433a0ef290af5f409ea308c953b5ee0bec,NG-SPFILE-001,NG-CLIM-OBS-000093,SPATIAL_POINT,NG-SPT-000369,POINT_OBSERVATION,,,30.1,-2.047467,30.1,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:78f7bfc391f1af8447989308836377c42ec24c90e4993109b9a0302c85876176,NG-SPFILE-001,NG-CLIM-OBS-000094,SPATIAL_POINT,NG-SPT-000373,POINT_OBSERVATION,,,31.78,-2.047467,31.78,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:146c257f965c794a1a00ad90b07032d21735b3b2c2809ff436ea69636ad07df3,NG-SPFILE-001,NG-CLIM-OBS-000095,SPATIAL_POINT,NG-SPT-000377,POINT_OBSERVATION,,,33.46,-2.047467,33.46,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:f5430979f67699baa5680d2456ab4dc09d8fbe904a4c2d2989f1bc137ccee4d1,NG-SPFILE-001,NG-CLIM-OBS-000096,SPATIAL_POINT,NG-SPT-000381,POINT_OBSERVATION,,,35.14,-2.047467,35.14,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:abfc340dd34a48a57dee99bdb396118a2646aff27a12895917b1f96fe380d14f,NG-SPFILE-001,NG-CLIM-OBS-000097,SPATIAL_POINT,NG-SPT-000385,POINT_OBSERVATION,,,36.82,-2.047467,36.82,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:877781035be974548b357e87350589912789ca82073593767e68360e8bbb95fa,NG-SPFILE-001,NG-CLIM-OBS-000098,SPATIAL_POINT,NG-SPT-000389,POINT_OBSERVATION,,,38.5,-2.047467,38.5,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:4529c05e161c2ddd22ecf896eab42d0a953ff284f489a4882cd9878404b25541,NG-SPFILE-001,NG-CLIM-OBS-000099,SPATIAL_POINT,NG-SPT-000393,POINT_OBSERVATION,,,40.18,-2.047467,40.18,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:85a48e9a9fbdd3536189268c7c144ca0bacdc3a4af871fb1297f6a7ddabf8992,NG-SPFILE-001,NG-CLIM-OBS-000100,SPATIAL_POINT,NG-SPT-000397,POINT_OBSERVATION,,,41.86,-2.047467,41.86,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:bd97f0bb494543a30c82147b64cffd281a0bf47943ae562ddbca075db77da198,NG-SPFILE-001,NG-CLIM-OBS-000101,SPATIAL_POINT,NG-SPT-000401,POINT_OBSERVATION,,,43.54,-2.047467,43.54,-2.047467,UNDECLARED_IN_ROW,1
coordocc:nngla:66550f23edc02e1eb37ec2b1fe8d9927a3056ff1a56fe175cc29e7fbb92fbdff,NG-SPFILE-001,NG-CLIM-OBS-000102,SPATIAL_POINT,NG-SPT-000405,POINT_OBSERVATION,,,30.52,-1.627467,30.52,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:65ed13f2d98db0201afab7a93baf28a2f6f00676dabc4e9ebb586addcd1e4a6a,NG-SPFILE-001,NG-CLIM-OBS-000103,SPATIAL_POINT,NG-SPT-000409,POINT_OBSERVATION,,,32.2,-1.627467,32.2,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:701f74e73515f2eb71e9e22fbca85cc56bfc19ef1af1edc63703e795cfc52d18,NG-SPFILE-001,NG-CLIM-OBS-000104,SPATIAL_POINT,NG-SPT-000413,POINT_OBSERVATION,,,33.88,-1.627467,33.88,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:61d506a16c334021959f09e66ccebc6afd73f7db46c8fb7ab6fac28acb07fb30,NG-SPFILE-001,NG-CLIM-OBS-000105,SPATIAL_POINT,NG-SPT-000417,POINT_OBSERVATION,,,35.56,-1.627467,35.56,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:4c420aaa0f6dc0f11d343c97d2f93295a4c03a72a61f1912d83809e0b44a8898,NG-SPFILE-001,NG-CLIM-OBS-000106,SPATIAL_POINT,NG-SPT-000421,POINT_OBSERVATION,,,37.24,-1.627467,37.24,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:043df59c5a73d1627708ce3fa5db3e313d18d91f14113deea62ab10d4206dae8,NG-SPFILE-001,NG-CLIM-OBS-000107,SPATIAL_POINT,NG-SPT-000425,POINT_OBSERVATION,,,38.92,-1.627467,38.92,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:916948a6f95450180c370c8e4964440b64c1321eced26272f72ac09528f6e58a,NG-SPFILE-001,NG-CLIM-OBS-000108,SPATIAL_POINT,NG-SPT-000429,POINT_OBSERVATION,,,40.6,-1.627467,40.6,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:4dacfd30a8122682df819f0c6964a8ffac5a166ad840da6bafe3e7864858460c,NG-SPFILE-001,NG-CLIM-OBS-000109,SPATIAL_POINT,NG-SPT-000433,POINT_OBSERVATION,,,42.28,-1.627467,42.28,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:5979d119097670e04a482e5286c658e3256948ffe59afe2452af5552c1127c6e,NG-SPFILE-001,NG-CLIM-OBS-000110,SPATIAL_POINT,NG-SPT-000437,POINT_OBSERVATION,,,29.26,-1.207467,29.26,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:be249d283da3901567fbecead7ce868dfcfd795dce12391e6d2e57f649f57e74,NG-SPFILE-001,NG-CLIM-OBS-000111,SPATIAL_POINT,NG-SPT-000441,POINT_OBSERVATION,,,30.94,-1.207467,30.94,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:e5159be5f7f7186fb765466b918f6f9b1213e46e9ef855f7e9657e308fcfabbf,NG-SPFILE-001,NG-CLIM-OBS-000112,SPATIAL_POINT,NG-SPT-000445,POINT_OBSERVATION,,,32.62,-1.207467,32.62,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:9fa24ca635e17b1de6bfb2a6e2710cda1b06b635bf2a651d797ebf09c34d685a,NG-SPFILE-001,NG-CLIM-OBS-000113,SPATIAL_POINT,NG-SPT-000449,POINT_OBSERVATION,,,34.3,-1.207467,34.3,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:38cf42454f75cccce03e3a574b5acf2078553434c61b5ea2c59298f800510cdb,NG-SPFILE-001,NG-CLIM-OBS-000114,SPATIAL_POINT,NG-SPT-000453,POINT_OBSERVATION,,,35.98,-1.207467,35.98,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:9c76b8a787aaf1b89366c5c98818b38dba6c75d839d50e9b253023eadf4b6e96,NG-SPFILE-001,NG-CLIM-OBS-000115,SPATIAL_POINT,NG-SPT-000457,POINT_OBSERVATION,,,37.66,-1.207467,37.66,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:b7fc75ed89cc30a06bcfcd10d1e7f4faf9a05762bff7aa3b346722167bdabb0b,NG-SPFILE-001,NG-CLIM-OBS-000116,SPATIAL_POINT,NG-SPT-000461,POINT_OBSERVATION,,,39.34,-1.207467,39.34,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:e4ddb2e4aae73c7042eababd95bd13e3ceb1e7c581e7e513970dc975a7884f60,NG-SPFILE-001,NG-CLIM-OBS-000117,SPATIAL_POINT,NG-SPT-000465,POINT_OBSERVATION,,,41.02,-1.207467,41.02,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:dbcd15bc64e697f5a8733cf333bbe505f8d1f6b2e5bcec6d18abf879d2c885e8,NG-SPFILE-001,NG-CLIM-OBS-000118,SPATIAL_POINT,NG-SPT-000469,POINT_OBSERVATION,,,42.7,-1.207467,42.7,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:4acb4009a3b440b3a313fb76d677fc5c6bdcdf918cb2264647efc2b882eb95ee,NG-SPFILE-001,NG-CLIM-OBS-000119,SPATIAL_POINT,NG-SPT-000473,POINT_OBSERVATION,,,30.1,-0.787467,30.1,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:6de60cb8b616570f51dfe740a71b8565237f4ac00ebe5032746188eb0c4da3be,NG-SPFILE-001,NG-CLIM-OBS-000120,SPATIAL_POINT,NG-SPT-000477,POINT_OBSERVATION,,,31.78,-0.787467,31.78,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:df1a9201a735f79e1226991df855fe0edf5812ec97ed8c8aef15f3a20daab11d,NG-SPFILE-001,NG-CLIM-OBS-000121,SPATIAL_POINT,NG-SPT-000481,POINT_OBSERVATION,,,33.46,-0.787467,33.46,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:eac5fc5b4d3e7d5a2b9a9adf7a8c560e658079eace11250b7742f5f3e4ec6a98,NG-SPFILE-001,NG-CLIM-OBS-000122,SPATIAL_POINT,NG-SPT-000485,POINT_OBSERVATION,,,35.14,-0.787467,35.14,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:913680a11ca32efe00d3d1bec48d02f857e218f2d5fa7df84ed94015dc2f1277,NG-SPFILE-001,NG-CLIM-OBS-000123,SPATIAL_POINT,NG-SPT-000489,POINT_OBSERVATION,,,36.82,-0.787467,36.82,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:a1b92a2ba90000e70ca722ca01c19bc75e57b87cc9804113beafb37390d96c49,NG-SPFILE-001,NG-CLIM-OBS-000124,SPATIAL_POINT,NG-SPT-000493,POINT_OBSERVATION,,,38.5,-0.787467,38.5,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:931ce96286c240322a27bb052cefc1a3d6bd967d700812cacafd53a3c93907ef,NG-SPFILE-001,NG-CLIM-OBS-000125,SPATIAL_POINT,NG-SPT-000497,POINT_OBSERVATION,,,40.18,-0.787467,40.18,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:d6950ad25258873b14c301aa8be742b63d58ef53bba1ce97c2c2a923967ced93,NG-SPFILE-001,NG-CLIM-OBS-000126,SPATIAL_POINT,NG-SPT-000501,POINT_OBSERVATION,,,41.86,-0.787467,41.86,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:87671a2ade7987307f72e8e84434cb6b891ba98588e68cc4cd56b3fd77803c48,NG-SPFILE-001,NG-CLIM-OBS-000127,SPATIAL_POINT,NG-SPT-000505,POINT_OBSERVATION,,,43.54,-0.787467,43.54,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:e7652f7ee3c5079086dd6a8d9ac5bce02a3860df6a8afd11a5ae0d424323799e,NG-SPFILE-001,NG-CLIM-OBS-000128,SPATIAL_POINT,NG-SPT-000509,POINT_OBSERVATION,,,30.52,-0.367467,30.52,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:385b28676546dcd5d0dbbb2479ea91a9910d248c74a1e6f1dc3c0f2571ef1696,NG-SPFILE-001,NG-CLIM-OBS-000129,SPATIAL_POINT,NG-SPT-000513,POINT_OBSERVATION,,,32.2,-0.367467,32.2,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:439837da195b69db527dc259c612c47952832e4a26fc772f953f6e0b82766dbc,NG-SPFILE-001,NG-CLIM-OBS-000130,SPATIAL_POINT,NG-SPT-000517,POINT_OBSERVATION,,,33.88,-0.367467,33.88,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:9f07058cede2dad7b0c2bea62902c376cf22f41dda357bd13e0fbbd8b3122f90,NG-SPFILE-001,NG-CLIM-OBS-000131,SPATIAL_POINT,NG-SPT-000521,POINT_OBSERVATION,,,35.56,-0.367467,35.56,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:555d413f15a471df73bac8540f113517f16412d36e52c16e5ce31ee5ca637d17,NG-SPFILE-001,NG-CLIM-OBS-000132,SPATIAL_POINT,NG-SPT-000525,POINT_OBSERVATION,,,37.24,-0.367467,37.24,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:55908fd0d6611e239f0d2af06cb4c57fb1f47fee1db3656e688bbe863c26c74a,NG-SPFILE-001,NG-CLIM-OBS-000133,SPATIAL_POINT,NG-SPT-000529,POINT_OBSERVATION,,,38.92,-0.367467,38.92,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:7dc21d29b48a6c324f17f4ac86dd1eb6950258fef9a59c0c13f082aa8990945f,NG-SPFILE-001,NG-CLIM-OBS-000134,SPATIAL_POINT,NG-SPT-000533,POINT_OBSERVATION,,,40.6,-0.367467,40.6,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:8f6fcb6da68cf9d7f6122262beebeb3221956785169dfccabbeda5206a33f65c,NG-SPFILE-001,NG-CLIM-OBS-000135,SPATIAL_POINT,NG-SPT-000537,POINT_OBSERVATION,,,42.28,-0.367467,42.28,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:549bda1c1a8fc1a5bfae28cc1793ed6dae1a4530c7bb8560f8825c5939aa8d83,NG-SPFILE-001,NG-CLIM-OBS-000136,SPATIAL_POINT,NG-SPT-000541,POINT_OBSERVATION,,,29.26,0.052533,29.26,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:63ce8a23e5d84e6e6a0d96ae0c08223011c2bf3244eb6c73c95175ca589951e5,NG-SPFILE-001,NG-CLIM-OBS-000137,SPATIAL_POINT,NG-SPT-000545,POINT_OBSERVATION,,,30.94,0.052533,30.94,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:4352c70232aa8368c723a8e16227a3f99fb20659a02a90677db5ca17a973d871,NG-SPFILE-001,NG-CLIM-OBS-000138,SPATIAL_POINT,NG-SPT-000549,POINT_OBSERVATION,,,32.62,0.052533,32.62,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:dfd6fd234805a1fc86bcf2a1ee97c2295b29e7bc0114fc666349198b33d69d5d,NG-SPFILE-001,NG-CLIM-OBS-000139,SPATIAL_POINT,NG-SPT-000553,POINT_OBSERVATION,,,34.3,0.052533,34.3,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:b053b4fab278a7ab8a89fd8873bb96d0248cdcf96cefcad0233671b6d1f20ff2,NG-SPFILE-001,NG-CLIM-OBS-000140,SPATIAL_POINT,NG-SPT-000557,POINT_OBSERVATION,,,35.98,0.052533,35.98,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:1fad06a214df25765a88b193cf88403da7b9a8c5fd3e3e8f249c9edbc29f0df7,NG-SPFILE-001,NG-CLIM-OBS-000141,SPATIAL_POINT,NG-SPT-000561,POINT_OBSERVATION,,,37.66,0.052533,37.66,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:14d8e2dcb2d934719c928fae3006978e736fd804972d964ab3570f44444231d2,NG-SPFILE-001,NG-CLIM-OBS-000142,SPATIAL_POINT,NG-SPT-000565,POINT_OBSERVATION,,,39.34,0.052533,39.34,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:4deb710f6fd631c87b33399711bc07b022e3ea83cab7e2fc71eada8af5c1839a,NG-SPFILE-001,NG-CLIM-OBS-000143,SPATIAL_POINT,NG-SPT-000569,POINT_OBSERVATION,,,41.02,0.052533,41.02,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:2dfe6579498d351b1902f6137280bbb3f88366ee519451401372f4d238a99010,NG-SPFILE-001,NG-CLIM-OBS-000144,SPATIAL_POINT,NG-SPT-000573,POINT_OBSERVATION,,,42.7,0.052533,42.7,0.052533,UNDECLARED_IN_ROW,1
coordocc:nngla:8270cd06d3a0cbbc6f1fd06262929fc46058262c92fdf7cfea64edef27a56ba1,NG-SPFILE-001,NG-CLIM-OBS-000145,SPATIAL_POINT,NG-SPT-000577,POINT_OBSERVATION,,,29.26,0.472533,29.26,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:facc651c63648922261014567e05086e4a697fb8ea190692d7a6443e2b43a1bb,NG-SPFILE-001,NG-CLIM-OBS-000146,SPATIAL_POINT,NG-SPT-000581,POINT_OBSERVATION,,,30.94,0.472533,30.94,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:ace8e65d4193fbe4219dea78b115b06a9562012634f12407e9d13f0b2cd7036b,NG-SPFILE-001,NG-CLIM-OBS-000147,SPATIAL_POINT,NG-SPT-000585,POINT_OBSERVATION,,,32.62,0.472533,32.62,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:7d2d35598cc5ae43d961739fb9ac1758d9facee438e90f888d6cab4a07f6f1cb,NG-SPFILE-001,NG-CLIM-OBS-000148,SPATIAL_POINT,NG-SPT-000589,POINT_OBSERVATION,,,34.3,0.472533,34.3,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:7875ed763f923ffcfe3804766d4aa35dca4c29b84e9de4b2b38793607c25a208,NG-SPFILE-001,NG-CLIM-OBS-000149,SPATIAL_POINT,NG-SPT-000593,POINT_OBSERVATION,,,35.98,0.472533,35.98,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:20b830945f68c4e899556c7080a87e172da7fd431f9845f237a30d2846c935b4,NG-SPFILE-001,NG-CLIM-OBS-000150,SPATIAL_POINT,NG-SPT-000597,POINT_OBSERVATION,,,37.66,0.472533,37.66,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:e0a538f4e201d41a585891ad417e4b541472ea1019cb2448c05ab95a317123c4,NG-SPFILE-001,NG-CLIM-OBS-000151,SPATIAL_POINT,NG-SPT-000601,POINT_OBSERVATION,,,39.34,0.472533,39.34,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:97282902da171b495db7424329febb9da2e43c12d0f1eed32329c1c159b04b60,NG-SPFILE-001,NG-CLIM-OBS-000152,SPATIAL_POINT,NG-SPT-000605,POINT_OBSERVATION,,,41.02,0.472533,41.02,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:da5c4049018cd47935ab3547d686b01f38cf69b9c17979437ea9b263bb613869,NG-SPFILE-001,NG-CLIM-OBS-000153,SPATIAL_POINT,NG-SPT-000609,POINT_OBSERVATION,,,42.7,0.472533,42.7,0.472533,UNDECLARED_IN_ROW,1
coordocc:nngla:ffb45db8205e489f9d6794852dbb819facca7c39bde88aa9ce73458632f87acf,NG-SPFILE-001,NG-CLIM-OBS-000154,SPATIAL_POINT,NG-SPT-000613,POINT_OBSERVATION,,,29.68,0.892533,29.68,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:b23c0caa21decf8f01bad17e1e6c83151eab6a5422b077f4da4fd46d65da5f0e,NG-SPFILE-001,NG-CLIM-OBS-000155,SPATIAL_POINT,NG-SPT-000617,POINT_OBSERVATION,,,31.36,0.892533,31.36,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:151dc0103dfd5d7d3cbf5ccb52a231f0f780d5dbf7f1a8954dcb78bc6f223966,NG-SPFILE-001,NG-CLIM-OBS-000156,SPATIAL_POINT,NG-SPT-000621,POINT_OBSERVATION,,,33.04,0.892533,33.04,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:1df4c1c6e9b32112896db5c0d522f0f3d983b1dcda037d995d6bd84a86a3ffbb,NG-SPFILE-001,NG-CLIM-OBS-000157,SPATIAL_POINT,NG-SPT-000625,POINT_OBSERVATION,,,34.72,0.892533,34.72,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:fd11ec6e90e336a4fdfd4d5d724cac78fc5ae66fd6733b8b07d7719d71046764,NG-SPFILE-001,NG-CLIM-OBS-000158,SPATIAL_POINT,NG-SPT-000629,POINT_OBSERVATION,,,36.4,0.892533,36.4,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:cf38789e6393b8ca4cfd962d823a200b92836b16b6dd0a80d5866706976fa449,NG-SPFILE-001,NG-CLIM-OBS-000159,SPATIAL_POINT,NG-SPT-000633,POINT_OBSERVATION,,,38.08,0.892533,38.08,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:038a42f48668f7ae78935ac7d976df551dca1b2fa4f54242e4e3723fd8e87601,NG-SPFILE-001,NG-CLIM-OBS-000160,SPATIAL_POINT,NG-SPT-000637,POINT_OBSERVATION,,,39.76,0.892533,39.76,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:5022a7f4d8c612041c665355522e270c432589db2e2e3ca0fa441d7576e7f0c4,NG-SPFILE-001,NG-CLIM-OBS-000161,SPATIAL_POINT,NG-SPT-000641,POINT_OBSERVATION,,,41.44,0.892533,41.44,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:4cb84c19805a79fa0ce2245fb8ff8f9ec37308a9d4ad6d123e7656464aa04aaa,NG-SPFILE-001,NG-CLIM-OBS-000162,SPATIAL_POINT,NG-SPT-000645,POINT_OBSERVATION,,,43.12,0.892533,43.12,0.892533,UNDECLARED_IN_ROW,1
coordocc:nngla:ba2393fe3996db2441f0c62f4a3d1d04ecc57160bf87826aafae4fbe9fea1b2e,NG-SPFILE-001,NG-CLIM-OBS-000163,SPATIAL_POINT,NG-SPT-000649,POINT_OBSERVATION,,,30.52,1.312533,30.52,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:42818cfe80f918e229f0fca24cd64277c2f4ae31d83a275eb0b1e7f17a323a58,NG-SPFILE-001,NG-CLIM-OBS-000164,SPATIAL_POINT,NG-SPT-000653,POINT_OBSERVATION,,,32.2,1.312533,32.2,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:236d556069253e979b6b75a7b37dad59529363c5e965ac086e8cd90db2464a0c,NG-SPFILE-001,NG-CLIM-OBS-000165,SPATIAL_POINT,NG-SPT-000657,POINT_OBSERVATION,,,33.88,1.312533,33.88,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:cd68605f12b6306c0a435e31f844c2cc24fe43c7493447f9fcb272e980e39542,NG-SPFILE-001,NG-CLIM-OBS-000166,SPATIAL_POINT,NG-SPT-000661,POINT_OBSERVATION,,,35.56,1.312533,35.56,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:797c9f362db3dd7bd4edde6658186297be3e5fec548ff8b938e7f7c7f02eb1a3,NG-SPFILE-001,NG-CLIM-OBS-000167,SPATIAL_POINT,NG-SPT-000665,POINT_OBSERVATION,,,37.24,1.312533,37.24,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:a2664eb60266b1fbebf1b19e9c08ce5ee372ecc479ee59e113ed933f8655e133,NG-SPFILE-001,NG-CLIM-OBS-000168,SPATIAL_POINT,NG-SPT-000669,POINT_OBSERVATION,,,38.92,1.312533,38.92,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:e837d83fd5e2bae9ef9b6fd1555dd87bbb7ff55713bbc376b3a157b634348e19,NG-SPFILE-001,NG-CLIM-OBS-000169,SPATIAL_POINT,NG-SPT-000673,POINT_OBSERVATION,,,40.6,1.312533,40.6,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:88f9d102966697c1efe23bfe4beb41b01f4d6d292a7858fea7002e8dc7af66c6,NG-SPFILE-001,NG-CLIM-OBS-000170,SPATIAL_POINT,NG-SPT-000677,POINT_OBSERVATION,,,42.28,1.312533,42.28,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:c7b27d8dbb47fbaef87a5bb1caa55265678a27f9dca53fdc2d153fc50eeade22,NG-SPFILE-001,NG-CLIM-OBS-000171,SPATIAL_POINT,NG-SPT-000681,POINT_OBSERVATION,,,29.68,1.732533,29.68,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:e4d2204f25a73b4da34d365495689b51ea4458cd96d8e7cd322b87dadcf0dc37,NG-SPFILE-001,NG-CLIM-OBS-000172,SPATIAL_POINT,NG-SPT-000685,POINT_OBSERVATION,,,31.36,1.732533,31.36,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:4d1bbf57f3d9a1289f753667d5bd906cc056acc1fd703f20081ac9b84fc904ed,NG-SPFILE-001,NG-CLIM-OBS-000173,SPATIAL_POINT,NG-SPT-000689,POINT_OBSERVATION,,,33.04,1.732533,33.04,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:7537f57d346a3d00c268780e940043a6c0069917aacb7727c60732e94c8d3de9,NG-SPFILE-001,NG-CLIM-OBS-000174,SPATIAL_POINT,NG-SPT-000693,POINT_OBSERVATION,,,34.72,1.732533,34.72,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:ca68c61eff48c3e661411f2ccadc01efc7b104afc01d6ab6edfea84e9aab0dbf,NG-SPFILE-001,NG-CLIM-OBS-000175,SPATIAL_POINT,NG-SPT-000697,POINT_OBSERVATION,,,36.4,1.732533,36.4,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:80f3950f376202ffbde84104660263c8dcace255f0c3018851b0cdbf3b6f6406,NG-SPFILE-001,NG-CLIM-OBS-000176,SPATIAL_POINT,NG-SPT-000701,POINT_OBSERVATION,,,38.08,1.732533,38.08,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:64ec9715a9b3832fdf1f553da33b94e93fce0348cfc903840b659fae88cd79ac,NG-SPFILE-001,NG-CLIM-OBS-000177,SPATIAL_POINT,NG-SPT-000705,POINT_OBSERVATION,,,39.76,1.732533,39.76,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:e98f4e8d15ecb916cee22b772f6a512218b39bfdbad46c33b6b949233cc57518,NG-SPFILE-001,NG-CLIM-OBS-000178,SPATIAL_POINT,NG-SPT-000709,POINT_OBSERVATION,,,41.44,1.732533,41.44,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:b93951e3db4b5d0e76960e905e672f63b821df2261248573538c2ac9b84fa4b5,NG-SPFILE-001,NG-CLIM-OBS-000179,SPATIAL_POINT,NG-SPT-000713,POINT_OBSERVATION,,,43.12,1.732533,43.12,1.732533,UNDECLARED_IN_ROW,1
coordocc:nngla:2321d5cf09aac294b8918b76d94292a1ab80e2bc5e0c4910550b8f8c98eb47d8,NG-SPFILE-001,NG-CLIM-OBS-000180,SPATIAL_POINT,NG-SPT-000717,POINT_OBSERVATION,,,30.52,2.152533,30.52,2.152533,UNDECLARED_IN_ROW,1
coordocc:nngla:3ef73e4c07a535d201627dc594e19ef8c877f5e1780dec7e26aa2a5cb6efbd22,NG-SPFILE-001,NG-CLIM-OBS-000181,SPATIAL_POINT,NG-SPT-000721,POINT_OBSERVATION,,,32.2,2.152533,32.2,2.152533,UNDECLARED_IN_ROW,1
coordocc:nngla:e9ce4b8198880095ac9a5aa0a516b2331892a3c94590babc1fd945fa801517a4,NG-SPFILE-001,NG-CLIM-OBS-000182,SPATIAL_POINT,NG-SPT-000725,POINT_OBSERVATION,,,33.88,2.152533,33.88,2.152533,UNDECLARED_IN_ROW,1
coordocc:nngla:fd9c74664e1671917e09dba752022f710982dfbe749c5a6a5da332853ab60fa9,NG-SPFILE-001,NG-CLIM-OBS-000183,SPATIAL_POINT,NG-SPT-000729,POINT_OBSERVATION,,,35.56,2.152533,35.56,2.152533,UNDECLARED_IN_ROW,1
coordocc:nngla:77e1756b5ccbc10919d9454f9e14207fbaec8070b5595da0a080d1793cc318e1,NG-SPFILE-001,NG-CLIM-OBS-000184,SPATIAL_POINT,NG-SPT-000733,POINT_OBSERVATION,,,37.24,2.152533,37.24,2.152533,UNDECLARED_IN_ROW,1
coordocc:nngla:7787938c5d08ba6d34f9bbf1c6eea306e01a92edcc73e5d806ace36299b9a9da,NG-SPFILE-001,NG-CLIM-OBS-000185,SPATIAL_POINT,NG-SPT-000737,POINT_OBSERVATION,,,38.92,2.152533,38.92,2.152533,UNDECLARED_IN_ROW,1
