coordinate_candidate_id,canonical_longitude,canonical_latitude,governed_crs_code,occurrence_count,land_marine_classification,canonicalization_status
coordcand:nngla:61190feef3b60f63c24ae8cb1e8268b77f7aaf64b4c7d990a490afbd55ef83c0,40.877437,-6.686623,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:147d593397ecff86061623857eb87eb02a934cac11908b06c7f899950e3f432a,31.846125,-6.681617,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:33d489b98b277fa505aa942288ba6b4efc3c4a5dc4e5358c8aaab2ca39573a03,40.94147,-6.668028,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:16394ef7f88d94110cf3cfc7a540b2558af3eb71ac20f832242845ee3da4aa2d,32.2,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:61158f7cd6d2badb443ca8be32c0f6804b2b44aeaf95dbaed843e84ba950c90d,32.62,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b0fc1bc1bb03cff5a840b0bffb9bf38686080dabcdbf184c8fd6e17e4f935417,33.04,-6.667467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:07ed2cdd2aad1ac76484f04489ee31de75dd24e9198700fc07555acffb8e9d9a,33.46,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:89681ce857be4393a669a1c6e4c7f19f1dff8da5af6ac7cbfa6a7594b0cb17fe,33.88,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:15b540098b49ece51996a5361570de1ff0bac3b15d19be0bdd3cc870c511ea1e,34.3,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d18298b4ef8e27f60e99a0a36aaffee3a14b820c132fd6bfc434a1c2a473910c,34.72,-6.667467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:70cf4230a80efab915fd67869af27e4e8367d1031942962075c8f77ce274a96f,35.14,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:492a533f4c92aa8957215fca7e8362e7995817f2b41cd1cc5d8dd57fbef46c43,35.56,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:43814919243b5c7ceee9efd599307d66bde28317539a518f3365f9964bca0833,35.98,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a948061136ac6b81ad073fab56d0834b8cbd9d5b6430660ef596e99e1063a1b2,36.4,-6.667467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f6732b7117c7e23821ac5119c319fb8ffab49d1b0dcd1d584da405e7d8f0a94e,36.82,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5cdaae5fbbdb19b5443c437371a3919adbe2a2460857b9e355ba9aa0a73d59e8,37.24,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9e586082e7337dc91351680add94ca9881228defcd897d2bd549342dc404e847,37.66,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:daeaef8846df549f139ed33036ba1d1ae170a9caec00529fef2847f2cf2362a4,38.08,-6.667467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:12ec142fdd25c3a61c28ca4176ecb9e26a264fdbba2fcb19b354bbc10fb82b72,38.5,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2a50b3596ec1508ec0effc310651dd0db39778d463100150c3b7b2aff62b6abd,38.92,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a390d5ce452bb4852e9f8e5b07f9bd8d650d1216d8fb75a07df6b5ecb4d7b276,39.34,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a5ea9349936879a70a56073adedc52d50a3f0496a11256329eea7117d5ddc491,39.76,-6.667467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2610064f2923444deece87e7204597c4b5b84ec60bd86796799d7736bb0c2efc,40.18,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b566ea643edd61778014f8cccfc98fcf2faaa2a7ce78853001b3cd4413de6065,40.6,-6.667467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1868276b0c507a47e13c6e7605175013193bde33dcdcdb994c905c0953f812d8,41.012151,-6.660774,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:28a12f5b8f65c30c3b05cad8ecb91f626dc4e013b1caaebce9cbad3caa28501f,41.076382,-6.642516,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2adcd7efa6e9729e0f2e1be8a0ea117c11f4e251a842ea8ba7f1deba6995c1e5,31.749527,-6.631112,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1509aa7e76210e3937d9e3ee67b4f7ccee4a88c1f087af2fe18924b51addac1b,41.132263,-6.610015,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:99dc1eea2c6a00481183e1603c38b149b3a8046d7ed12493d850b4a0c0d13edb,41.1875,-6.576415,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8f2c5d74ce3af9631445227ac8612dc1d5dad74f9d75e5dce2e86e2c60ffda48,31.65525,-6.575148,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:cecf285e3679a3b733828f17d170f6e5606dbbbd732cf0b1f3dc37016630515e,41.244029,-6.545019,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0a37b6a079cfac2c6d9c41cf9dc9a7c503339a0da0da155c3530d0064d36724b,31.555508,-6.532039,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e886481b3ee7a74bdccf60576a99198964ae5254fa072dee80a772aa3085c479,41.295439,-6.504889,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:424d36bb70b4ce17d2fef533000a9087f398eb0e851c93d9173cc2ecb683338c,31.452459,-6.496715,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1960a3e16c879e7d2de3d8d2f9eee23a802d8b61d1e758d73583c9bf67d24ea5,41.339705,-6.452573,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9d62526b513c0c7cfb4929773e9800df14d4f0d2eb60ce060e48b948be299dc5,31.354691,-6.448961,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e5cbd993d5512aeb0f8885c93e6ac6e726174173b92511f9468077fa89acdefe,41.384314,-6.400843,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:91cf61aee1964b9e5c91aae306e39f49387cd5481733e3437dbe3a8ee2892052,31.258619,-6.397219,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b840d7f5017230d790884c0066b90e586cf9d3d559c1d8a2d1525e75c7b1ba39,41.435867,-6.360959,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:32453e50d1cbb4cdf3969e8e6e5dfaa24362f630a6665d06bfbadaceedcbef62,31.158939,-6.353968,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5999a403078496a17dbbe23065284b03369dcc076a70935f52ee8724549d8c65,41.492493,-6.329728,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0f0167442f6874cc53c177381b8ee10b63f35b1137e4e584ce568827eb8aa7bd,31.061767,-6.304812,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5026d79f489351113af67654db28a50560e3f4878b26b18eb3b65aad0669e3a8,41.55,-6.3,NG-CRS-EPSG4326,2,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ca7690efa4f8c861c6d8f2634d12c8eff048653a24526c3aaf3d12d0653095c2,41.587563,-6.254644,NG-CRS-EPSG4326,2,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:42dd43f61ae51c1b95df760c912dca95172bd4ef802641899bc280524bd04e64,30.966931,-6.250163,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1fe68b6d2f9eae8270b99198829762686de5f3181cfe69b6332cc7783fa6def3,31.36,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:60c237e5f136b7df18a27bab94e9839800c884386db6f742b83ea4fd4be700c6,31.78,-6.247467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ad967f47b396693ff9ecaed015417cc2530ed2c86f4befc825b3527a96de2a76,32.2,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bf2ec7cde44c97a26b717887f2870faaa4f009bf3d3cca56548779798b6fed5a,32.62,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0d045398d1e7f2818d2746d3ef4193ed0504dd5766a9ea0c183ee401e9abcc2f,33.04,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:50c2cf09a0429198af86f6f54796de964e430a54aadf41bc0f189e79326ff278,33.46,-6.247467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e01540e67a0be0c8e4deea48d53ef3acc60ea435cf82e1c70759cd856b4428a2,33.88,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:429a8cd3953201e105715f8ad484f915b5a070ae2b5fa987dcbe01fa4d85f523,34.3,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6d48e3e7e63d6bdd5394c0a4c3d02bdf518f9728f0d7966b6a784bc45efe2ad3,34.72,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0c1191ce3b826d0891f15720d52ce61754a787e6dcf59bb2d31c644e5cd00bb0,35.14,-6.247467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f81db1bec95f5344a838531207c2287dee4e3c23ad08fc824c9c26edcb95b9f6,35.56,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:20fd540e274ac5d3393b03bbd2ca401c75f4cfd272d74a8c469ff470ace7898c,35.98,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:330b0f4201ea5e31f76899f1e534e5f8ecf8347faba15bcbdecbc1e8fe681df3,36.4,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9d04e94a72ecec5bb0629ec045c991661cc98660d08792bde44abea68e88a28f,36.82,-6.247467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bcc3422b6addf43d5c294d9bd7dd373bb6aab72bcd9df7a54ca13f117a69fc3f,37.24,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e6892a69e1304ff5f70498a4e5316a2b6c1dbdf37ed3dd78ed6f6d0b2286a581,37.66,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9dd21b574b8afd96987e71f7dbec76e6e78c624045f32adff127f1a14a9e795c,38.08,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:60073a99350871e0584222b7b9475d4c8c9ffabc8befc7934ec92b2661f2ef96,38.5,-6.247467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e8d97949a257c404aeaa5d798f22a1991cf02a892142e1b8fce60a9d65b0c723,38.92,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:cf85b180ecccc2a304b64d2ea7ba8500f3e6bfcf1cba443aa9868a868945af4a,39.34,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b4ec76ee63d7dc945c4ae8a9fccdbf835e19ae973a6672ca6318908224cb9d8b,39.76,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0f1c6d97f842e978e692f3dd04c95046cba9e2943199ee91251e779a9be5bb2f,40.18,-6.247467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a419d3ddcb70b93fabe285dd4a806bd050d9084d0dafb2e629806257af0008af,40.6,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bbe99f4b8af27635ebb7d85b0bc5e745fcc7a2cf8b8fe751c680431c6b53104b,41.02,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a4c9a07a89ab13ef883edd000dfe16ba598a430cc0801bef3d3521fa6c02e097,41.44,-6.247467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:be97ef54d40eb9a2a792d5726ec1ad42d15013399ebb1343f127eaffd9a8d94d,30.863958,-6.214657,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2510ded40b40cadb8a02be24dc1f5b51c9e3501441a985daf353ad40d484e7e4,41.623124,-6.207192,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:df25c57a718f2f42b1d801d5d4b7d19f042355b54c81ce5738c63742a6f30bd6,30.754417,-6.194608,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:bc25a97306d3a5cac45a790bf0a9a730e5145260a43491cc2e87fd5a862535bd,30.648697,-6.165566,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:186924db238df17cf4e9ec7c421b1f0484e722b030f5f4ebd1f27f3c5966e503,41.660297,-6.161428,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5988d79fd4b5e0139a37697efb16e9a50ab579d60a61c2e0ca72ae6263f97a6d,30.546477,-6.128289,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1cad99de2554e5198227ada46d2d3440c9926aba8d1730068937637d5c8b8888,41.707409,-6.126077,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9fa9f5f6d834da4c59303d47c3a363acaace3e2402225e98c468d1bd56e49c02,41.764545,-6.101227,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8bc949f3bbd07db311e03d2981b8acf27ff0eb28b25f117dafb890f07f7d04af,30.444299,-6.090915,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9cc2f7f7b745047ddbedc1e86b63e0a078d10d05488cb2c897c01833243f16e8,41.821016,-6.075679,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5201afcc0269df5afb9034fa1a6ef77a61e06796d349ee70d40efa1bcbc48285,30.345209,-6.046272,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ad0cd3eb46c057e5dcbd203b2fb228baf5a27df0efb9ce6431c78d6bcc2dfe33,41.870657,-6.042978,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3eb12f9b1dd1c3475949a5ac20c5ddfab656627b39dac6a55af518e9e98ce0e0,41.919758,-6.00971,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4bf42b04da72a1696547e6546377fa3df0ef9a44b764f43f35e1ff36a405b3b5,30.248469,-5.996103,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ea1b5aab68f1ff682999c89ae372e8adc9199490318c3ff600372313678fd6de,41.97268,-5.980445,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:38e67483375ffa76ae026dfb82028f6115daec3d486e2e5bd660648a826eed43,30.15,-5.95,NG-CRS-EPSG4326,2,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:87a3d81ed0efae8d4658b539c8b291dbb0a2dc357b74c7c26393033e33efbeeb,42.019754,-5.945053,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:738cb1cee9d51abf7b946329df94b3fb419c915c2f2f1b119aaaf7fe4f16a656,42.051152,-5.89324,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:fca9f91885ab60ecc86f276067cdb4318d95fdbdfe1422aaebcc5e03c6753279,30.116022,-5.863864,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9602992f851b8ecf7499e5f1b15b8aee3c139c652027c63fb7fc7971cf94604c,42.07596,-5.834522,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:72bf7d67ab4d63ac1f430df89b4c3f25171057b92c6e615634580a40ed29781f,30.52,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9fc03a28528961217507f7c87e36771815a5b736b304b5dc6fa31e46af133fbe,30.94,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3ce480eb487a63fd5c9eff074356ba1dc3597320b65291d829773b34b16af7fa,31.36,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:31c72b236691eee603389a6edf589b2699e4f84c085db3441f7e7621fad699a8,31.78,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:74df97c3e88f2865122eb1dfabe437c81d88423a0051064174a4c582b9527f0e,32.2,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:eca49496f7d7286fe798ff6bbb4fc01b35202f6083850f5f7418772eec835739,32.62,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1d4b9dc8df666b77b8f870b1c355bc5a53388e57fd4364c7d290608c23336c79,33.04,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4e111bdee71e6bf368da5e0ccf97a2fd29bcfac62443b248f47c834cb135bb5e,33.46,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:94076df6c670e0284e3cfffe9368997f4dec34324accf0e0b7da6cd2782fc773,33.88,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:146d4c836ee50f63598d26d6a0336c39e0f17a1a88a9e0651662fb79108ae7a8,34.3,-5.827467,NG-CRS-EPSG4326,4,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:373cd7036be1817ab94667c719684781f21bc583519dd18c47bdda8bdf6b6234,34.72,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:765cc632ab57c8e26dbeac5ca9967bffc2b9214f351fc9c3f9a4391fb92c9ab0,35.14,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4df7b3fb8e5af4443268d1f4549664d4b41366e0817f0f0486a746b214874992,35.56,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:62fad239a5b5d29396921b74e6e0ee3f4542fc7b37eedd2db5ce8f13b6bf49ea,35.98,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:566f235f2adde57fa806b388af1423dd40c899aae04c077e897bb9e0cc6564d2,36.4,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3b7f056abaf0fad488b43ff14d88b593cbcab9237c2798b696410d4dc341bcbd,36.82,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0322f133f0f8bf2212a0a1e68405bfe19bec1061c419c5fc0c79dcca984d2f74,37.24,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6b7af20d06f1e8c9454068d9b260b2814a36bfedc97eac20fc276b27ace23f76,37.66,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b406c6acf3962bb5c630ddc600b53f6db770abf5c9977a635defdec6e1bcd2ad,38.08,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:34e39347975d13bef626b0a98962e1f18fd462f9bf962b39130848ada3267893,38.5,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6c562ac9fa2a166965199c2c5edf39904cd5bcc8320be1620203dd295591f216,38.92,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ff603e06f571917f785720e1058495212e819d47b315fec139266a9135214815,39.34,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1e0ffb897dd8f84acc16ec164a05fda333b20f9fef8f4e8c81ef7b55b4d98f99,39.76,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2634ea7e50850e87cd11dd829fadc766f902155e032d903bb0980e20f33de1b5,40.18,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4071ec1bed0499fe92a88470ac0a6a052207b3781755e7b49b9aa0f8fb5fb50e,40.6,-5.827467,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:eea2eaf1c15cc029fe2dfc1e24cfc548423b84b268ee6cdca6f3fe41e5f21aa1,41.02,-5.827467,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
