road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,start_node_id,end_node_id,length_m,geometry_reservation_key,geometry_id,geometry_status,addressing_scope_eligible,runtime_effect_scope
roadseg:nngla:f7c2c6bb7cf1d98253863f2438a2d90c51deb2c2c7939def2ff7bb30e4504b35,NG-RD-000202,NG-RD-CAND-000202,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9baae26081789fe960e3ea69d9f1da4b539ff30e329dd91a61302f49e0cecc7,roadnode:nngla:5e73609127d18963b40e79388a9e41073ad441b5967f0dd1b8cc66448ec8275f,9395.777,p006.7.11.12:road-alignment:NG-RD-000202,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:60e09b7ce455ca76835363ed7cc3260c232f7d406f7d6f2b16d753b14f2a9618,NG-RD-000203,NG-RD-CAND-000203,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2e71ed5d13cae3d70cdbdcdd57815d71a4b1b2d05e47a5a53b75b2a452fe7170,roadnode:nngla:191b313f6196709b0d851c8029d75c28340ab32511034742c4bca3468a81438f,9507.367,p006.7.11.12:road-alignment:NG-RD-000203,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:3cb9c08d6d2e61ea803fe21f4a840b6972fbb53a0624bac097ce2a9b7fdf0431,NG-RD-000204,NG-RD-CAND-000204,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:59ea9f86517282818746085648f595df78de650b1ebfc6700caf791d7fc6f7da,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,9679.069,p006.7.11.12:road-alignment:NG-RD-000204,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:8f9db0b4a6d15a632935bfe598ad2a60db459a2a3b69452faea17cb249157b52,NG-RD-000205,NG-RD-CAND-000205,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:45c2191070e13609d95371fc01ddb6a687f1c92e7ec722bbdb6e47b84162cab2,roadnode:nngla:e5e79b98667c02eeeb761ddc0daba697d98d91d402972aa38daec572744df6ee,10297.731,p006.7.11.12:road-alignment:NG-RD-000205,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:65c40151ae8232f09d0269065d0b0309d4bd593e9477b1587515c1cf0d45fd6c,NG-RD-000206,NG-RD-CAND-000206,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0cd0de6525bc3fbe3f561cca57785029f2509772a320336b10cb681e7784bc30,roadnode:nngla:db58420dc8aaed812904313b915a11ca1c95717036d370942228decbb58b11c6,10543.750,p006.7.11.12:road-alignment:NG-RD-000206,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:1bc5a9465ccb09d8aa19c44c2266016b4dbebce3ebf57ae0c7ec3d1505cc6a86,NG-RD-000207,NG-RD-CAND-000207,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:94f357a80cdeaeee30c487260786c565e36fd2fa7ef667056ed904d3be951522,roadnode:nngla:a0d687fbde70a689fc93d92bc840ac449794283fe16a50ec872aef7431640185,10819.490,p006.7.11.12:road-alignment:NG-RD-000207,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:4725d2a691abcb379c8bed8fc03b480cb59f4d514d8ec40ba214eeae2cd76b7e,NG-RD-000208,NG-RD-CAND-000208,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9fc28835216f476f833d54fd23655612e42a4ea62bdd70c90f0b1b0679254f4,roadnode:nngla:2967ff4aad91a2431e07a24c32ca124dd5d771ca77629223a6cb50d8195466f2,11167.945,p006.7.11.12:road-alignment:NG-RD-000208,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:69e47f730ef36b9388fc5c6d821b2322f59a5780c5ade1555dd458dd46484b27,NG-RD-000209,NG-RD-CAND-000209,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:b0ebfeceddf3ecd1b78dbc52cfc7946fd226e56ecdd78af0bc8864542055eedb,roadnode:nngla:d47214ac7a5f4b4b5cda9d75727b1f1e5f13ff61c99700a34d65413737ba6ccd,11436.563,p006.7.11.12:road-alignment:NG-RD-000209,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:5ed19a29cf3d55f668ca4233ad77640898bf4cb6cc4f06d54cbb489dd9489c32,NG-RD-000210,NG-RD-CAND-000210,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e8122f1006c5a7172486672939ae2884aa09353af9fc951a05e0f0003c009301,roadnode:nngla:b9817fbc8fc5b1381169ad130529884117608823c9ef897639e1d67967c56671,11999.956,p006.7.11.12:road-alignment:NG-RD-000210,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2871430b0c965dbb8ad40aa574d921acff8004662e6c3d88cc1021d7351b642d,NG-RD-000211,NG-RD-CAND-000211,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:bb78bbd9ae2e48dd0916b765ad7a8d8a03dffdd9ee72643fbdbd6d5e72a35dff,roadnode:nngla:784f22c433270e611c6d21299da58de9d0ee05dbdbcca42d7ec114eba4c5976c,12041.863,p006.7.11.12:road-alignment:NG-RD-000211,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:72c3ad29c77c1c8cefecd6ab521be08be54fc7e8123f61bbec84b0c5d14311c6,NG-RD-000212,NG-RD-CAND-000212,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:191b313f6196709b0d851c8029d75c28340ab32511034742c4bca3468a81438f,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,12372.268,p006.7.11.12:road-alignment:NG-RD-000212,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9a20facb4d0d5d2caa56462de2456acabef1d4c83ca2c693ade3a6e18b0eced6,NG-RD-000213,NG-RD-CAND-000213,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d47214ac7a5f4b4b5cda9d75727b1f1e5f13ff61c99700a34d65413737ba6ccd,roadnode:nngla:09c60c779ca82816e147b0bdb04016e213045fc67aba10bb9b4e27978a55fe2d,12463.775,p006.7.11.12:road-alignment:NG-RD-000213,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c38af5aae6d0a676103284ad9edda1c838adfb9244842ed0a07f8ead562da7fc,NG-RD-000214,NG-RD-CAND-000214,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:bbc08ff934854bdcc7f94cf5c6c5f508d689794f90d4678864254b62afa98536,roadnode:nngla:9485e2cf3adb1270a4d8db6c7fd969f668f63b7dde804d24443e753bb8b9e3a3,12900.341,p006.7.11.12:road-alignment:NG-RD-000214,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f7bb3ea815f3156666ed05779d10a60139e50c9ee98a2aa1b94b6e0c566b29a2,NG-RD-000215,NG-RD-CAND-000215,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d4a2f3af82ad3b6b28d78867ae53444bcaa832498af11309d3a6b5fcf75006c3,roadnode:nngla:0cd0de6525bc3fbe3f561cca57785029f2509772a320336b10cb681e7784bc30,13665.902,p006.7.11.12:road-alignment:NG-RD-000215,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9d8eea05c8dc1d0f7546a1520594af8ed1eb15ba3b945543e0c332ff47859ad8,NG-RD-000216,NG-RD-CAND-000216,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3fd21015b822ceebab4abdff46f2cf59fc5bb2e998feb64fe445b78699723b26,roadnode:nngla:0cd0de6525bc3fbe3f561cca57785029f2509772a320336b10cb681e7784bc30,13751.216,p006.7.11.12:road-alignment:NG-RD-000216,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:55a909a840402f8d79ec5b5f72e12c525a20718bc6f231ee4eb3f76acd816ded,NG-RD-000217,NG-RD-CAND-000217,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9baae26081789fe960e3ea69d9f1da4b539ff30e329dd91a61302f49e0cecc7,roadnode:nngla:d4a2f3af82ad3b6b28d78867ae53444bcaa832498af11309d3a6b5fcf75006c3,13860.513,p006.7.11.12:road-alignment:NG-RD-000217,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9e32f5554e5bd9ffe61af9823521f07401b40e0ba9076b2745312aaf174d31fc,NG-RD-000218,NG-RD-CAND-000218,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:412197d12925f9c96edf57e45145cb9de39935b7b0e3e2f36086654c36293c6c,roadnode:nngla:d47214ac7a5f4b4b5cda9d75727b1f1e5f13ff61c99700a34d65413737ba6ccd,14674.844,p006.7.11.12:road-alignment:NG-RD-000218,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:664d29871df33ee516635042d314e26a4c7b6124fa7636b8119eafb26313f019,NG-RD-000219,NG-RD-CAND-000219,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:4fca602754f562d13dc0e14eb513cd0779a3ecbfb9a67daf0be50d89dbb1c383,roadnode:nngla:45c2191070e13609d95371fc01ddb6a687f1c92e7ec722bbdb6e47b84162cab2,14773.838,p006.7.11.12:road-alignment:NG-RD-000219,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:ed303064966d944eae027bcd610972835a91439f5329b82ec9934dab8d750877,NG-RD-000220,NG-RD-CAND-000220,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9aa81bf846949b0f52026b2442d4d349b969571394e13880d2ef8265c053dd9b,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,15092.504,p006.7.11.12:road-alignment:NG-RD-000220,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:5fa4af283d06094ff5454130b3a80cb76d7d48579b525cd02a69737818c51313,NG-RD-000221,NG-RD-CAND-000221,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3e9f930bfad0c39b9d101aebd6a1aa18a6ea73013c4178417472ec9568696349,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,15522.623,p006.7.11.12:road-alignment:NG-RD-000221,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f54ff94f1e4265de9e0e32078004f77946f60d164127020bf53992e185d04c3e,NG-RD-000222,NG-RD-CAND-000222,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3790a9c303b253e867df8455f5cb35cf1c5d04e54449111783befb53bee0c383,roadnode:nngla:eace3325a379d693ee89fd62bbfb977a683952610dc9ce04c944c1f0b817dddc,15831.863,p006.7.11.12:road-alignment:NG-RD-000222,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:d710cefa21a09a8042dfcd7b5e8073f5a048f04497f9fbc1b4415a0d6da2e8e0,NG-RD-000223,NG-RD-CAND-000223,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d4a2f3af82ad3b6b28d78867ae53444bcaa832498af11309d3a6b5fcf75006c3,roadnode:nngla:5e73609127d18963b40e79388a9e41073ad441b5967f0dd1b8cc66448ec8275f,16196.123,p006.7.11.12:road-alignment:NG-RD-000223,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:cd1ece0dfcbf6351b3f6ab8b1f2a790b0992540baf09f0bd9f24d43a1be78f90,NG-RD-000224,NG-RD-CAND-000224,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,roadnode:nngla:784f22c433270e611c6d21299da58de9d0ee05dbdbcca42d7ec114eba4c5976c,17036.603,p006.7.11.12:road-alignment:NG-RD-000224,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:89a8294224be27be38f078431b29f90458cdfefb60dcf6e7c6b78a7eef7ad82a,NG-RD-000225,NG-RD-CAND-000225,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:db58420dc8aaed812904313b915a11ca1c95717036d370942228decbb58b11c6,roadnode:nngla:1d19306d36163070f6623b5aa5f9149ff8da199f229a298159860325a541120c,17209.116,p006.7.11.12:road-alignment:NG-RD-000225,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c644e0e3785b64e21f5de957aae0eec5e0a98f8b885581f755455c775983d4ea,NG-RD-000226,NG-RD-CAND-000226,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2f6e912646f2da89de22dcb3f968b5de1183ccb7c8e567dfc2ce582d6c82e559,roadnode:nngla:2e71ed5d13cae3d70cdbdcdd57815d71a4b1b2d05e47a5a53b75b2a452fe7170,17285.209,p006.7.11.12:road-alignment:NG-RD-000226,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:53cf3b88a8d6cc7cb19b5d6c98741770604a153b576de9ca3042d8efc99bf223,NG-RD-000227,NG-RD-CAND-000227,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:bb78bbd9ae2e48dd0916b765ad7a8d8a03dffdd9ee72643fbdbd6d5e72a35dff,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,17804.949,p006.7.11.12:road-alignment:NG-RD-000227,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:d8b3e9e7070e32129f5b968a4a7034ba02111dbcd21c362d8b78ee8818495a61,NG-RD-000228,NG-RD-CAND-000228,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:46e9eeb2f95869193815d02a4812f7845ad341e83bea9b09866ea13e55cc9942,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,18181.719,p006.7.11.12:road-alignment:NG-RD-000228,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:33a58b690bf2a240740b5e409e10d25d5a3de8a81b49c530f271338553d8e31d,NG-RD-000229,NG-RD-CAND-000229,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:86631eed5b4e80cb75605415629d202395747b399b65f56148aa2a9202d224bf,roadnode:nngla:e4ea0f236bd9ecd316d998068220830e3c2652562f01d80e23eb661543aced85,18598.389,p006.7.11.12:road-alignment:NG-RD-000229,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:ec5d37b1179ab7f7f1d6a0f17f0daca2cd951a0d48a5c29babaf13fe6a608dc1,NG-RD-000230,NG-RD-CAND-000230,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:310611401c4d37dcaa7cf24302bfcdcd08dc56256d2412e06a2b9617e5ca72ae,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,18863.370,p006.7.11.12:road-alignment:NG-RD-000230,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:edf17672edc95e0271cccf0a97de809927af70b4e7052c434669276b17df10be,NG-RD-000231,NG-RD-CAND-000231,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:19683792257253e1cc99979a24cee159551372fc43681146ea6562582e768bfe,roadnode:nngla:3790a9c303b253e867df8455f5cb35cf1c5d04e54449111783befb53bee0c383,19047.322,p006.7.11.12:road-alignment:NG-RD-000231,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:e93db31e309fe58b1674716c73f7ba98c32e689a27d59f29c65f8a7f376adb22,NG-RD-000232,NG-RD-CAND-000232,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:4fca602754f562d13dc0e14eb513cd0779a3ecbfb9a67daf0be50d89dbb1c383,roadnode:nngla:7037c135797560c35772aadc261af4091f2e634947937b78efa796027f4f9d60,19551.216,p006.7.11.12:road-alignment:NG-RD-000232,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:7ed8db7975b7c38b8be52483068076cffff0fa5c2db7b7443e460e16e9c36ec4,NG-RD-000233,NG-RD-CAND-000233,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadnode:nngla:e4ea0f236bd9ecd316d998068220830e3c2652562f01d80e23eb661543aced85,21102.176,p006.7.11.12:road-alignment:NG-RD-000233,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:836559f1ccc2b080ff6c39185636680a9c4c2d40c5660cecd5c70f2bb6e6922d,NG-RD-000234,NG-RD-CAND-000234,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d47214ac7a5f4b4b5cda9d75727b1f1e5f13ff61c99700a34d65413737ba6ccd,roadnode:nngla:bbc08ff934854bdcc7f94cf5c6c5f508d689794f90d4678864254b62afa98536,21986.257,p006.7.11.12:road-alignment:NG-RD-000234,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:965d23c8c32f67ef70869744ea518b3b03afa7c4460be4188813a959573a0db1,NG-RD-000235,NG-RD-CAND-000235,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3790a9c303b253e867df8455f5cb35cf1c5d04e54449111783befb53bee0c383,roadnode:nngla:46e9eeb2f95869193815d02a4812f7845ad341e83bea9b09866ea13e55cc9942,22616.560,p006.7.11.12:road-alignment:NG-RD-000235,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:681105203f41a84cdabbe142b079a58fd4bedbdda72cadebe269efaad13081bd,NG-RD-000236,NG-RD-CAND-000236,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9417990480afccd2e09b09bf18738a681f29915e5c9a71c724885615d66ee816,roadnode:nngla:9aa81bf846949b0f52026b2442d4d349b969571394e13880d2ef8265c053dd9b,23780.634,p006.7.11.12:road-alignment:NG-RD-000236,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:271201c0c0d4fb88688271d74f6b20e08907b6465a0f720d4ff68c9e3e56d448,NG-RD-000237,NG-RD-CAND-000237,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:19683792257253e1cc99979a24cee159551372fc43681146ea6562582e768bfe,roadnode:nngla:eace3325a379d693ee89fd62bbfb977a683952610dc9ce04c944c1f0b817dddc,24492.743,p006.7.11.12:road-alignment:NG-RD-000237,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c95107b9890702cada0ad46945f0c063877ba2d4824ba78d0ccc2c2c1c59c030,NG-RD-000238,NG-RD-CAND-000238,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3e9f930bfad0c39b9d101aebd6a1aa18a6ea73013c4178417472ec9568696349,roadnode:nngla:3f61644a0bd7466abe7c315c59f7275e3a423b303f37d63378e9aa2c0b224508,25447.047,p006.7.11.12:road-alignment:NG-RD-000238,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:7e99a8d603a60187c4fdc2c98c100acfb05b8116cbe2a22786ab51ecd306fc2f,NG-RD-000239,NG-RD-CAND-000239,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2c741c0a239298ba1e71fd2b92fbe7ac9439d2b9f2362a46c15dd46b98a45c15,roadnode:nngla:e4ea0f236bd9ecd316d998068220830e3c2652562f01d80e23eb661543aced85,25552.761,p006.7.11.12:road-alignment:NG-RD-000239,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:4b6ac616cdab1ea5380ab80af7fe49e14704387dd4ee7f2a93931a63a6773595,NG-RD-000240,NG-RD-CAND-000240,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:90982683e63aea720facf7844ee513e22d2d33e8ea0dc37da5a188c080409d41,roadnode:nngla:6676155f6a707659768c3d9b065f02ee312e1167479dcd4543a62ee968190010,26283.762,p006.7.11.12:road-alignment:NG-RD-000240,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f4d74aabf077f288068eb80307c5d401dad7667a22042ad786a97a3e6c13888b,NG-RD-000241,NG-RD-CAND-000241,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2c741c0a239298ba1e71fd2b92fbe7ac9439d2b9f2362a46c15dd46b98a45c15,roadnode:nngla:b9817fbc8fc5b1381169ad130529884117608823c9ef897639e1d67967c56671,27526.450,p006.7.11.12:road-alignment:NG-RD-000241,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:d00110e4b0b89e9b49067f44b09637c56be9e2b41e2d88a4a1a4c1b3f0c482f0,NG-RD-000242,NG-RD-CAND-000242,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,roadnode:nngla:089ffb8c438783d7d6905997d365d556ae9dbce2581801d9a407aa4e1e646a7a,28086.596,p006.7.11.12:road-alignment:NG-RD-000242,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2e3a7b6b0d5c6100064349a3ef77fb43c4f39789944024d31ebf11bddc572f65,NG-RD-000243,NG-RD-CAND-000243,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:44944414eacc5436f2f8dd5900b8ef11c5554c51e79c7db2154e4153c908d638,roadnode:nngla:9aa81bf846949b0f52026b2442d4d349b969571394e13880d2ef8265c053dd9b,29684.516,p006.7.11.12:road-alignment:NG-RD-000243,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f17db76f63f52e87a31b758143b37cb3bbf191411c5aa9f1d9a0aa6e2c038b86,NG-RD-000244,NG-RD-CAND-000244,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9485e2cf3adb1270a4d8db6c7fd969f668f63b7dde804d24443e753bb8b9e3a3,roadnode:nngla:c62276992a958e4e7422fac913aae73c836750880182b12cc271313ae88c77aa,31845.654,p006.7.11.12:road-alignment:NG-RD-000244,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:41ae5e26b4a5954b1950988722b8198e316ae9bffe307a780b67ba36f14ad607,NG-RD-000245,NG-RD-CAND-000245,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadnode:nngla:e8122f1006c5a7172486672939ae2884aa09353af9fc951a05e0f0003c009301,33394.986,p006.7.11.12:road-alignment:NG-RD-000245,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:cba4e781b6140474565462fc6bd5e84778d1f596e0c35ae1e124929e96ef5854,NG-RD-000246,NG-RD-CAND-000246,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:eace3325a379d693ee89fd62bbfb977a683952610dc9ce04c944c1f0b817dddc,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,33635.123,p006.7.11.12:road-alignment:NG-RD-000246,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:1b6a288178a2812f6b6dc05d86f83787d58210a41982c04a1c182d2fe88cd387,NG-RD-000247,NG-RD-CAND-000247,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0872140bce6d564a0046e703910711849a550102c542ef002e601c79b32dcc86,roadnode:nngla:089ffb8c438783d7d6905997d365d556ae9dbce2581801d9a407aa4e1e646a7a,33925.590,p006.7.11.12:road-alignment:NG-RD-000247,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2f3030e8f4ab8776a9813c873ab9428341bb85cf5b99784b4538a03dfe34d21a,NG-RD-000248,NG-RD-CAND-000248,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadnode:nngla:cb1d9cc4a8ce65f607012c8df676aeac9dc6012bbde3dec7819bbf527f454277,34798.007,p006.7.11.12:road-alignment:NG-RD-000248,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:19470e7fc2771ab85e9dbb7d1dd79f01c9ef2eeae7e91ac8e31d6e831343f28c,NG-RD-000249,NG-RD-CAND-000249,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:52b8d9c9b5eb7f2abeb5b48b9162f6fbb115936480217fd1e5b0b5dfe6ceca1c,roadnode:nngla:44944414eacc5436f2f8dd5900b8ef11c5554c51e79c7db2154e4153c908d638,36119.515,p006.7.11.12:road-alignment:NG-RD-000249,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:ca4236e36a675e806a6dff1c470559717c4ff7dec2d0ccb6ed9c5ce59c8c7324,NG-RD-000250,NG-RD-CAND-000250,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,38391.462,p006.7.11.12:road-alignment:NG-RD-000250,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:18483641059d818ff88b040f47d85a747edb863e73f38a9242a2be010ad964a3,NG-RD-000251,NG-RD-CAND-000251,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,roadnode:nngla:1d19306d36163070f6623b5aa5f9149ff8da199f229a298159860325a541120c,41676.330,p006.7.11.12:road-alignment:NG-RD-000251,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:36e8f9a752a00f13b8b18535e86fa705f53d11e3c57ad5ffe6ac2250ca3d7d7a,NG-RD-000252,NG-RD-CAND-000252,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2967ff4aad91a2431e07a24c32ca124dd5d771ca77629223a6cb50d8195466f2,roadnode:nngla:089ffb8c438783d7d6905997d365d556ae9dbce2581801d9a407aa4e1e646a7a,44176.463,p006.7.11.12:road-alignment:NG-RD-000252,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
