road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,geometry_id,start_measure_m,end_measure_m,geometry_status,addressing_scope_eligible,runtime_effect_scope,source_reference
roadseg:nngla:010599b7cf616f980b387314202334e114a528d368e871fd1f9871ad6e4babfc,NG-RD-000313,NG-RD-CAND-000313,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:eac13ae4bb845174eb5f1f365a50ae67156fcc401d4133fc73e4d29c4ce0946c,NG-RD-000314,NG-RD-CAND-000314,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:5a0b4555b332d253c266315d95771205ca6d176e2e53e9bee6c2738e0ecc6e54,NG-RD-000315,NG-RD-CAND-000315,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ab4b6bd8eaafb82713673b8714a358e9263a6078f87ebe197c24156777cef925,NG-RD-000316,NG-RD-CAND-000316,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f5f7f37541c1d854dcfd46a37e0c292bb1b3edd11a58645293a7fd2e11df0c49,NG-RD-000317,NG-RD-CAND-000317,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:30d058facd2118d52d8aef34d0cd787a7a5b6a02efe23db2766bae72f959bf65,NG-RD-000318,NG-RD-CAND-000318,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:995e63d47cfa7469e1fdc5d1c17142361a46244dc58ef25f370c6ea1c7371ae9,NG-RD-000319,NG-RD-CAND-000319,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:84c51d0b94212c52b415a0f4f26fade5d4aa6b4b737b4c730ec23404a293cd13,NG-RD-000320,NG-RD-CAND-000320,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:722182a587b46bffeb88a8506b26f63f3827ae7e4c1343c667b92f7a2b5d022a,NG-RD-000321,NG-RD-CAND-000321,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:a2727d392cd61c4c23a631922dc1021060b137be683a23f36cbb5dbf8547fe52,NG-RD-000322,NG-RD-CAND-000322,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:379b9ef9319b169e74bf8e77b0cf38ec9a8b20acd4e7dbe7c627e76588554d2a,NG-RD-000323,NG-RD-CAND-000323,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:73c7619dfb0b686c9b1b83cb054c1edb4ed9f73c346d8e7912782cece2961f43,NG-RD-000324,NG-RD-CAND-000324,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:3bbe680c27c9adfee175c333e5fc6df58b89b83833bedf93796e626dc7e0db2d,NG-RD-000325,NG-RD-CAND-000325,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:32cc686013ee6b4a00bfc55873dcef46a39669cbe1098aaa3354a3db75af1cfd,NG-RD-000326,NG-RD-CAND-000326,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f5d8be16f608f890ed20afd9df9809b395a5938b26f02d5421280bc95f2c0b3d,NG-RD-000327,NG-RD-CAND-000327,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:f411fe061103e638b723d565e56cce1046fe5bd843fc8c8c916daef3fed83207,NG-RD-000328,NG-RD-CAND-000328,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:69c213891cb6b8f9f3fb028b50957e60d3245cbd88a234b5c46d1491cd21c6cd,NG-RD-000329,NG-RD-CAND-000329,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4ab048f5bdf72758a31bef314e357b407925452525267f2994fd9fddacf98b5e,NG-RD-000330,NG-RD-CAND-000330,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2dffcb80ea203f1f99179c2cee974307250ec87efaee2cab1a0d732d2b0b1199,NG-RD-000331,NG-RD-CAND-000331,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:46984c2f47a4eba9cfefcf6cb141cce4908cac5d2ad57b1537be2300f89097c8,NG-RD-000332,NG-RD-CAND-000332,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:fc9404eae391f705b93590727dd801b13789692d9f8684c2f3853ae2f603328f,NG-RD-000333,NG-RD-CAND-000333,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:57d8d494673ddace586155092efbdf3b53121def5fbbbe418e2e4fd6d86917d8,NG-RD-000334,NG-RD-CAND-000334,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:0c0b06eb45952d11ce35474e7c2d0103d951d56139813755710549c441ab25ac,NG-RD-000335,NG-RD-CAND-000335,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c6237285fce371476a21109ee5beac98ee04469b9fcb314cbf003502faa0f49b,NG-RD-000336,NG-RD-CAND-000336,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:58d4ad3eacdf0bd64f8c8443ff33ec40d9b45402020233bf0e3af96460fb2025,NG-RD-000337,NG-RD-CAND-000337,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d9d4fbe657efb03163291fac7ab79d651881643a00c37aaa081c41e9a74895d2,NG-RD-000338,NG-RD-CAND-000338,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:793dc6e8d147a5f5509200922b7d9324c26e23dc3a829b00293e6537e1affa7a,NG-RD-000339,NG-RD-CAND-000339,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:00464a9c420f2bd9c862b84c43f94b0d63e8ec4ce134409917c7e9c01396d4be,NG-RD-000340,NG-RD-CAND-000340,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1e9a24ff1f5580362e9f67d6e2a4c58860a126a334305c335ae44b3e664f7dda,NG-RD-000341,NG-RD-CAND-000341,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d9e67015af4a458d4146bfbd96d5268626889f4e839df864275d06b6b84e8a7b,NG-RD-000342,NG-RD-CAND-000342,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:26e79023ae0be045fbcac95bd209127941c33a4aea3f01163c161fccb64bc208,NG-RD-000343,NG-RD-CAND-000343,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:12800ee345517ddd5194ca00054e36e4b5390671e4d41d1d76bb2c0b09da6416,NG-RD-000344,NG-RD-CAND-000344,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:34d74a514af71b7468449f3055883d064e329594232095af793de35518b999ca,NG-RD-000345,NG-RD-CAND-000345,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2a20ba189f35cf14c10130efd4659aae92953a6bff1830ad9552c103f6fe048d,NG-RD-000346,NG-RD-CAND-000346,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4b5b5bb4809fcbe97fa031cc50307d6f4607cfb6305067564b5490933a6ca5eb,NG-RD-000347,NG-RD-CAND-000347,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:db590a1df722627532b12cc051b43de7ba2c064527ba5dc45076b4cff1372cd9,NG-RD-000348,NG-RD-CAND-000348,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:045872ac7ee7ebd0eaf33e6b270a38684bfdbb7ee97602e88d34d33ee763d350,NG-RD-000349,NG-RD-CAND-000349,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7a80b76fd580a5adfe6fa7d844fcff9bd507d0520a6273c781eedcf2521feee6,NG-RD-000350,NG-RD-CAND-000350,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
